i	k	etaik
0	0	0.000000
0	1	1.000000
1	0	0.000000
1	1	1.000000
2	0	0.000000
2	1	1.000000
3	0	0.427653
3	1	0.572347
4	0	0.478012
4	1	0.521988
5	0	0.000000
5	1	1.000000
6	0	0.610930
6	1	0.389070
7	0	0.478012
7	1	0.521988
8	0	0.478012
8	1	0.521988
9	0	0.494362
9	1	0.505638
10	0	0.999999
10	1	0.000001
11	0	1.000000
11	1	0.000000
12	0	1.000000
12	1	0.000000
13	0	1.000000
13	1	0.000000
14	0	1.000000
14	1	0.000000
15	0	1.000000
15	1	0.000000
16	0	1.000000
16	1	0.000000
17	0	1.000000
17	1	0.000000
18	0	1.000000
18	1	0.000000
19	0	1.000000
19	1	0.000000
20	0	0.507015
20	1	0.492985
21	0	1.000000
21	1	0.000000
22	0	1.000000
22	1	0.000000
23	0	0.705100
23	1	0.294900
24	0	1.000000
24	1	0.000000
25	0	0.672581
25	1	0.327419
26	0	1.000000
26	1	0.000000
27	0	1.000000
27	1	0.000000
28	0	1.000000
28	1	0.000000
29	0	0.637869
29	1	0.362131
30	0	0.000000
30	1	1.000000
31	0	0.406103
31	1	0.593897
32	0	0.429139
32	1	0.570861
33	0	0.000000
33	1	1.000000
34	0	0.480627
34	1	0.519373
35	0	0.506358
35	1	0.493642
36	0	0.999999
36	1	0.000001
37	0	0.406226
37	1	0.593774
38	0	0.999999
38	1	0.000001
39	0	0.999999
39	1	0.000001
40	0	0.421248
40	1	0.578752
41	0	0.427653
41	1	0.572347
42	0	0.421248
42	1	0.578752
43	0	0.999999
43	1	0.000001
44	0	1.000000
44	1	0.000000
45	0	0.421248
45	1	0.578752
46	0	1.000000
46	1	0.000000
47	0	0.999999
47	1	0.000001
48	0	0.467760
48	1	0.532240
49	0	0.427653
49	1	0.572347
50	0	0.000000
50	1	1.000000
51	0	0.637422
51	1	0.362578
52	0	1.000000
52	1	0.000000
53	0	1.000000
53	1	0.000000
54	0	0.000000
54	1	1.000000
55	0	0.000000
55	1	1.000000
56	0	0.478012
56	1	0.521988
57	0	0.637422
57	1	0.362578
58	0	0.283037
58	1	0.716963
59	0	0.478012
59	1	0.521988
60	0	1.000000
60	1	0.000000
61	0	1.000000
61	1	0.000000
62	0	0.580987
62	1	0.419013
63	0	1.000000
63	1	0.000000
64	0	1.000000
64	1	0.000000
65	0	1.000000
65	1	0.000000
66	0	0.000000
66	1	1.000000
67	0	1.000000
67	1	0.000000
68	0	0.580987
68	1	0.419013
69	0	0.637422
69	1	0.362578
70	0	1.000000
70	1	0.000000
71	0	1.000000
71	1	0.000000
72	0	0.478012
72	1	0.521988
73	0	0.478012
73	1	0.521988
74	0	1.000000
74	1	0.000000
75	0	0.478012
75	1	0.521988
76	0	0.478012
76	1	0.521988
77	0	1.000000
77	1	0.000000
78	0	1.000000
78	1	0.000000
79	0	0.000000
79	1	1.000000
80	0	0.478012
80	1	0.521988
81	0	0.478012
81	1	0.521988
82	0	1.000000
82	1	0.000000
83	0	1.000000
83	1	0.000000
84	0	0.452328
84	1	0.547672
85	0	1.000000
85	1	0.000000
86	0	1.000000
86	1	0.000000
87	0	0.478012
87	1	0.521988
88	0	1.000000
88	1	0.000000
89	0	0.506358
89	1	0.493642
90	0	0.478012
90	1	0.521988
91	0	1.000000
91	1	0.000000
92	0	0.478012
92	1	0.521988
93	0	1.000000
93	1	0.000000
94	0	1.000000
94	1	0.000000
95	0	1.000000
95	1	0.000000
96	0	0.478012
96	1	0.521988
97	0	1.000000
97	1	0.000000
98	0	0.000000
98	1	1.000000
99	0	0.478012
99	1	0.521988
100	0	0.406346
100	1	0.593654
101	0	0.000000
101	1	1.000000
102	0	0.478012
102	1	0.521988
103	0	0.000000
103	1	1.000000
104	0	0.321339
104	1	0.678661
105	0	0.000000
105	1	1.000000
106	0	0.000000
106	1	1.000000
107	0	0.321339
107	1	0.678661
108	0	0.427653
108	1	0.572347
109	0	0.705100
109	1	0.294900
110	0	1.000000
110	1	0.000000
111	0	1.000000
111	1	0.000000
112	0	1.000000
112	1	0.000000
113	0	0.671894
113	1	0.328106
114	0	0.478012
114	1	0.521988
115	0	1.000000
115	1	0.000000
116	0	1.000000
116	1	0.000000
117	0	1.000000
117	1	0.000000
118	0	1.000000
118	1	0.000000
119	0	0.478012
119	1	0.521988
120	0	1.000000
120	1	0.000000
121	0	1.000000
121	1	0.000000
122	0	1.000000
122	1	0.000000
123	0	1.000000
123	1	0.000000
124	0	0.427653
124	1	0.572347
125	0	1.000000
125	1	0.000000
126	0	0.480165
126	1	0.519835
127	0	1.000000
127	1	0.000000
128	0	1.000000
128	1	0.000000
129	0	1.000000
129	1	0.000000
130	0	0.478012
130	1	0.521988
131	0	1.000000
131	1	0.000000
132	0	1.000000
132	1	0.000000
133	0	1.000000
133	1	0.000000
134	0	0.478012
134	1	0.521988
135	0	1.000000
135	1	0.000000
136	0	1.000000
136	1	0.000000
137	0	1.000000
137	1	0.000000
138	0	1.000000
138	1	0.000000
139	0	0.427653
139	1	0.572347
140	0	0.452461
140	1	0.547539
141	0	0.478012
141	1	0.521988
142	0	1.000000
142	1	0.000000
143	0	0.000000
143	1	1.000000
144	0	0.000000
144	1	1.000000
145	0	0.507015
145	1	0.492985
146	0	0.000000
146	1	1.000000
147	0	0.478012
147	1	0.521988
148	0	0.637422
148	1	0.362578
149	0	0.478012
149	1	0.521988

