File,AIC
ILM15_replicate0_0.str.admix.K=4.out,3038.800942
ILM15_replicate0_10.str.admix.K=4.out,3897.269916
ILM15_replicate0_11.str.admix.K=4.out,3596.835565
ILM15_replicate0_12.str.admix.K=4.out,2405.487433
ILM15_replicate0_13.str.admix.K=4.out,6977.477095
ILM15_replicate0_14.str.admix.K=4.out,4653.161471
ILM15_replicate0_15.str.admix.K=4.out,3543.687536
ILM15_replicate0_16.str.admix.K=4.out,7521.373662
ILM15_replicate0_17.str.admix.K=4.out,3089.434141
ILM15_replicate0_18.str.admix.K=4.out,3668.340014
ILM15_replicate0_19.str.admix.K=4.out,3199.441159
ILM15_replicate0_1.str.admix.K=4.out,4495.776624
ILM15_replicate0_2.str.admix.K=4.out,9819.586834
ILM15_replicate0_3.str.admix.K=4.out,2635.915887
ILM15_replicate0_4.str.admix.K=4.out,4286.989178
ILM15_replicate0_5.str.admix.K=4.out,3647.064554
ILM15_replicate0_6.str.admix.K=4.out,6124.531157
ILM15_replicate0_7.str.admix.K=4.out,2536.411842
ILM15_replicate0_8.str.admix.K=4.out,4506.379446
ILM15_replicate0_9.str.admix.K=4.out,7139.627530
ILM15_replicate1_0.str.admix.K=4.out,4793.523872
ILM15_replicate1_10.str.admix.K=4.out,2983.763725
ILM15_replicate1_11.str.admix.K=4.out,3748.546080
ILM15_replicate1_12.str.admix.K=4.out,4608.646382
ILM15_replicate1_13.str.admix.K=4.out,5364.510735
ILM15_replicate1_14.str.admix.K=4.out,4207.235505
ILM15_replicate1_15.str.admix.K=4.out,3994.078023
ILM15_replicate1_16.str.admix.K=4.out,4341.660791
ILM15_replicate1_17.str.admix.K=4.out,4041.547572
ILM15_replicate1_18.str.admix.K=4.out,3976.462430
ILM15_replicate1_19.str.admix.K=4.out,4963.335314
ILM15_replicate1_1.str.admix.K=4.out,3908.304621
ILM15_replicate1_2.str.admix.K=4.out,3860.142153
ILM15_replicate1_3.str.admix.K=4.out,4849.057858
ILM15_replicate1_4.str.admix.K=4.out,5004.494706
ILM15_replicate1_5.str.admix.K=4.out,3381.247725
ILM15_replicate1_6.str.admix.K=4.out,2614.490217
ILM15_replicate1_7.str.admix.K=4.out,4721.852527
ILM15_replicate1_8.str.admix.K=4.out,4146.528481
ILM15_replicate1_9.str.admix.K=4.out,4893.016842
ILM15_replicate2_0.str.admix.K=4.out,5774.215109
ILM15_replicate2_10.str.admix.K=4.out,4849.057858
ILM15_replicate2_11.str.admix.K=4.out,4280.346878
ILM15_replicate2_12.str.admix.K=4.out,3709.956453
ILM15_replicate2_13.str.admix.K=4.out,3703.661042
ILM15_replicate2_14.str.admix.K=4.out,5758.240751
ILM15_replicate2_15.str.admix.K=4.out,5556.127523
ILM15_replicate2_16.str.admix.K=4.out,4267.413124
ILM15_replicate2_17.str.admix.K=4.out,4714.457886
ILM15_replicate2_18.str.admix.K=4.out,4346.838431
ILM15_replicate2_19.str.admix.K=4.out,3522.822824
ILM15_replicate2_1.str.admix.K=4.out,2654.242167
ILM15_replicate2_2.str.admix.K=4.out,3037.680706
ILM15_replicate2_3.str.admix.K=4.out,2993.032487
ILM15_replicate2_4.str.admix.K=4.out,4291.599715
ILM15_replicate2_5.str.admix.K=4.out,3542.878056
ILM15_replicate2_6.str.admix.K=4.out,5115.843344
ILM15_replicate2_7.str.admix.K=4.out,3864.180263
ILM15_replicate2_8.str.admix.K=4.out,5740.679032
ILM15_replicate2_9.str.admix.K=4.out,7829.769122
ILM15_replicate3_0.str.admix.K=4.out,4887.003721
ILM15_replicate3_10.str.admix.K=4.out,5404.625030
ILM15_replicate3_11.str.admix.K=4.out,9814.210119
ILM15_replicate3_12.str.admix.K=4.out,4759.870323
ILM15_replicate3_13.str.admix.K=4.out,4773.035214
ILM15_replicate3_14.str.admix.K=4.out,4387.907137
ILM15_replicate3_15.str.admix.K=4.out,4643.175767
ILM15_replicate3_16.str.admix.K=4.out,4084.718351
ILM15_replicate3_17.str.admix.K=4.out,6072.801625
ILM15_replicate3_18.str.admix.K=4.out,3347.960752
ILM15_replicate3_19.str.admix.K=4.out,6732.922203
ILM15_replicate3_1.str.admix.K=4.out,4659.683257
ILM15_replicate3_2.str.admix.K=4.out,2336.722964
ILM15_replicate3_3.str.admix.K=4.out,4110.772762
ILM15_replicate3_4.str.admix.K=4.out,5869.048384
ILM15_replicate3_5.str.admix.K=4.out,3348.833790
ILM15_replicate3_6.str.admix.K=4.out,5594.222805
ILM15_replicate3_7.str.admix.K=4.out,3031.722810
ILM15_replicate3_8.str.admix.K=4.out,4487.565110
ILM15_replicate3_9.str.admix.K=4.out,3991.747200
ILM15_replicate4_0.str.admix.K=4.out,4754.065310
ILM15_replicate4_10.str.admix.K=4.out,4452.177895
ILM15_replicate4_11.str.admix.K=4.out,4344.190418
ILM15_replicate4_12.str.admix.K=4.out,3948.186120
ILM15_replicate4_13.str.admix.K=4.out,6407.752745
ILM15_replicate4_14.str.admix.K=4.out,5869.517393
ILM15_replicate4_15.str.admix.K=4.out,4584.030550
ILM15_replicate4_16.str.admix.K=4.out,3673.787796
ILM15_replicate4_17.str.admix.K=4.out,5810.505640
ILM15_replicate4_18.str.admix.K=4.out,2990.168845
ILM15_replicate4_19.str.admix.K=4.out,5310.458068
ILM15_replicate4_1.str.admix.K=4.out,5330.818576
ILM15_replicate4_2.str.admix.K=4.out,2774.095365
ILM15_replicate4_3.str.admix.K=4.out,3088.968103
ILM15_replicate4_4.str.admix.K=4.out,5815.229700
ILM15_replicate4_5.str.admix.K=4.out,4338.682870
ILM15_replicate4_6.str.admix.K=4.out,5800.164563
ILM15_replicate4_7.str.admix.K=4.out,4325.469097
ILM15_replicate4_8.str.admix.K=4.out,2820.250157
ILM15_replicate4_9.str.admix.K=4.out,4731.895628
ILM15_replicate5_0.str.admix.K=4.out,5636.197064
ILM15_replicate5_10.str.admix.K=4.out,3520.601058
ILM15_replicate5_11.str.admix.K=4.out,3575.496625
ILM15_replicate5_12.str.admix.K=4.out,4389.552746
ILM15_replicate5_13.str.admix.K=4.out,3064.859495
ILM15_replicate5_14.str.admix.K=4.out,2053.754741
ILM15_replicate5_15.str.admix.K=4.out,4858.035505
ILM15_replicate5_16.str.admix.K=4.out,3802.189819
ILM15_replicate5_17.str.admix.K=4.out,4679.286275
ILM15_replicate5_18.str.admix.K=4.out,3071.366684
ILM15_replicate5_19.str.admix.K=4.out,4371.367641
ILM15_replicate5_1.str.admix.K=4.out,3678.895211
ILM15_replicate5_2.str.admix.K=4.out,5015.644866
ILM15_replicate5_3.str.admix.K=4.out,3250.844438
ILM15_replicate5_4.str.admix.K=4.out,3597.434359
ILM15_replicate5_5.str.admix.K=4.out,3964.885743
ILM15_replicate5_6.str.admix.K=4.out,3085.895513
ILM15_replicate5_7.str.admix.K=4.out,4054.032243
ILM15_replicate5_8.str.admix.K=4.out,4390.820969
ILM15_replicate5_9.str.admix.K=4.out,3872.881409
ILM15_replicate6_0.str.admix.K=4.out,3119.145702
ILM15_replicate6_10.str.admix.K=4.out,4065.943641
ILM15_replicate6_11.str.admix.K=4.out,4461.007123
ILM15_replicate6_12.str.admix.K=4.out,3611.119404
ILM15_replicate6_13.str.admix.K=4.out,4672.516571
ILM15_replicate6_14.str.admix.K=4.out,5389.214906
ILM15_replicate6_15.str.admix.K=4.out,5180.430273
ILM15_replicate6_16.str.admix.K=4.out,3091.360345
ILM15_replicate6_17.str.admix.K=4.out,5353.403642
ILM15_replicate6_18.str.admix.K=4.out,4560.146420
ILM15_replicate6_19.str.admix.K=4.out,4777.753332
ILM15_replicate6_1.str.admix.K=4.out,7707.991420
ILM15_replicate6_2.str.admix.K=4.out,4860.964584
ILM15_replicate6_3.str.admix.K=4.out,5379.450234
ILM15_replicate6_4.str.admix.K=4.out,3071.366684
ILM15_replicate6_5.str.admix.K=4.out,12423.546546
ILM15_replicate6_6.str.admix.K=4.out,7963.643513
ILM15_replicate6_7.str.admix.K=4.out,3582.459442
ILM15_replicate6_8.str.admix.K=4.out,3112.364608
ILM15_replicate6_9.str.admix.K=4.out,6176.703240
ILM15_replicate7_0.str.admix.K=4.out,3331.281867
ILM15_replicate7_10.str.admix.K=4.out,4472.903230
ILM15_replicate7_11.str.admix.K=4.out,4554.134196
ILM15_replicate7_12.str.admix.K=4.out,5434.831426
ILM15_replicate7_13.str.admix.K=4.out,5270.628883
ILM15_replicate7_14.str.admix.K=4.out,3543.081686
ILM15_replicate7_15.str.admix.K=4.out,5714.968698
ILM15_replicate7_16.str.admix.K=4.out,4808.614345
ILM15_replicate7_17.str.admix.K=4.out,4403.282387
ILM15_replicate7_18.str.admix.K=4.out,9315.972135
ILM15_replicate7_19.str.admix.K=4.out,4880.793414
ILM15_replicate7_1.str.admix.K=4.out,5594.222805
ILM15_replicate7_2.str.admix.K=4.out,5610.696506
ILM15_replicate7_3.str.admix.K=4.out,3826.101768
ILM15_replicate7_4.str.admix.K=4.out,6287.524873
ILM15_replicate7_5.str.admix.K=4.out,3529.902256
ILM15_replicate7_6.str.admix.K=4.out,4282.468473
ILM15_replicate7_7.str.admix.K=4.out,4077.693409
ILM15_replicate7_8.str.admix.K=4.out,6540.851655
ILM15_replicate7_9.str.admix.K=4.out,4087.998947
ILM15_replicate8_0.str.admix.K=4.out,2518.142851
ILM15_replicate8_10.str.admix.K=4.out,4862.984661
ILM15_replicate8_11.str.admix.K=4.out,3601.092451
ILM15_replicate8_12.str.admix.K=4.out,2342.287223
ILM15_replicate8_13.str.admix.K=4.out,3588.719800
ILM15_replicate8_14.str.admix.K=4.out,6647.262881
ILM15_replicate8_15.str.admix.K=4.out,9315.972135
ILM15_replicate8_16.str.admix.K=4.out,4097.901010
ILM15_replicate8_17.str.admix.K=4.out,3423.921987
ILM15_replicate8_18.str.admix.K=4.out,4390.820969
ILM15_replicate8_19.str.admix.K=4.out,3149.277321
ILM15_replicate8_1.str.admix.K=4.out,5800.702778
ILM15_replicate8_2.str.admix.K=4.out,3969.903054
ILM15_replicate8_3.str.admix.K=4.out,3579.593357
ILM15_replicate8_4.str.admix.K=4.out,5327.675250
ILM15_replicate8_5.str.admix.K=4.out,4077.693409
ILM15_replicate8_6.str.admix.K=4.out,5490.834388
ILM15_replicate8_7.str.admix.K=4.out,2970.349215
ILM15_replicate8_8.str.admix.K=4.out,4163.945936
ILM15_replicate8_9.str.admix.K=4.out,4217.160074
ILM15_replicate9_0.str.admix.K=4.out,2907.864898
