i	k	etaik
0	0	0.475111
0	1	0.524889
1	0	1.000000
1	1	0.000000
2	0	1.000000
2	1	0.000000
3	0	1.000000
3	1	0.000000
4	0	0.484265
4	1	0.515735
5	0	1.000000
5	1	0.000000
6	0	0.475111
6	1	0.524889
7	0	0.511440
7	1	0.488560
8	0	1.000000
8	1	0.000000
9	0	0.000000
9	1	1.000000
10	0	0.520775
10	1	0.479225
11	0	0.497339
11	1	0.502661
12	0	0.000000
12	1	1.000000
13	0	0.509202
13	1	0.490798
14	0	0.510946
14	1	0.489054
15	0	1.000000
15	1	0.000000
16	0	0.497339
16	1	0.502661
17	0	1.000000
17	1	0.000000
18	0	0.510946
18	1	0.489054
19	0	0.497339
19	1	0.502661
20	0	1.000000
20	1	0.000000
21	0	1.000000
21	1	0.000000
22	0	1.000000
22	1	0.000000
23	0	1.000000
23	1	0.000000
24	0	1.000000
24	1	0.000000
25	0	1.000000
25	1	0.000000
26	0	1.000000
26	1	0.000000
27	0	1.000000
27	1	0.000000
28	0	1.000000
28	1	0.000000
29	0	1.000000
29	1	0.000000
30	0	0.520703
30	1	0.479297
31	0	0.487084
31	1	0.512916
32	0	0.475023
32	1	0.524977
33	0	0.487084
33	1	0.512916
34	0	0.487084
34	1	0.512916
35	0	1.000000
35	1	0.000000
36	0	0.492420
36	1	0.507580
37	0	1.000000
37	1	0.000000
38	0	1.000000
38	1	0.000000
39	0	1.000000
39	1	0.000000
40	0	1.000000
40	1	0.000000
41	0	0.474258
41	1	0.525742
42	0	1.000000
42	1	0.000000
43	0	1.000000
43	1	0.000000
44	0	1.000000
44	1	0.000000
45	0	1.000000
45	1	0.000000
46	0	0.509438
46	1	0.490562
47	0	1.000000
47	1	0.000000
48	0	1.000000
48	1	0.000000
49	0	1.000000
49	1	0.000000
50	0	1.000000
50	1	0.000000
51	0	0.947308
51	1	0.052692
52	0	1.000000
52	1	0.000000
53	0	0.000000
53	1	1.000000
54	0	1.000000
54	1	0.000000
55	0	1.000000
55	1	0.000000
56	0	1.000000
56	1	0.000000
57	0	0.499686
57	1	0.500314
58	0	0.477839
58	1	0.522161
59	0	1.000000
59	1	0.000000
60	0	0.497002
60	1	0.502998
61	0	1.000000
61	1	0.000000
62	0	1.000000
62	1	0.000000
63	0	0.497002
63	1	0.502998
64	0	1.000000
64	1	0.000000
65	0	1.000000
65	1	0.000000
66	0	0.519233
66	1	0.480767
67	0	0.498863
67	1	0.501137
68	0	0.000000
68	1	1.000000
69	0	0.508873
69	1	0.491127
70	0	1.000000
70	1	0.000000
71	0	1.000000
71	1	0.000000
72	0	1.000000
72	1	0.000000
73	0	1.000000
73	1	0.000000
74	0	1.000000
74	1	0.000000
75	0	1.000000
75	1	0.000000
76	0	1.000000
76	1	0.000000
77	0	1.000000
77	1	0.000000
78	0	1.000000
78	1	0.000000
79	0	1.000000
79	1	0.000000
80	0	1.000000
80	1	0.000000
81	0	1.000000
81	1	0.000000
82	0	0.511440
82	1	0.488560
83	0	0.466740
83	1	0.533260
84	0	0.000000
84	1	1.000000
85	0	0.488219
85	1	0.511781
86	0	1.000000
86	1	0.000000
87	0	1.000000
87	1	0.000000
88	0	0.499977
88	1	0.500023
89	0	1.000000
89	1	0.000000
90	0	1.000000
90	1	0.000000
91	0	1.000000
91	1	0.000000
92	0	0.487084
92	1	0.512916
93	0	1.000000
93	1	0.000000
94	0	0.499007
94	1	0.500993
95	0	1.000000
95	1	0.000000
96	0	1.000000
96	1	0.000000
97	0	1.000000
97	1	0.000000
98	0	0.489653
98	1	0.510347
99	0	1.000000
99	1	0.000000
100	0	1.000000
100	1	0.000000
101	0	0.520875
101	1	0.479125
102	0	1.000000
102	1	0.000000
103	0	0.000000
103	1	1.000000
104	0	1.000000
104	1	0.000000
105	0	1.000000
105	1	0.000000
106	0	1.000000
106	1	0.000000
107	0	1.000000
107	1	0.000000
108	0	1.000000
108	1	0.000000
109	0	1.000000
109	1	0.000000
110	0	1.000000
110	1	0.000000
111	0	1.000000
111	1	0.000000
112	0	1.000000
112	1	0.000000
113	0	1.000000
113	1	0.000000
114	0	1.000000
114	1	0.000000
115	0	1.000000
115	1	0.000000
116	0	1.000000
116	1	0.000000
117	0	1.000000
117	1	0.000000
118	0	0.955217
118	1	0.044783
119	0	1.000000
119	1	0.000000
120	0	1.000000
120	1	0.000000
121	0	1.000000
121	1	0.000000
122	0	1.000000
122	1	0.000000
123	0	1.000000
123	1	0.000000
124	0	0.509438
124	1	0.490562
125	0	1.000000
125	1	0.000000
126	0	0.000000
126	1	1.000000
127	0	0.484084
127	1	0.515916
128	0	1.000000
128	1	0.000000
129	0	0.487084
129	1	0.512916
130	0	0.488534
130	1	0.511466
131	0	1.000000
131	1	0.000000
132	0	1.000000
132	1	0.000000
133	0	1.000000
133	1	0.000000
134	0	1.000000
134	1	0.000000
135	0	0.500285
135	1	0.499715
136	0	1.000000
136	1	0.000000
137	0	1.000000
137	1	0.000000
138	0	1.000000
138	1	0.000000
139	0	1.000000
139	1	0.000000
140	0	1.000000
140	1	0.000000
141	0	1.000000
141	1	0.000000
142	0	1.000000
142	1	0.000000
143	0	0.508873
143	1	0.491127
144	0	1.000000
144	1	0.000000
145	0	0.477839
145	1	0.522161
146	0	1.000000
146	1	0.000000
147	0	1.000000
147	1	0.000000
148	0	0.510875
148	1	0.489125
149	0	1.000000
149	1	0.000000

