i	k	etaik
0	0	0.000007
0	1	0.000000
0	2	0.999993
0	3	0.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
1	3	0.000000
2	0	0.390200
2	1	0.000000
2	2	0.609800
2	3	0.000000
3	0	0.999988
3	1	0.000000
3	2	0.000012
3	3	0.000000
4	0	0.640632
4	1	0.000000
4	2	0.359368
4	3	0.000000
5	0	0.640632
5	1	0.000000
5	2	0.359368
5	3	0.000000
6	0	0.640632
6	1	0.000000
6	2	0.359368
6	3	0.000000
7	0	0.000678
7	1	0.000000
7	2	0.493555
7	3	0.505767
8	0	0.000008
8	1	0.000000
8	2	0.999992
8	3	0.000000
9	0	0.390199
9	1	0.000000
9	2	0.609801
9	3	0.000000
10	0	0.999999
10	1	0.000000
10	2	0.000001
10	3	0.000000
11	0	0.880718
11	1	0.000000
11	2	0.119282
11	3	0.000000
12	0	0.000000
12	1	0.000000
12	2	0.000000
12	3	1.000000
13	0	0.000000
13	1	0.000000
13	2	1.000000
13	3	0.000000
14	0	0.444605
14	1	0.000000
14	2	0.000019
14	3	0.555376
15	0	0.446260
15	1	0.000000
15	2	0.000032
15	3	0.553709
16	0	0.444594
16	1	0.000000
16	2	0.000030
16	3	0.555376
17	0	0.444594
17	1	0.000000
17	2	0.000030
17	3	0.555376
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	1.000000
19	0	0.444600
19	1	0.000000
19	2	0.000024
19	3	0.555376
20	0	0.553012
20	1	0.000000
20	2	0.000001
20	3	0.446988
21	0	0.512983
21	1	0.000000
21	2	0.000000
21	3	0.487017
22	0	0.000462
22	1	0.000000
22	2	0.488283
22	3	0.511255
23	0	0.505546
23	1	0.494454
23	2	0.000000
23	3	0.000000
24	0	0.000000
24	1	0.000000
24	2	0.000000
24	3	1.000000
25	0	0.000283
25	1	0.502411
25	2	0.497306
25	3	0.000000
26	0	0.000000
26	1	0.498649
26	2	0.000000
26	3	0.501351
27	0	0.000000
27	1	0.498649
27	2	0.000000
27	3	0.501351
28	0	0.512983
28	1	0.000000
28	2	0.000000
28	3	0.487017
29	0	0.999999
29	1	0.000000
29	2	0.000001
29	3	0.000000
30	0	0.000000
30	1	1.000000
30	2	0.000000
30	3	0.000000
31	0	0.000000
31	1	0.000000
31	2	0.000000
31	3	1.000000
32	0	0.000475
32	1	0.000000
32	2	0.488271
32	3	0.511254
33	0	0.000010
33	1	0.000000
33	2	0.522201
33	3	0.477789
34	0	0.000009
34	1	0.000000
34	2	0.517192
34	3	0.482799
35	0	0.000000
35	1	0.000000
35	2	0.000000
35	3	1.000000
36	0	0.000000
36	1	0.487439
36	2	0.512560
36	3	0.000000
37	0	0.000000
37	1	0.493110
37	2	0.000000
37	3	0.506890
38	0	0.000000
38	1	0.484537
38	2	0.000000
38	3	0.515463
39	0	0.000090
39	1	0.000000
39	2	0.463995
39	3	0.535914
40	0	0.640632
40	1	0.000000
40	2	0.359368
40	3	0.000000
41	0	0.000314
41	1	0.502410
41	2	0.497276
41	3	0.000000
42	0	0.000007
42	1	0.000000
42	2	0.999993
42	3	0.000000
43	0	0.000000
43	1	0.000000
43	2	1.000000
43	3	0.000000
44	0	0.000000
44	1	0.000000
44	2	1.000000
44	3	0.000000
45	0	0.390200
45	1	0.000000
45	2	0.609800
45	3	0.000000
46	0	0.000002
46	1	0.000000
46	2	0.519396
46	3	0.480601
47	0	0.999992
47	1	0.000000
47	2	0.000008
47	3	0.000000
48	0	0.000008
48	1	0.000000
48	2	0.999992
48	3	0.000000
49	0	0.000693
49	1	0.000000
49	2	0.493541
49	3	0.505765
50	0	0.000008
50	1	0.000000
50	2	0.999992
50	3	0.000000
51	0	0.575985
51	1	0.000000
51	2	0.424015
51	3	0.000000
52	0	0.000000
52	1	0.000000
52	2	1.000000
52	3	0.000000
53	0	0.000011
53	1	0.000000
53	2	0.553670
53	3	0.446319
54	0	0.510819
54	1	0.489181
54	2	0.000000
54	3	0.000000
55	0	0.266858
55	1	0.000000
55	2	0.733142
55	3	0.000000
56	0	0.000000
56	1	0.498649
