i	k	etaik
0	0	0.508359
0	1	0.000000
0	2	0.000000
0	3	0.000000
0	4	0.000000
0	5	0.491641
0	6	0.000000
1	0	0.076274
1	1	0.000000
1	2	0.000000
1	3	0.432245
1	4	0.000000
1	5	0.150271
1	6	0.341210
2	0	0.564997
2	1	0.000000
2	2	0.000000
2	3	0.435003
2	4	0.000000
2	5	0.000000
2	6	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	0.656523
3	6	0.343477
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
4	4	0.000000
4	5	0.000000
4	6	1.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	0.000000
5	4	0.000000
5	5	0.000000
5	6	1.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	0.000000
6	5	0.399350
6	6	0.600650
7	0	1.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	1.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	1.000000
10	0	0.033579
10	1	0.000000
10	2	0.000000
10	3	0.966421
10	4	0.000000
10	5	0.000000
10	6	0.000000
11	0	1.000000
11	1	0.000000
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.000000
11	6	0.000000
12	0	0.435214
12	1	0.000000
12	2	0.000000
12	3	0.564785
12	4	0.000000
12	5	0.000000
12	6	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	1.000000
13	4	0.000000
13	5	0.000000
13	6	0.000000
14	0	1.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.000000
14	6	0.000000
15	0	0.000093
15	1	0.000000
15	2	0.303256
15	3	0.514777
15	4	0.000000
15	5	0.181874
15	6	0.000000
16	0	0.000000
16	1	0.000000
16	2	0.627481
16	3	0.000000
16	4	0.000000
16	5	0.372518
16	6	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.502421
17	3	0.000000
17	4	0.000000
17	5	0.497579
17	6	0.000000
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	1.000000
18	4	0.000000
18	5	0.000000
18	6	0.000000
19	0	0.435216
19	1	0.000000
19	2	0.000000
19	3	0.564784
19	4	0.000000
