i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000006
0	3	0.000000
0	4	0.507328
0	5	0.000000
0	6	0.000004
0	7	0.000000
0	8	0.000000
0	9	0.000004
0	10	0.492658
1	0	0.000000
1	1	0.000000
1	2	0.043494
1	3	0.000000
1	4	0.373914
1	5	0.000000
1	6	0.000000
1	7	0.000000
1	8	0.465753
1	9	0.081246
1	10	0.035592
2	0	0.000000
2	1	0.000000
2	2	0.047189
2	3	0.000000
2	4	0.373910
2	5	0.000000
2	6	0.000000
2	7	0.000000
2	8	0.465761
2	9	0.077561
2	10	0.035579
3	0	0.000000
3	1	0.431635
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	0.084314
3	6	0.000000
3	7	0.000000
3	8	0.484051
3	9	0.000000
3	10	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.396128
4	3	0.000000
4	4	0.373957
4	5	0.000000
4	6	0.000000
4	7	0.000000
4	8	0.000000
4	9	0.229915
4	10	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.265207
5	3	0.000000
5	4	0.000000
5	5	0.000000
5	6	0.000000
5	7	0.000000
5	8	0.465778
5	9	0.233484
5	10	0.035531
6	0	0.000000
6	1	0.000000
6	2	0.066264
6	3	0.000000
6	4	0.373912
6	5	0.000000
6	6	0.000000
6	7	0.000000
6	8	0.465757
6	9	0.058482
6	10	0.035585
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.498105
7	5	0.000000
7	6	0.000000
7	7	0.501894
7	8	0.000000
7	9	0.000000
7	10	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.072724
8	3	0.000000
8	4	0.373889
8	5	0.000000
8	6	0.000000
8	7	0.000000
8	8	0.465797
8	9	0.052068
8	10	0.035522
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.531518
9	5	0.000000
9	6	0.000000
9	7	0.000000
9	8	0.465941
9	9	0.000000
9	10	0.002542
10	0	0.466367
10	1	0.000000
10	2	0.046621
