File,AIC
ILM15_replicate0_0.str.admix.K=7.out,3796.338464
ILM15_replicate0_10.str.admix.K=7.out,4361.478168
ILM15_replicate0_11.str.admix.K=7.out,3994.454526
ILM15_replicate0_12.str.admix.K=7.out,3195.655756
ILM15_replicate0_13.str.admix.K=7.out,7697.228093
ILM15_replicate0_14.str.admix.K=7.out,5521.969256
ILM15_replicate0_15.str.admix.K=7.out,4337.292863
ILM15_replicate0_16.str.admix.K=7.out,8518.914811
ILM15_replicate0_17.str.admix.K=7.out,3957.826106
ILM15_replicate0_18.str.admix.K=7.out,4343.457225
ILM15_replicate0_19.str.admix.K=7.out,4000.065350
ILM15_replicate0_1.str.admix.K=7.out,5189.805798
ILM15_replicate0_2.str.admix.K=7.out,10627.006464
ILM15_replicate0_3.str.admix.K=7.out,3419.689508
ILM15_replicate0_4.str.admix.K=7.out,4802.745804
ILM15_replicate0_5.str.admix.K=7.out,4393.018629
ILM15_replicate0_6.str.admix.K=7.out,6930.440502
ILM15_replicate0_7.str.admix.K=7.out,3312.341994
ILM15_replicate0_8.str.admix.K=7.out,5189.736586
ILM15_replicate0_9.str.admix.K=7.out,8024.009676
ILM15_replicate1_0.str.admix.K=7.out,5547.609280
ILM15_replicate1_10.str.admix.K=7.out,3844.694265
ILM15_replicate1_11.str.admix.K=7.out,4339.971185
ILM15_replicate1_12.str.admix.K=7.out,5221.285294
ILM15_replicate1_13.str.admix.K=7.out,6160.108522
ILM15_replicate1_14.str.admix.K=7.out,5062.806958
ILM15_replicate1_15.str.admix.K=7.out,4791.533225
ILM15_replicate1_16.str.admix.K=7.out,4721.877195
ILM15_replicate1_17.str.admix.K=7.out,4573.074768
ILM15_replicate1_18.str.admix.K=7.out,4645.485546
ILM15_replicate1_19.str.admix.K=7.out,5869.688444
ILM15_replicate1_1.str.admix.K=7.out,4511.280666
ILM15_replicate1_2.str.admix.K=7.out,4499.059671
ILM15_replicate1_3.str.admix.K=7.out,4902.654744
ILM15_replicate1_4.str.admix.K=7.out,5866.309553
ILM15_replicate1_5.str.admix.K=7.out,4084.902602
ILM15_replicate1_6.str.admix.K=7.out,3378.014643
ILM15_replicate1_7.str.admix.K=7.out,5144.447331
ILM15_replicate1_8.str.admix.K=7.out,4629.667955
ILM15_replicate1_9.str.admix.K=7.out,6111.461983
ILM15_replicate2_0.str.admix.K=7.out,6038.803198
ILM15_replicate2_10.str.admix.K=7.out,4902.654744
ILM15_replicate2_11.str.admix.K=7.out,4849.357612
ILM15_replicate2_12.str.admix.K=7.out,4407.175075
ILM15_replicate2_13.str.admix.K=7.out,4294.957583
ILM15_replicate2_14.str.admix.K=7.out,6459.000671
ILM15_replicate2_15.str.admix.K=7.out,6583.013428
ILM15_replicate2_16.str.admix.K=7.out,5105.295104
ILM15_replicate2_17.str.admix.K=7.out,5287.509719
ILM15_replicate2_18.str.admix.K=7.out,4874.193177
ILM15_replicate2_19.str.admix.K=7.out,3974.385624
ILM15_replicate2_1.str.admix.K=7.out,3409.290553
ILM15_replicate2_2.str.admix.K=7.out,3784.858963
ILM15_replicate2_3.str.admix.K=7.out,3821.584774
ILM15_replicate2_4.str.admix.K=7.out,5023.631874
ILM15_replicate2_5.str.admix.K=7.out,4400.839944
ILM15_replicate2_6.str.admix.K=7.out,5592.803058
ILM15_replicate2_7.str.admix.K=7.out,4492.535890
ILM15_replicate2_8.str.admix.K=7.out,6323.313707
ILM15_replicate2_9.str.admix.K=7.out,8279.586356
ILM15_replicate3_0.str.admix.K=7.out,5538.115549
ILM15_replicate3_10.str.admix.K=7.out,6330.264309
ILM15_replicate3_11.str.admix.K=7.out,10559.342706
ILM15_replicate3_12.str.admix.K=7.out,5252.128961
ILM15_replicate3_13.str.admix.K=7.out,5376.670517
ILM15_replicate3_14.str.admix.K=7.out,4807.940562
ILM15_replicate3_15.str.admix.K=7.out,5254.256707
ILM15_replicate3_16.str.admix.K=7.out,5015.595239
ILM15_replicate3_17.str.admix.K=7.out,6822.957497
ILM15_replicate3_18.str.admix.K=7.out,4121.511512
ILM15_replicate3_19.str.admix.K=7.out,7108.715201
ILM15_replicate3_1.str.admix.K=7.out,5136.035731
ILM15_replicate3_2.str.admix.K=7.out,3169.390134
ILM15_replicate3_3.str.admix.K=7.out,4975.239785
ILM15_replicate3_4.str.admix.K=7.out,6350.841870
ILM15_replicate3_5.str.admix.K=7.out,4065.228330
ILM15_replicate3_6.str.admix.K=7.out,6250.487461
ILM15_replicate3_7.str.admix.K=7.out,3953.203196
ILM15_replicate3_8.str.admix.K=7.out,5102.818569
ILM15_replicate3_9.str.admix.K=7.out,4771.448269
ILM15_replicate4_0.str.admix.K=7.out,5241.284433
ILM15_replicate4_10.str.admix.K=7.out,5150.636637
ILM15_replicate4_11.str.admix.K=7.out,5041.621527
ILM15_replicate4_12.str.admix.K=7.out,4319.117823
ILM15_replicate4_13.str.admix.K=7.out,7057.542256
ILM15_replicate4_14.str.admix.K=7.out,6254.829365
ILM15_replicate4_15.str.admix.K=7.out,5444.048641
ILM15_replicate4_16.str.admix.K=7.out,4388.165999
ILM15_replicate4_17.str.admix.K=7.out,6534.183075
ILM15_replicate4_18.str.admix.K=7.out,3721.084637
ILM15_replicate4_19.str.admix.K=7.out,5846.823548
ILM15_replicate4_1.str.admix.K=7.out,6082.577989
ILM15_replicate4_2.str.admix.K=7.out,3666.466944
ILM15_replicate4_3.str.admix.K=7.out,3765.982504
ILM15_replicate4_4.str.admix.K=7.out,6730.830851
ILM15_replicate4_5.str.admix.K=7.out,5201.064446
ILM15_replicate4_6.str.admix.K=7.out,6617.206566
ILM15_replicate4_7.str.admix.K=7.out,4907.092695
ILM15_replicate4_8.str.admix.K=7.out,3553.431899
ILM15_replicate4_9.str.admix.K=7.out,5713.397018
ILM15_replicate5_0.str.admix.K=7.out,5854.382521
ILM15_replicate5_10.str.admix.K=7.out,4271.440521
ILM15_replicate5_11.str.admix.K=7.out,4551.325324
ILM15_replicate5_12.str.admix.K=7.out,5401.251362
ILM15_replicate5_13.str.admix.K=7.out,3946.339778
ILM15_replicate5_14.str.admix.K=7.out,2845.195676
ILM15_replicate5_15.str.admix.K=7.out,5312.841618
ILM15_replicate5_16.str.admix.K=7.out,4324.578668
ILM15_replicate5_17.str.admix.K=7.out,5577.060462
ILM15_replicate5_18.str.admix.K=7.out,3741.081664
ILM15_replicate5_19.str.admix.K=7.out,4973.804750
ILM15_replicate5_1.str.admix.K=7.out,4558.205412
ILM15_replicate5_2.str.admix.K=7.out,6027.479754
ILM15_replicate5_3.str.admix.K=7.out,4046.865568
ILM15_replicate5_4.str.admix.K=7.out,4377.534662
ILM15_replicate5_5.str.admix.K=7.out,4762.696105
ILM15_replicate5_6.str.admix.K=7.out,3866.670941
ILM15_replicate5_7.str.admix.K=7.out,5065.642692
ILM15_replicate5_8.str.admix.K=7.out,5133.809040
ILM15_replicate5_9.str.admix.K=7.out,4270.416388
ILM15_replicate6_0.str.admix.K=7.out,3758.707725
ILM15_replicate6_10.str.admix.K=7.out,5005.924056
ILM15_replicate6_11.str.admix.K=7.out,5044.279366
ILM15_replicate6_12.str.admix.K=7.out,3953.571623
ILM15_replicate6_13.str.admix.K=7.out,4990.845994
ILM15_replicate6_14.str.admix.K=7.out,6307.535496
ILM15_replicate6_15.str.admix.K=7.out,5818.292669
ILM15_replicate6_16.str.admix.K=7.out,3925.618743
ILM15_replicate6_17.str.admix.K=7.out,5906.807012
ILM15_replicate6_18.str.admix.K=7.out,4995.351118
ILM15_replicate6_19.str.admix.K=7.out,5682.990610
ILM15_replicate6_1.str.admix.K=7.out,8011.438405
ILM15_replicate6_2.str.admix.K=7.out,5303.419933
ILM15_replicate6_3.str.admix.K=7.out,5868.039770
ILM15_replicate6_4.str.admix.K=7.out,3741.081664
ILM15_replicate6_5.str.admix.K=7.out,13418.760608
ILM15_replicate6_6.str.admix.K=7.out,8888.867470
ILM15_replicate6_7.str.admix.K=7.out,4165.048137
ILM15_replicate6_8.str.admix.K=7.out,3832.023484
ILM15_replicate6_9.str.admix.K=7.out,6549.147611
ILM15_replicate7_0.str.admix.K=7.out,4317.572043
ILM15_replicate7_10.str.admix.K=7.out,5373.447310
ILM15_replicate7_11.str.admix.K=7.out,5233.856358
ILM15_replicate7_12.str.admix.K=7.out,6341.146669
ILM15_replicate7_13.str.admix.K=7.out,6203.578687
ILM15_replicate7_14.str.admix.K=7.out,4280.124721
ILM15_replicate7_15.str.admix.K=7.out,6483.318277
ILM15_replicate7_16.str.admix.K=7.out,5652.335301
ILM15_replicate7_17.str.admix.K=7.out,5244.056567
ILM15_replicate7_18.str.admix.K=7.out,10220.933642
ILM15_replicate7_19.str.admix.K=7.out,5601.319351
ILM15_replicate7_1.str.admix.K=7.out,6250.487461
ILM15_replicate7_2.str.admix.K=7.out,5968.977539
ILM15_replicate7_3.str.admix.K=7.out,4029.206826
ILM15_replicate7_4.str.admix.K=7.out,7047.783548
ILM15_replicate7_5.str.admix.K=7.out,4302.275131
ILM15_replicate7_6.str.admix.K=7.out,4987.177168
ILM15_replicate7_7.str.admix.K=7.out,4535.549347
ILM15_replicate7_8.str.admix.K=7.out,6853.533914
ILM15_replicate7_9.str.admix.K=7.out,4711.747222
ILM15_replicate8_0.str.admix.K=7.out,3329.038494
ILM15_replicate8_10.str.admix.K=7.out,5763.752980
ILM15_replicate8_11.str.admix.K=7.out,4181.139917
ILM15_replicate8_12.str.admix.K=7.out,3249.909522
ILM15_replicate8_13.str.admix.K=7.out,4265.190256
ILM15_replicate8_14.str.admix.K=7.out,7254.428886
ILM15_replicate8_15.str.admix.K=7.out,10220.933642
ILM15_replicate8_16.str.admix.K=7.out,4936.341924
ILM15_replicate8_17.str.admix.K=7.out,4097.817146
ILM15_replicate8_18.str.admix.K=7.out,5133.809040
ILM15_replicate8_19.str.admix.K=7.out,3969.478587
ILM15_replicate8_1.str.admix.K=7.out,6689.964258
ILM15_replicate8_2.str.admix.K=7.out,4700.949681
ILM15_replicate8_3.str.admix.K=7.out,4231.595234
ILM15_replicate8_4.str.admix.K=7.out,5994.047052
ILM15_replicate8_5.str.admix.K=7.out,4535.549347
ILM15_replicate8_6.str.admix.K=7.out,6139.377366
ILM15_replicate8_7.str.admix.K=7.out,3618.105928
ILM15_replicate8_8.str.admix.K=7.out,4559.743206
ILM15_replicate8_9.str.admix.K=7.out,4761.549677
ILM15_replicate9_0.str.admix.K=7.out,3699.363358
ILM15_replicate9_10.str.admix.K=7.out,7343.295726
ILM15_replicate9_11.str.admix.K=7.out,3323.115544
ILM15_replicate9_12.str.admix.K=7.out,7373.592618
ILM15_replicate9_13.str.admix.K=7.out,6320.102695
ILM15_replicate9_14.str.admix.K=7.out,4266.919521
ILM15_replicate9_15.str.admix.K=7.out,6376.476229
ILM15_replicate9_16.str.admix.K=7.out,4610.197044
