File,BIC
ILM15_replicate0_0.str.admix.K=4.out,4754.863060
ILM15_replicate0_10.str.admix.K=4.out,5709.672363
ILM15_replicate0_11.str.admix.K=4.out,5361.067848
ILM15_replicate0_12.str.admix.K=4.out,4073.379386
ILM15_replicate0_13.str.admix.K=4.out,8934.390037
ILM15_replicate0_14.str.admix.K=4.out,6489.649000
ILM15_replicate0_15.str.admix.K=4.out,5380.175065
ILM15_replicate0_16.str.admix.K=4.out,9598.712015
ILM15_replicate0_17.str.admix.K=4.out,4962.049294
ILM15_replicate0_18.str.admix.K=4.out,5468.699920
ILM15_replicate0_19.str.admix.K=4.out,4963.673441
ILM15_replicate0_1.str.admix.K=4.out,6440.647024
ILM15_replicate0_2.str.admix.K=4.out,12210.031257
ILM15_replicate0_3.str.admix.K=4.out,4376.063087
ILM15_replicate0_4.str.admix.K=4.out,6159.604331
ILM15_replicate0_5.str.admix.K=4.out,5471.509542
ILM15_replicate0_6.str.admix.K=4.out,8057.359016
ILM15_replicate0_7.str.admix.K=4.out,4240.431419
ILM15_replicate0_8.str.admix.K=4.out,6354.909517
ILM15_replicate0_9.str.admix.K=4.out,9253.093506
ILM15_replicate1_0.str.admix.K=4.out,6654.096483
ILM15_replicate1_10.str.admix.K=4.out,4675.740760
ILM15_replicate1_11.str.admix.K=4.out,5524.820903
ILM15_replicate1_12.str.admix.K=4.out,6493.304076
ILM15_replicate1_13.str.admix.K=4.out,7345.508758
ILM15_replicate1_14.str.admix.K=4.out,6031.680493
ILM15_replicate1_15.str.admix.K=4.out,5842.608094
ILM15_replicate1_16.str.admix.K=4.out,6202.233403
ILM15_replicate1_17.str.admix.K=4.out,5829.864937
ILM15_replicate1_18.str.admix.K=4.out,5849.077583
ILM15_replicate1_19.str.admix.K=4.out,6908.205714
ILM15_replicate1_1.str.admix.K=4.out,5672.536904
ILM15_replicate1_2.str.admix.K=4.out,5588.246812
ILM15_replicate1_3.str.admix.K=4.out,6709.630470
ILM15_replicate1_4.str.admix.K=4.out,6925.280024
ILM15_replicate1_5.str.admix.K=4.out,5169.565090
ILM15_replicate1_6.str.admix.K=4.out,4306.467252
ILM15_replicate1_7.str.admix.K=4.out,6763.063256
ILM15_replicate1_8.str.admix.K=4.out,6007.101093
ILM15_replicate1_9.str.admix.K=4.out,6886.057407
ILM15_replicate2_0.str.admix.K=4.out,7707.042967
ILM15_replicate2_10.str.admix.K=4.out,6709.630470
ILM15_replicate2_11.str.admix.K=4.out,5996.408995
ILM15_replicate2_12.str.admix.K=4.out,5462.146194
ILM15_replicate2_13.str.admix.K=4.out,5479.935865
ILM15_replicate2_14.str.admix.K=4.out,7775.366398
ILM15_replicate2_15.str.admix.K=4.out,7621.423334
ILM15_replicate2_16.str.admix.K=4.out,6152.070819
ILM15_replicate2_17.str.admix.K=4.out,6478.690168
ILM15_replicate2_18.str.admix.K=4.out,6183.325960
ILM15_replicate2_19.str.admix.K=4.out,5214.799859
ILM15_replicate2_1.str.admix.K=4.out,4273.963955
ILM15_replicate2_2.str.admix.K=4.out,4801.912989
ILM15_replicate2_3.str.admix.K=4.out,4672.966981
ILM15_replicate2_4.str.admix.K=4.out,6091.959621
ILM15_replicate2_5.str.admix.K=4.out,5355.280503
ILM15_replicate2_6.str.admix.K=4.out,7024.586121
ILM15_replicate2_7.str.admix.K=4.out,5628.412545
ILM15_replicate2_8.str.admix.K=4.out,7769.847221
ILM15_replicate2_9.str.admix.K=4.out,9810.767146
ILM15_replicate3_0.str.admix.K=4.out,6771.661415
ILM15_replicate3_10.str.admix.K=4.out,7421.750677
ILM15_replicate3_11.str.admix.K=4.out,12024.016425
ILM15_replicate3_12.str.admix.K=4.out,6704.740723
ILM15_replicate3_13.str.admix.K=4.out,6549.310038
ILM15_replicate3_14.str.admix.K=4.out,6200.309584
ILM15_replicate3_15.str.admix.K=4.out,6527.833461
ILM15_replicate3_16.str.admix.K=4.out,5957.333504
ILM15_replicate3_17.str.admix.K=4.out,8210.352684
ILM15_replicate3_18.str.admix.K=4.out,5076.065411
ILM15_replicate3_19.str.admix.K=4.out,8810.260556
ILM15_replicate3_1.str.admix.K=4.out,6532.298410
ILM15_replicate3_2.str.admix.K=4.out,3980.529835
ILM15_replicate3_3.str.admix.K=4.out,5947.260291
ILM15_replicate3_4.str.admix.K=4.out,7777.791160
ILM15_replicate3_5.str.admix.K=4.out,5125.108614
ILM15_replicate3_6.str.admix.K=4.out,7502.965581
ILM15_replicate3_7.str.admix.K=4.out,4795.955092
ILM15_replicate3_8.str.admix.K=4.out,6299.967557
ILM15_replicate3_9.str.admix.K=4.out,5816.192188
ILM15_replicate4_0.str.admix.K=4.out,6686.893169
ILM15_replicate4_10.str.admix.K=4.out,6288.665424
ILM15_replicate4_11.str.admix.K=4.out,6192.720488
ILM15_replicate4_12.str.admix.K=4.out,5688.333320
ILM15_replicate4_13.str.admix.K=4.out,8328.538063
ILM15_replicate4_14.str.admix.K=4.out,7766.217629
ILM15_replicate4_15.str.admix.K=4.out,6504.815867
ILM15_replicate4_16.str.admix.K=4.out,5413.934996
ILM15_replicate4_17.str.admix.K=4.out,7767.418581
ILM15_replicate4_18.str.admix.K=4.out,4694.188422
ILM15_replicate4_19.str.admix.K=4.out,7255.328468
ILM15_replicate4_1.str.admix.K=4.out,7359.986764
ILM15_replicate4_2.str.admix.K=4.out,4466.072400
ILM15_replicate4_3.str.admix.K=4.out,4853.200386
ILM15_replicate4_4.str.admix.K=4.out,7844.397888
ILM15_replicate4_5.str.admix.K=4.out,6151.085317
ILM15_replicate4_6.str.admix.K=4.out,7793.205128
ILM15_replicate4_7.str.admix.K=4.out,6161.956626
ILM15_replicate4_8.str.admix.K=4.out,4488.142110
ILM15_replicate4_9.str.admix.K=4.out,6773.106357
ILM15_replicate5_0.str.admix.K=4.out,7460.642052
ILM15_replicate5_10.str.admix.K=4.out,5333.003505
ILM15_replicate5_11.str.admix.K=4.out,5339.728907
ILM15_replicate5_12.str.admix.K=4.out,6358.508228
ILM15_replicate5_13.str.admix.K=4.out,4792.964154
ILM15_replicate5_14.str.admix.K=4.out,3637.348906
ILM15_replicate5_15.str.admix.K=4.out,6766.778282
ILM15_replicate5_16.str.admix.K=4.out,5554.379560
ILM15_replicate5_17.str.admix.K=4.out,6756.624628
ILM15_replicate5_18.str.admix.K=4.out,4847.641508
ILM15_replicate5_19.str.admix.K=4.out,6183.770088
ILM15_replicate5_1.str.admix.K=4.out,5611.723069
ILM15_replicate5_2.str.admix.K=4.out,6960.515266
ILM15_replicate5_3.str.admix.K=4.out,4942.821473
ILM15_replicate5_4.str.admix.K=4.out,5361.666642
ILM15_replicate5_5.str.admix.K=4.out,5705.032943
ILM15_replicate5_6.str.admix.K=4.out,4801.957630
ILM15_replicate5_7.str.admix.K=4.out,5854.392149
ILM15_replicate5_8.str.admix.K=4.out,6275.478663
ILM15_replicate5_9.str.admix.K=4.out,5661.198774
ILM15_replicate6_0.str.admix.K=4.out,4811.122738
ILM15_replicate6_10.str.admix.K=4.out,5830.175923
ILM15_replicate6_11.str.admix.K=4.out,6333.622276
ILM15_replicate6_12.str.admix.K=4.out,5291.053898
ILM15_replicate6_13.str.admix.K=4.out,6569.216807
ILM15_replicate6_14.str.admix.K=4.out,7285.915141
ILM15_replicate6_15.str.admix.K=4.out,7089.173049
ILM15_replicate6_16.str.admix.K=4.out,4831.507545
ILM15_replicate6_17.str.admix.K=4.out,7177.848631
ILM15_replicate6_18.str.admix.K=4.out,6517.059361
ILM15_replicate6_19.str.admix.K=4.out,6566.070697
ILM15_replicate6_1.str.admix.K=4.out,9785.329772
ILM15_replicate6_2.str.admix.K=4.out,6914.217855
ILM15_replicate6_3.str.admix.K=4.out,7288.193010
ILM15_replicate6_4.str.admix.K=4.out,4847.641508
ILM15_replicate6_5.str.admix.K=4.out,14741.735722
ILM15_replicate6_6.str.admix.K=4.out,10040.981866
ILM15_replicate6_7.str.admix.K=4.out,5310.564101
ILM15_replicate6_8.str.admix.K=4.out,4876.596890
ILM15_replicate6_9.str.admix.K=4.out,8133.616181
ILM15_replicate7_0.str.admix.K=4.out,5035.301444
ILM15_replicate7_10.str.admix.K=4.out,6297.348218
ILM15_replicate7_11.str.admix.K=4.out,6390.621725
ILM15_replicate7_12.str.admix.K=4.out,7439.914532
ILM15_replicate7_13.str.admix.K=4.out,7095.073871
ILM15_replicate7_14.str.admix.K=4.out,5379.569215
ILM15_replicate7_15.str.admix.K=4.out,7768.221968
ILM15_replicate7_16.str.admix.K=4.out,6584.889168
ILM15_replicate7_17.str.admix.K=4.out,6119.344505
ILM15_replicate7_18.str.admix.K=4.out,11573.948606
ILM15_replicate7_19.str.admix.K=4.out,6657.068238
ILM15_replicate7_1.str.admix.K=4.out,7502.965581
ILM15_replicate7_2.str.admix.K=4.out,7543.524365
ILM15_replicate7_3.str.admix.K=4.out,5578.291509
ILM15_replicate7_4.str.admix.K=4.out,8184.225109
ILM15_replicate7_5.str.admix.K=4.out,5366.389785
ILM15_replicate7_6.str.admix.K=4.out,6082.828379
ILM15_replicate7_7.str.admix.K=4.out,5829.883150
ILM15_replicate7_8.str.admix.K=4.out,8497.764596
ILM15_replicate7_9.str.admix.K=4.out,5948.571559
ILM15_replicate8_0.str.admix.K=4.out,4246.247510
ILM15_replicate8_10.str.admix.K=4.out,6699.472190
ILM15_replicate8_11.str.admix.K=4.out,5365.324733
ILM15_replicate8_12.str.admix.K=4.out,3949.966470
ILM15_replicate8_13.str.admix.K=4.out,5377.037165
ILM15_replicate8_14.str.admix.K=4.out,8640.303446
ILM15_replicate8_15.str.admix.K=4.out,11573.948606
ILM15_replicate8_16.str.admix.K=4.out,5922.345998
ILM15_replicate8_17.str.admix.K=4.out,5224.281893
ILM15_replicate8_18.str.admix.K=4.out,6275.478663
ILM15_replicate8_19.str.admix.K=4.out,4937.594686
ILM15_replicate8_1.str.admix.K=4.out,7685.360472
ILM15_replicate8_2.str.admix.K=4.out,5806.390583
ILM15_replicate8_3.str.admix.K=4.out,5307.698016
ILM15_replicate8_4.str.admix.K=4.out,7248.460567
ILM15_replicate8_5.str.admix.K=4.out,5829.883150
ILM15_replicate8_6.str.admix.K=4.out,7303.236835
ILM15_replicate8_7.str.admix.K=4.out,4686.411332
ILM15_replicate8_8.str.admix.K=4.out,5988.390924
ILM15_replicate8_9.str.admix.K=4.out,6029.562521
ILM15_replicate9_0.str.admix.K=4.out,4648.012098
ILM15_replicate9_10.str.admix.K=4.out,8419.454820
ILM15_replicate9_11.str.admix.K=4.out,4245.116599
ILM15_replicate9_12.str.admix.K=4.out,8549.712477
ILM15_replicate9_13.str.admix.K=4.out,7511.475351
ILM15_replicate9_14.str.admix.K=4.out,5670.708707
ILM15_replicate9_15.str.admix.K=4.out,7693.714078
ILM15_replicate9_16.str.admix.K=4.out,5999.138253
ILM15_replicate9_17.str.admix.K=4.out,6741.947726
