i	k	etaik
0	0	0.000000
0	1	0.000003
0	2	0.000000
0	3	0.515747
0	4	0.000000
0	5	0.484250
1	0	0.000000
1	1	0.000000
1	2	1.000000
1	3	0.000000
1	4	0.000000
1	5	0.000000
2	0	0.450022
2	1	0.000000
2	2	0.000000
2	3	0.000000
2	4	0.549978
2	5	0.000000
3	0	0.509790
3	1	0.000000
3	2	0.490210
3	3	0.000000
3	4	0.000000
3	5	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.593952
4	3	0.406048
4	4	0.000000
4	5	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.456135
5	3	0.543863
5	4	0.000002
5	5	0.000000
6	0	0.000000
6	1	0.000003
6	2	0.000000
6	3	0.453656
6	4	0.000000
6	5	0.546341
7	0	0.425423
7	1	0.000000
7	2	0.574577
7	3	0.000000
7	4	0.000000
7	5	0.000000
8	0	0.483637
8	1	0.000002
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	0.516361
9	0	0.509790
9	1	0.000000
9	2	0.490210
9	3	0.000000
9	4	0.000000
9	5	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.000000
10	4	1.000000
10	5	0.000000
11	0	0.000000
11	1	0.000001
11	2	0.516767
11	3	0.000000
11	4	0.000000
11	5	0.483232
12	0	0.000000
12	1	0.000000
12	2	0.451335
12	3	0.000000
12	4	0.548665
12	5	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.451335
13	3	0.000000
13	4	0.548665
13	5	0.000000
14	0	0.458027
14	1	0.000000
14	2	0.541973
14	3	0.000000
14	4	0.000000
14	5	0.000000
15	0	0.000000
15	1	0.000001
15	2	0.516767
15	3	0.000000
15	4	0.000000
15	5	0.483232
16	0	0.000000
16	1	0.000000
16	2	0.451335
16	3	0.000000
16	4	0.548665
16	5	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.451335
17	3	0.000000
17	4	0.548665
17	5	0.000000
18	0	0.000000
18	1	0.000000
18	2	0.619992
18	3	0.000000
18	4	0.380008
18	5	0.000000
19	0	0.512592
19	1	0.000000
19	2	0.487401
19	3	0.000000
19	4	0.000007
19	5	0.000000
20	0	0.000000
20	1	0.000000
20	2	0.490175
20	3	0.509825
20	4	0.000000
20	5	0.000000
21	0	0.530996
21	1	0.469004
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.000000
22	0	0.000000
22	1	0.513772
22	2	0.000000
22	3	0.000000
22	4	0.486225
22	5	0.000003
23	0	0.000000
23	1	0.000000
23	2	0.450908
23	3	0.549092
23	4	0.000000
23	5	0.000000
24	0	0.000000
24	1	0.000000
24	2	0.888546
24	3	0.000000
24	4	0.111454
24	5	0.000000
25	0	0.000000
25	1	0.000000
25	2	0.404302
25	3	0.595659
25	4	0.000039
25	5	0.000000
26	0	0.000000
26	1	0.000000
26	2	1.000000
26	3	0.000000
26	4	0.000000
26	5	0.000000
27	0	0.000000
27	1	0.535503
27	2	0.464161
27	3	0.000000
27	4	0.000009
27	5	0.000327
28	0	0.000000
28	1	0.486897
28	2	0.513101
28	3	0.000000
28	4	0.000000
28	5	0.000003
29	0	0.000000
29	1	0.000000
29	2	0.490175
29	3	0.509825
29	4	0.000000
29	5	0.000000
30	0	0.000000
30	1	0.000003
30	2	0.000000
30	3	0.000000
30	4	0.528469
30	5	0.471529
31	0	0.000000
31	1	0.538685
31	2	0.461078
31	3	0.000000
31	4	0.000015
31	5	0.000223
32	0	0.483637
32	1	0.000001
32	2	0.000000
32	3	0.000000
32	4	0.000000
32	5	0.516362
33	0	0.000000
33	1	1.000000
33	2	0.000000
33	3	0.000000
33	4	0.000000
33	5	0.000000
34	0	0.000000
34	1	0.000000
34	2	0.000000
34	3	0.000000
34	4	1.000000
34	5	0.000000
35	0	0.000000
35	1	0.000000
35	2	0.000000
35	3	0.000000
35	4	1.000000
35	5	0.000000
36	0	0.000000
36	1	0.509879
36	2	0.000000
36	3	0.000000
36	4	0.490026
36	5	0.000094
37	0	0.000000
37	1	0.526946
37	2	0.000000
37	3	0.000000
37	4	0.000000
37	5	0.473054
38	0	0.000000
38	1	0.000001
38	2	0.460452
38	3	0.000000
38	4	0.000009
