i	k	etaik
0	0	0.000000
0	1	0.200680
0	2	0.799320
1	0	0.000000
1	1	0.200546
1	2	0.799454
2	0	0.000000
2	1	0.632668
2	2	0.367332
3	0	0.535809
3	1	0.464191
3	2	0.000000
4	0	0.000000
4	1	0.553152
4	2	0.446848
5	0	0.000000
5	1	0.632668
5	2	0.367332
6	0	0.476215
6	1	0.220996
6	2	0.302788
7	0	0.499431
7	1	0.500569
7	2	0.000000
8	0	0.000000
8	1	0.632668
8	2	0.367332
9	0	0.289897
9	1	0.710103
9	2	0.000000
10	0	0.000000
10	1	1.000000
10	2	0.000000
11	0	0.499431
11	1	0.500569
11	2	0.000000
12	0	0.000000
12	1	1.000000
12	2	0.000000
13	0	0.536060
13	1	0.463940
13	2	0.000000
14	0	0.499431
14	1	0.500569
14	2	0.000000
15	0	0.000000
15	1	1.000000
15	2	0.000000
16	0	0.537318
16	1	0.355884
16	2	0.106798
17	0	0.000000
17	1	1.000000
17	2	0.000000
18	0	0.523378
18	1	0.359922
18	2	0.116700
19	0	1.000000
19	1	0.000000
19	2	0.000000
20	0	1.000000
20	1	0.000000
20	2	0.000000
21	0	1.000000
21	1	0.000000
21	2	0.000000
22	0	1.000000
22	1	0.000000
22	2	0.000000
23	0	0.535934
23	1	0.464066
23	2	0.000000
24	0	1.000000
24	1	0.000000
24	2	0.000000
25	0	1.000000
25	1	0.000000
25	2	0.000000
26	0	1.000000
26	1	0.000000
26	2	0.000000
27	0	0.567775
27	1	0.432225
27	2	0.000000
28	0	1.000000
28	1	0.000000
28	2	0.000000
29	0	1.000000
29	1	0.000000
29	2	0.000000
30	0	0.569563
30	1	0.430437
30	2	0.000000
31	0	0.569563
31	1	0.430437
31	2	0.000000
32	0	0.499431
32	1	0.500569
32	2	0.000000
33	0	0.000000
33	1	1.000000
33	2	0.000000
34	0	1.000000
34	1	0.000000
34	2	0.000000
35	0	0.523378
35	1	0.359922
35	2	0.116700
36	0	1.000000
36	1	0.000000
36	2	0.000000
37	0	0.525099
37	1	0.474901
37	2	0.000000
38	0	1.000000
38	1	0.000000
38	2	0.000000
39	0	0.000000
39	1	0.898277
39	2	0.101723
40	0	0.568619
40	1	0.431381
40	2	0.000000
41	0	0.525099
41	1	0.474901
41	2	0.000000
42	0	0.289897
42	1	0.710103
