i	k	etaik
0	0	0.451498
0	1	0.548502
0	2	0.000000
0	3	0.000000
1	0	0.498624
1	1	0.501375
1	2	0.000001
1	3	0.000000
2	0	0.464266
2	1	0.000000
2	2	0.000000
2	3	0.535734
3	0	0.532426
3	1	0.000000
3	2	0.000000
3	3	0.467574
4	0	1.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
5	0	0.498624
5	1	0.501375
5	2	0.000001
5	3	0.000000
6	0	1.000000
6	1	0.000000
6	2	0.000000
6	3	0.000000
7	0	0.000000
7	1	1.000000
7	2	0.000000
7	3	0.000000
8	0	1.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
9	0	1.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
10	0	0.000000
10	1	0.801261
10	2	0.198739
10	3	0.000000
11	0	0.000000
11	1	1.000000
11	2	0.000000
11	3	0.000000
12	0	0.498625
12	1	0.501374
12	2	0.000002
12	3	0.000000
13	0	0.000000
13	1	1.000000
13	2	0.000000
13	3	0.000000
14	0	0.000000
14	1	1.000000
14	2	0.000000
14	3	0.000000
15	0	0.498624
15	1	0.501375
15	2	0.000001
15	3	0.000000
16	0	0.000000
16	1	0.505236
16	2	0.494764
16	3	0.000000
17	0	0.499043
17	1	0.004979
17	2	0.495977
17	3	0.000000
18	0	0.000000
18	1	1.000000
18	2	0.000000
18	3	0.000000
19	0	0.000000
19	1	0.473686
19	2	0.000006
19	3	0.526308
20	0	0.560167
20	1	0.000000
20	2	0.000000
20	3	0.439833
21	0	0.000000
21	1	0.797865
21	2	0.202135
21	3	0.000000
22	0	0.000000
22	1	1.000000
22	2	0.000000
22	3	0.000000
23	0	0.498563
23	1	0.299611
23	2	0.201825
23	3	0.000000
24	0	0.498563
24	1	0.299611
24	2	0.201825
24	3	0.000000
25	0	0.000000
25	1	0.797865
25	2	0.202135
25	3	0.000000
26	0	0.000000
26	1	0.487291
26	2	0.000001
26	3	0.512708
27	0	0.544525
27	1	0.455475
27	2	0.000000
27	3	0.000000
28	0	0.560167
28	1	0.000000
28	2	0.000000
28	3	0.439833
29	0	0.000000
29	1	0.547320
29	2	0.000006
29	3	0.452673
30	0	0.560167
30	1	0.000000
30	2	0.000000
30	3	0.439833
31	0	0.000000
31	1	0.000000
31	2	0.000000
31	3	1.000000
32	0	0.498624
32	1	0.501374
32	2	0.000001
32	3	0.000000
33	0	0.000000
33	1	0.000000
33	2	0.000000
33	3	1.000000
34	0	0.000000
34	1	0.648093
34	2	0.351907
34	3	0.000000
35	0	0.464266
35	1	0.000000
35	2	0.000000
35	3	0.535734
36	0	0.560167
36	1	0.000000
36	2	0.000000
36	3	0.439833
37	0	0.560167
37	1	0.000000
37	2	0.000000
37	3	0.439833
38	0	0.000000
38	1	0.473686
38	2	0.000006
38	3	0.526308
39	0	0.000000
39	1	0.595860
39	2	0.000000
39	3	0.404140
40	0	0.452259
40	1	0.547740
40	2	0.000000
40	3	0.000001
41	0	0.000000
41	1	0.473669
41	2	0.000017
41	3	0.526314
42	0	0.000000
42	1	0.596890
42	2	0.000000
42	3	0.403110
43	0	0.000000
43	1	0.000000
43	2	0.000000
43	3	1.000000
44	0	0.000000
44	1	0.000000
44	2	0.000000
44	3	1.000000
45	0	0.000000
45	1	1.000000
45	2	0.000000
45	3	0.000000
46	0	0.000000
46	1	0.000000
46	2	0.000000
46	3	1.000000
47	0	0.000000
47	1	0.000000
47	2	0.000000
47	3	1.000000
48	0	0.000000
48	1	0.596890
48	2	0.000000
48	3	0.403110
49	0	0.000000
49	1	0.596890
49	2	0.000000
49	3	0.403110
50	0	0.365176
50	1	0.000000
50	2	0.000000
50	3	0.634824
51	0	1.000000
51	1	0.000000
51	2	0.000000
51	3	0.000000
52	0	0.000000
52	1	0.000000
52	2	0.499638
52	3	0.500362
53	0	1.000000
53	1	0.000000
53	2	0.000000
53	3	0.000000
54	0	0.560167
54	1	0.000000
54	2	0.000000
54	3	0.439833
55	0	0.365176
55	1	0.000000
55	2	0.000000
55	3	0.634824
56	0	0.464266
56	1	0.000000
56	2	0.000000
56	3	0.535734
57	0	0.451498
57	1	0.548502
57	2	0.000000
57	3	0.000000
58	0	1.000000
58	1	0.000000
58	2	0.000000
58	3	0.000000
59	0	1.000000
59	1	0.000000
59	2	0.000000
59	3	0.000000
60	0	0.000000
60	1	1.000000
60	2	0.000000
60	3	0.000000
61	0	0.000000
61	1	1.000000
61	2	0.000000
61	3	0.000000
62	0	0.000000
62	1	0.547323
62	2	0.000005
62	3	0.452672
63	0	0.000000
63	1	1.000000
63	2	0.000000
63	3	0.000000
64	0	0.000000
64	1	1.000000
64	2	0.000000
64	3	0.000000
65	0	0.000000
65	1	1.000000
65	2	0.000000
65	3	0.000000
66	0	0.000000
66	1	0.000000
66	2	0.000000
66	3	1.000000
67	0	0.545596
67	1	0.454403
67	2	0.000000
67	3	0.000000
68	0	0.000000
68	1	0.473682
68	2	0.000009
68	3	0.526310
69	0	0.000000
69	1	1.000000
69	2	0.000000
69	3	0.000000
70	0	0.000000
70	1	0.425714
70	2	0.000002
70	3	0.574284
71	0	0.000000
71	1	0.000000
71	2	0.000000
71	3	1.000000
72	0	0.000000
72	1	0.000000
72	2	0.000000
72	3	1.000000
73	0	0.000000
73	1	0.431377
73	2	0.000002
73	3	0.568621
74	0	0.000000
74	1	0.431378
74	2	0.000001
74	3	0.568621
75	0	0.000000
75	1	0.431377
75	2	0.000002
75	3	0.568621
76	0	0.000000
76	1	0.431378
76	2	0.000001
76	3	0.568621
77	0	0.000000
77	1	0.431376
77	2	0.000002
77	3	0.568621
78	0	0.000000
78	1	0.547323
78	2	0.000005
78	3	0.452672
79	0	0.000000
79	1	1.000000
79	2	0.000000
79	3	0.000000
80	0	0.498624
80	1	0.501375
80	2	0.000001
80	3	0.000000
81	0	0.000000
81	1	0.473681
81	2	0.000009
81	3	0.526310
82	0	0.000000
