i	k	etaik
0	0	0.254482
0	1	0.000000
0	2	0.000000
0	3	0.499163
0	4	0.000000
0	5	0.000000
0	6	0.000000
0	7	0.043141
0	8	0.000000
0	9	0.000000
0	10	0.203214
0	11	0.000000
0	12	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	0.000000
1	4	0.000000
1	5	0.000000
1	6	0.000000
1	7	0.000000
1	8	1.000000
1	9	0.000000
1	10	0.000000
1	11	0.000000
1	12	0.000000
2	0	0.000000
2	1	0.174260
2	2	0.000000
2	3	0.513072
2	4	0.000000
2	5	0.000000
2	6	0.000000
2	7	0.000000
2	8	0.312668
2	9	0.000000
2	10	0.000000
2	11	0.000000
2	12	0.000000
3	0	0.110791
3	1	0.201561
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	0.000000
3	6	0.000000
3	7	0.272059
3	8	0.298101
3	9	0.000000
3	10	0.117487
3	11	0.000000
3	12	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
4	4	0.501293
4	5	0.000000
4	6	0.000000
4	7	0.000000
4	8	0.498707
4	9	0.000000
4	10	0.000000
4	11	0.000000
4	12	0.000000
5	0	0.115184
5	1	0.201561
5	2	0.000000
5	3	0.000000
5	4	0.000000
5	5	0.000000
5	6	0.000000
5	7	0.269594
5	8	0.298101
5	9	0.000000
5	10	0.115559
5	11	0.000000
5	12	0.000000
6	0	0.164047
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	0.497309
6	5	0.000000
6	6	0.000000
6	7	0.126929
6	8	0.000000
6	9	0.000000
6	10	0.211715
6	11	0.000000
6	12	0.000000
7	0	0.000000
7	1	0.214630
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
7	7	0.000000
7	8	0.785370
7	9	0.000000
7	10	0.000000
7	11	0.000000
7	12	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	0.000000
8	7	0.000000
8	8	1.000000
8	9	0.000000
8	10	0.000000
8	11	0.000000
8	12	0.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	0.000000
9	7	0.000000
9	8	1.000000
9	9	0.000000
9	10	0.000000
9	11	0.000000
9	12	0.000000
10	0	0.195707
10	1	0.515268
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.000000
10	6	0.000000
10	7	0.143075
10	8	0.000000
10	9	0.000000
10	10	0.145950
10	11	0.000000
10	12	0.000000
11	0	0.000000
11	1	0.508991
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.000000
11	6	0.491009
11	7	0.000000
11	8	0.000000
11	9	0.000000
11	10	0.000000
11	11	0.000000
11	12	0.000000
12	0	0.127759
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.000000
12	5	0.000000
12	6	0.000000
12	7	0.141291
12	8	0.509256
12	9	0.000000
12	10	0.221695
12	11	0.000000
12	12	0.000000
13	0	0.032973
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	0.000000
13	6	0.512123
13	7	0.043636
13	8	0.000000
13	9	0.000000
13	10	0.411268
13	11	0.000000
13	12	0.000000
14	0	0.038993
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.000000
14	6	0.512123
14	7	0.032801
14	8	0.000000
14	9	0.000000
14	10	0.416083
14	11	0.000000
14	12	0.000000
15	0	0.282689
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	0.000000
15	5	0.000000
15	6	0.000000
15	7	0.086055
15	8	0.000000
15	9	0.000000
15	10	0.131257
15	11	0.000000
15	12	0.500000
16	0	0.640680
16	1	0.000000
16	2	0.000000
16	3	0.000000
16	4	0.000000
16	5	0.000000
16	6	0.000000
16	7	0.016709
16	8	0.000000
16	9	0.000000
16	10	0.342611
16	11	0.000000
16	12	0.000000
17	0	0.188658
17	1	0.000000
17	2	0.000000
17	3	0.000000
17	4	0.000000
17	5	0.000000
17	6	0.000000
17	7	0.152731
17	8	0.000000
17	9	0.000000
17	10	0.158611
17	11	0.000000
17	12	0.500000
18	0	0.165300
18	1	0.201561
18	2	0.000000
18	3	0.000000
18	4	0.000000
18	5	0.000000
18	6	0.000000
18	7	0.207419
18	8	0.298101
18	9	0.000000
18	10	0.127618
18	11	0.000000
18	12	0.000000
19	0	0.000837
19	1	0.000000
19	2	0.000000
19	3	0.000000
19	4	0.000000
19	5	0.497340
19	6	0.000000
19	7	0.000721
19	8	0.000000
19	9	0.000000
19	10	0.001291
19	11	0.000000
19	12	0.499811
20	0	0.755087
20	1	0.000000
20	2	0.000000
20	3	0.000000
20	4	0.000000
20	5	0.000000
20	6	0.000000
20	7	0.023528
20	8	0.000000
20	9	0.000000
20	10	0.221385
20	11	0.000000
20	12	0.000000
21	0	0.733334
21	1	0.000000
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.000000
21	6	0.000000
21	7	0.011551
21	8	0.000000
21	9	0.000000
21	10	0.255115
21	11	0.000000
21	12	0.000000
22	0	0.000000
22	1	0.000000
22	2	0.000000
22	3	0.466151
22	4	0.000000
22	5	0.000000
22	6	0.000000
22	7	0.000000
22	8	0.533849
22	9	0.000000
22	10	0.000000
22	11	0.000000
22	12	0.000000
23	0	0.153386
23	1	0.000000
23	2	0.000000
23	3	0.000000
23	4	0.523720
23	5	0.000000
23	6	0.000000
23	7	0.160204
23	8	0.000000
23	9	0.000000
23	10	0.162690
23	11	0.000000
23	12	0.000000
24	0	0.608873
24	1	0.000000
24	2	0.000000
24	3	0.000000
24	4	0.000000
24	5	0.000000
24	6	0.000000
24	7	0.027949
24	8	0.000000
24	9	0.000000
24	10	0.363178
24	11	0.000000
24	12	0.000000
25	0	0.672395
25	1	0.000000
25	2	0.000000
25	3	0.000000
25	4	0.000000
25	5	0.000000
25	6	0.000000
25	7	0.035273
25	8	0.000000
25	9	0.000000
25	10	0.292332
25	11	0.000000
25	12	0.000000
26	0	0.247409
26	1	0.000000
26	2	0.000000
26	3	0.000000
26	4	0.000000
26	5	0.500000
26	6	0.000000
26	7	0.045349
26	8	0.000000
26	9	0.000000
26	10	0.207242
26	11	0.000000
26	12	0.000000
27	0	0.536868
27	1	0.000000
27	2	0.000000
27	3	0.000000
27	4	0.000000
27	5	0.000000
27	6	0.000000
27	7	0.013772
27	8	0.000000
27	9	0.000000
27	10	0.449360
27	11	0.000000
27	12	0.000000
28	0	0.605672
28	1	0.000000
28	2	0.000000
28	3	0.000000
28	4	0.000000
28	5	0.000000
28	6	0.000000
28	7	0.027016
28	8	0.000000
28	9	0.000000
28	10	0.367312
28	11	0.000000
28	12	0.000000
29	0	0.096448
29	1	0.000000
29	2	0.000000
29	3	0.000000
29	4	0.000000
29	5	0.000000
29	6	0.000000
29	7	0.166688
29	8	0.509256
29	9	0.000000
29	10	0.227609
29	11	0.000000
29	12	0.000000
30	0	0.000000
30	1	0.148711
30	2	0.168838
30	3	0.370740
30	4	0.000000
30	5	0.000000
30	6	0.000000
30	7	0.000000
30	8	0.311711
30	9	0.000000
30	10	0.000000
30	11	0.000000
30	12	0.000000
31	0	0.280921
31	1	0.000000
31	2	0.000000
31	3	0.499163
31	4	0.000000
31	5	0.000000
31	6	0.000000
31	7	0.058823
31	8	0.000000
31	9	0.000000
31	10	0.161094
31	11	0.000000
31	12	0.000000
32	0	0.652111
32	1	0.000000
32	2	0.000000
32	3	0.000000
32	4	0.000000
32	5	0.000000
32	6	0.000000
32	7	0.055273
32	8	0.000000
32	9	0.000000
32	10	0.292616
32	11	0.000000
32	12	0.000000
33	0	0.133342
33	1	0.000000
33	2	0.000000
33	3	0.499163
33	4	0.000000
33	5	0.000000
33	6	0.000000
33	7	0.072564
33	8	0.000000
33	9	0.000000
33	10	0.294931
33	11	0.000000
33	12	0.000000
34	0	0.000000
34	1	0.128536
34	2	0.275287
34	3	0.285337
34	4	0.000000
34	5	0.000000
34	6	0.000000
34	7	0.000000
34	8	0.310840
34	9	0.000000
34	10	0.000000
34	11	0.000000
34	12	0.000000
35	0	0.253550
35	1	0.000000
35	2	0.000000
35	3	0.000000
35	4	0.493665
35	5	0.000000
35	6	0.000000
35	7	0.051290
35	8	0.000000
35	9	0.164359
35	10	0.037136
35	11	0.000000
35	12	0.000000
36	0	0.000000
36	1	0.148711
36	2	0.168838
36	3	0.370740
36	4	0.000000
36	5	0.000000
36	6	0.000000
36	7	0.000000
36	8	0.311711
36	9	0.000000
36	10	0.000000
36	11	0.000000
36	12	0.000000
37	0	0.000000
37	1	0.000000
37	2	0.000000
37	3	0.502994
37	4	0.497006
37	5	0.000000
37	6	0.000000
37	7	0.000000
37	8	0.000000
37	9	0.000000
37	10	0.000000
37	11	0.000000
37	12	0.000000
38	0	0.000000
38	1	0.478640
38	2	0.000000
38	3	0.000000
38	4	0.000000
38	5	0.000000
38	6	0.000000
38	7	0.000000
38	8	0.000000
38	9	0.521360
38	10	0.000000
38	11	0.000000
38	12	0.000000
39	0	0.000000
39	1	0.000000
39	2	0.000000
39	3	0.502994
39	4	0.497006
39	5	0.000000
39	6	0.000000
39	7	0.000000
39	8	0.000000
39	9	0.000000
39	10	0.000000
39	11	0.000000
39	12	0.000000
40	0	0.367174
40	1	0.000000
40	2	0.000000
40	3	0.000000
40	4	0.000000
40	5	0.000000
40	6	0.483810
40	7	0.070027
40	8	0.000000
40	9	0.000000
40	10	0.078989
40	11	0.000000
40	12	0.000000
41	0	0.263548
41	1	0.000000
41	2	0.000000
41	3	0.000000
41	4	0.000000
41	5	0.500000
41	6	0.000000
41	7	0.025683
41	8	0.000000
41	9	0.000000
41	10	0.210770
41	11	0.000000
41	12	0.000000
42	0	0.213604
42	1	0.000000
42	2	0.000000
42	3	0.000000
42	4	0.000000
42	5	0.000000
42	6	0.000000
42	7	0.039302
42	8	0.000000
42	9	0.000000
42	10	0.747094
42	11	0.000000
42	12	0.000000
43	0	0.000000
43	1	0.142347
43	2	0.546285
43	3	0.000000
43	4	0.000000
43	5	0.000000
43	6	0.000000
43	7	0.000000
43	8	0.311368
43	9	0.000000
43	10	0.000000
43	11	0.000000
43	12	0.000000
44	0	0.746714
44	1	0.000000
44	2	0.000000
44	3	0.000000
44	4	0.000000
44	5	0.000000
44	6	0.000000
44	7	0.000000
44	8	0.000000
44	9	0.000000
44	10	0.253286
44	11	0.000000
44	12	0.000000
45	0	0.120631
45	1	0.000000
45	2	0.000000
45	3	0.000000
45	4	0.000000
45	5	0.000000
45	6	0.000000
45	7	0.228592
45	8	0.509256
45	9	0.000000
45	10	0.141521
45	11	0.000000
45	12	0.000000
46	0	0.499922
46	1	0.000000
46	2	0.000000
46	3	0.000000
46	4	0.000000
46	5	0.000000
46	6	0.000000
46	7	0.090403
46	8	0.000000
46	9	0.000000
46	10	0.409675
46	11	0.000000
46	12	0.000000
47	0	0.289989
47	1	0.000000
47	2	0.000000
47	3	0.000000
47	4	0.000000
47	5	0.000000
47	6	0.483810
47	7	0.127799
47	8	0.000000
47	9	0.000000
47	10	0.098402
47	11	0.000000
47	12	0.000000
48	0	0.031730
48	1	0.479439
48	2	0.000000
48	3	0.000000
48	4	0.000000
48	5	0.000000
48	6	0.000000
48	7	0.080537
48	8	0.000000
48	9	0.334642
48	10	0.073652
48	11	0.000000
48	12	0.000000
49	0	0.772312
49	1	0.000000
49	2	0.000000
49	3	0.000000
49	4	0.000000
49	5	0.000000
49	6	0.000000
49	7	0.037749
49	8	0.000000
49	9	0.000000
49	10	0.189938
49	11	0.000000
49	12	0.000000
50	0	0.000000
50	1	0.000000
50	2	0.000000
50	3	0.502994
50	4	0.497006
50	5	0.000000
50	6	0.000000
50	7	0.000000
50	8	0.000000
50	9	0.000000
50	10	0.000000
50	11	0.000000
50	12	0.000000
51	0	0.000000
51	1	0.000000
51	2	0.000000
51	3	1.000000
51	4	0.000000
51	5	0.000000
51	6	0.000000
51	7	0.000000
51	8	0.000000
51	9	0.000000
51	10	0.000000
51	11	0.000000
51	12	0.000000
52	0	0.613373
52	1	0.000000
52	2	0.000000
52	3	0.000000
52	4	0.000000
52	5	0.000000
52	6	0.000000
52	7	0.099220
52	8	0.000000
52	9	0.000000
52	10	0.287407
52	11	0.000000
52	12	0.000000
53	0	0.000000
53	1	0.000000
53	2	0.000000
53	3	1.000000
53	4	0.000000
53	5	0.000000
53	6	0.000000
53	7	0.000000
53	8	0.000000
53	9	0.000000
53	10	0.000000
53	11	0.000000
53	12	0.000000
54	0	0.000000
54	1	0.000000
54	2	0.000000
54	3	0.502994
54	4	0.497006
54	5	0.000000
54	6	0.000000
54	7	0.000000
54	8	0.000000
54	9	0.000000
54	10	0.000000
54	11	0.000000
54	12	0.000000
55	0	0.276749
55	1	0.000000
55	2	0.000000
55	3	0.499163
55	4	0.000000
55	5	0.000000
55	6	0.000000
55	7	0.031319
55	8	0.000000
55	9	0.000000
55	10	0.192769
55	11	0.000000
55	12	0.000000
56	0	0.000000
56	1	0.000000
56	2	0.000000
56	3	0.502994
56	4	0.497006
56	5	0.000000
56	6	0.000000
56	7	0.000000
56	8	0.000000
56	9	0.000000
56	10	0.000000
56	11	0.000000
56	12	0.000000
57	0	0.345202
57	1	0.000000
57	2	0.000000
57	3	0.000000
57	4	0.511304
57	5	0.000000
57	6	0.000000
57	7	0.030021
57	8	0.000000
57	9	0.000000
57	10	0.113473
57	11	0.000000
57	12	0.000000
58	0	0.000000
58	1	0.000000
58	2	0.000000
58	3	1.000000
58	4	0.000000
58	5	0.000000
58	6	0.000000
58	7	0.000000
58	8	0.000000
58	9	0.000000
58	10	0.000000
58	11	0.000000
58	12	0.000000
59	0	0.000000
59	1	0.000000
59	2	0.000000
59	3	0.502994
59	4	0.497006
59	5	0.000000
59	6	0.000000
59	7	0.000000
59	8	0.000000
59	9	0.000000
59	10	0.000000
59	11	0.000000
59	12	0.000000
60	0	0.295622
60	1	0.000000
60	2	0.000000
60	3	0.499163
60	4	0.000000
60	5	0.000000
60	6	0.000000
60	7	0.113876
60	8	0.000000
60	9	0.000000
60	10	0.091339
60	11	0.000000
60	12	0.000000
61	0	0.046730
61	1	0.000000
61	2	0.000000
61	3	0.000000
61	4	0.497309
61	5	0.000000
61	6	0.000000
61	7	0.260105
61	8	0.000000
61	9	0.000000
61	10	0.195856
61	11	0.000000
61	12	0.000000
62	0	0.673848
62	1	0.000000
62	2	0.000000
62	3	0.000000
62	4	0.000000
62	5	0.000000
62	6	0.000000
62	7	0.008314
62	8	0.000000
62	9	0.000000
62	10	0.317837
62	11	0.000000
62	12	0.000000
63	0	0.000000
63	1	0.000000
63	2	0.000000
63	3	0.502994
63	4	0.497006
63	5	0.000000
63	6	0.000000
63	7	0.000000
63	8	0.000000
63	9	0.000000
63	10	0.000000
63	11	0.000000
63	12	0.000000
64	0	0.202395
64	1	0.000000
64	2	0.000000
64	3	0.499163
64	4	0.000000
64	5	0.000000
64	6	0.000000
64	7	0.039296
64	8	0.000000
64	9	0.000000
64	10	0.259146
64	11	0.000000
64	12	0.000000
65	0	0.268947
65	1	0.000000
65	2	0.000000
65	3	0.000000
65	4	0.497309
65	5	0.000000
65	6	0.000000
65	7	0.074327
65	8	0.000000
65	9	0.000000
65	10	0.159417
65	11	0.000000
65	12	0.000000
66	0	0.000000
66	1	0.000000
66	2	0.000000
66	3	0.000000
66	4	0.479578
66	5	0.000000
66	6	0.000000
66	7	0.000000
66	8	0.520422
66	9	0.000000
66	10	0.000000
66	11	0.000000
66	12	0.000000
67	0	0.131449
67	1	0.000000
67	2	0.000000
67	3	0.000000
67	4	0.000000
67	5	0.000000
67	6	0.000000
67	7	0.206596
67	8	0.509256
67	9	0.000000
67	10	0.152700
67	11	0.000000
67	12	0.000000
68	0	0.000000
68	1	0.000000
68	2	0.000000
68	3	0.000000
68	4	1.000000
68	5	0.000000
68	6	0.000000
68	7	0.000000
68	8	0.000000
68	9	0.000000
68	10	0.000000
68	11	0.000000
68	12	0.000000
69	0	0.185951
69	1	0.000000
69	2	0.000000
69	3	0.000000
69	4	0.000000
69	5	0.000000
69	6	0.000000
69	7	0.168718
69	8	0.509256
69	9	0.000000
69	10	0.136075
69	11	0.000000
69	12	0.000000
70	0	0.400708
70	1	0.000000
70	2	0.000000
70	3	0.000000
70	4	0.000000
70	5	0.000000
70	6	0.000000
70	7	0.083962
70	8	0.000000
70	9	0.000000
70	10	0.515329
70	11	0.000000
70	12	0.000000
71	0	0.000000
71	1	0.000000
71	2	0.000000
71	3	0.000000
71	4	0.000000
71	5	0.000000
71	6	0.479800
71	7	0.000000
71	8	0.000000
71	9	0.000000
71	10	0.000000
71	11	0.000000
71	12	0.520200
72	0	0.000000
72	1	0.000000
72	2	0.000000
72	3	0.000000
72	4	0.000000
72	5	0.000000
72	6	0.479800
72	7	0.000000
72	8	0.000000
72	9	0.000000
72	10	0.000000
72	11	0.000000
72	12	0.520200
73	0	0.267450
73	1	0.000000
73	2	0.000000
73	3	0.000000
73	4	0.000000
73	5	0.000000
73	6	0.483810
73	7	0.041061
73	8	0.000000
73	9	0.000000
73	10	0.207679
73	11	0.000000
73	12	0.000000
74	0	0.172103
74	1	0.000000
74	2	0.000000
74	3	0.000000
74	4	0.000000
74	5	0.000000
74	6	0.000000
74	7	0.192166
74	8	0.000000
74	9	0.000000
74	10	0.135731
74	11	0.000000
74	12	0.500000
75	0	0.540292
75	1	0.000000
75	2	0.000000
75	3	0.000000
75	4	0.000000
75	5	0.000000
75	6	0.000000
75	7	0.050033
75	8	0.000000
75	9	0.000000
75	10	0.409675
75	11	0.000000
75	12	0.000000
76	0	0.000000
76	1	0.000000
76	2	0.000000
76	3	0.000000
76	4	0.000000
76	5	0.000000
76	6	0.479800
76	7	0.000000
76	8	0.000000
76	9	0.000000
76	10	0.000000
76	11	0.000000
76	12	0.520200
77	0	0.492796
77	1	0.000000
77	2	0.000000
77	3	0.000000
77	4	0.000000
77	5	0.000000
77	6	0.000000
77	7	0.023595
77	8	0.000000
77	9	0.000000
77	10	0.483608
77	11	0.000000
77	12	0.000000
78	0	0.000000
78	1	0.000000
78	2	0.000000
78	3	0.000000
78	4	0.000000
78	5	0.000000
78	6	0.479800
78	7	0.000000
78	8	0.000000
78	9	0.000000
78	10	0.000000
78	11	0.000000
78	12	0.520200
79	0	0.202254
79	1	0.000000
79	2	0.000000
79	3	0.000000
79	4	0.497309
79	5	0.000000
79	6	0.000000
79	7	0.182268
79	8	0.000000
79	9	0.000000
79	10	0.118168
79	11	0.000000
79	12	0.000000
80	0	0.218647
80	1	0.000000
80	2	0.000000
80	3	0.000000
80	4	0.000000
80	5	0.000000
80	6	0.483810
80	7	0.151713
80	8	0.000000
80	9	0.000000
80	10	0.145830
80	11	0.000000
80	12	0.000000
81	0	0.226438
81	1	0.000000
81	2	0.000000
81	3	0.000000
81	4	0.000000
81	5	0.000000
81	6	0.000000
81	7	0.241529
81	8	0.509256
81	9	0.000000
81	10	0.022777
81	11	0.000000
81	12	0.000000
82	0	0.000000
82	1	0.000000
82	2	0.000000
82	3	0.000000
82	4	0.000000
82	5	0.000000
82	6	0.000000
82	7	0.000000
82	8	1.000000
82	9	0.000000
82	10	0.000000
82	11	0.000000
82	12	0.000000
83	0	0.029337
83	1	0.000000
83	2	0.000000
83	3	0.000000
83	4	0.000000
83	5	0.000000
83	6	0.000000
83	7	0.029022
83	8	0.509179
83	9	0.000000
83	10	0.031241
83	11	0.401221
83	12	0.000000
84	0	0.204178
84	1	0.201561
84	2	0.000000
84	3	0.000000
84	4	0.000000
84	5	0.000000
84	6	0.000000
84	7	0.144593
84	8	0.298101
84	9	0.000000
84	10	0.151566
84	11	0.000000
84	12	0.000000
85	0	0.000000
85	1	0.000000
85	2	0.000000
85	3	0.000000
85	4	0.000000
85	5	0.000000
85	6	0.000000
85	7	0.000000
85	8	1.000000
85	9	0.000000
85	10	0.000000
85	11	0.000000
85	12	0.000000
86	0	0.000000
86	1	0.000000
86	2	0.000000
86	3	0.000000
86	4	0.000000
86	5	0.000000
86	6	0.000000
86	7	0.000000
86	8	1.000000
86	9	0.000000
86	10	0.000000
86	11	0.000000
86	12	0.000000
87	0	0.189920
87	1	0.515268
87	2	0.000000
87	3	0.000000
87	4	0.000000
87	5	0.000000
87	6	0.000000
87	7	0.220624
87	8	0.000000
87	9	0.000000
87	10	0.074189
87	11	0.000000
87	12	0.000000
88	0	0.000000
88	1	0.000000
88	2	0.000000
88	3	0.000000
88	4	0.479578
88	5	0.000000
88	6	0.000000
88	7	0.000000
88	8	0.520422
88	9	0.000000
88	10	0.000000
88	11	0.000000
88	12	0.000000
89	0	0.149272
89	1	0.000000
89	2	0.000000
89	3	0.000000
89	4	0.000000
89	5	0.000000
89	6	0.000000
89	7	0.208334
89	8	0.509256
89	9	0.000000
89	10	0.133139
89	11	0.000000
89	12	0.000000
90	0	0.213580
90	1	0.000000
90	2	0.000000
90	3	0.000000
90	4	0.000000
90	5	0.500000
90	6	0.000000
90	7	0.012366
90	8	0.000000
90	9	0.000000
90	10	0.274053
90	11	0.000000
90	12	0.000000
91	0	0.612107
91	1	0.000000
91	2	0.000000
91	3	0.000000
91	4	0.000000
91	5	0.000000
91	6	0.000000
91	7	0.022360
91	8	0.000000
91	9	0.000000
91	10	0.365534
91	11	0.000000
91	12	0.000000
92	0	0.667528
92	1	0.000000
92	2	0.000000
92	3	0.000000
92	4	0.000000
92	5	0.000000
92	6	0.000000
92	7	0.037668
92	8	0.000000
92	9	0.000000
92	10	0.294804
92	11	0.000000
92	12	0.000000
