i	k	etaik
0	0	1.000000
0	1	0.000000
0	2	0.000000
0	3	0.000000
1	0	0.547713
1	1	0.452287
1	2	0.000000
1	3	0.000000
2	0	0.000000
2	1	1.000000
2	2	0.000000
2	3	0.000000
3	0	0.000000
3	1	1.000000
3	2	0.000000
3	3	0.000000
4	0	0.000000
4	1	1.000000
4	2	0.000000
4	3	0.000000
5	0	0.000000
5	1	1.000000
5	2	0.000000
5	3	0.000000
6	0	0.000000
6	1	1.000000
6	2	0.000000
6	3	0.000000
7	0	0.000000
7	1	0.500308
7	2	0.499692
7	3	0.000000
8	0	0.547713
8	1	0.452287
8	2	0.000000
8	3	0.000000
9	0	0.000000
9	1	1.000000
9	2	0.000000
9	3	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	1.000000
11	0	0.000000
11	1	0.314728
11	2	0.000000
11	3	0.685272
12	0	0.000000
12	1	0.219327
12	2	0.000000
12	3	0.780673
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	1.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	1.000000
15	0	0.000000
15	1	0.000000
15	2	0.000000
15	3	1.000000
16	0	0.000000
16	1	0.000000
16	2	0.000000
16	3	1.000000
17	0	0.000000
17	1	0.380244
17	2	0.000000
17	3	0.619756
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	1.000000
19	0	0.000000
19	1	0.219327
19	2	0.000000
19	3	0.780673
20	0	0.000000
20	1	0.000000
20	2	0.000000
20	3	1.000000
21	0	0.000000
21	1	0.000000
21	2	0.000000
21	3	1.000000
22	0	0.000000
22	1	0.759131
22	2	0.000000
22	3	0.240869
23	0	0.617787
23	1	0.000000
23	2	0.000000
23	3	0.382213
24	0	0.000000
24	1	0.307550
24	2	0.000000
24	3	0.692450
25	0	0.546420
25	1	0.000000
25	2	0.000000
25	3	0.453580
26	0	0.000000
26	1	0.307550
26	2	0.000000
26	3	0.692450
27	0	0.000000
27	1	0.000000
27	2	0.000000
27	3	1.000000
28	0	0.000000
28	1	0.759131
28	2	0.000000
28	3	0.240869
29	0	0.510984
29	1	0.000000
29	2	0.489015
29	3	0.000000
30	0	0.000000
30	1	0.000000
30	2	0.000000
30	3	1.000000
31	0	0.485445
31	1	0.000000
31	2	0.000000
31	3	0.514555
32	0	0.449733
32	1	0.000000
32	2	0.550267
32	3	0.000000
33	0	0.000000
33	1	0.000000
33	2	0.000000
33	3	1.000000
34	0	0.472856
34	1	0.000062
34	2	0.527083
34	3	0.000000
35	0	0.472867
35	1	0.000049
35	2	0.527084
35	3	0.000000
36	0	0.000000
36	1	0.000000
36	2	0.000000
36	3	1.000000
37	0	0.485445
37	1	0.000000
37	2	0.000000
37	3	0.514555
38	0	0.000000
38	1	0.000000
38	2	0.000000
38	3	1.000000
39	0	0.000000
39	1	0.000000
39	2	1.000000
39	3	0.000000
40	0	0.000000
40	1	0.000000
40	2	0.000000
40	3	1.000000
41	0	0.000000
41	1	0.000000
41	2	0.000000
41	3	1.000000
42	0	0.000000
42	1	0.000000
