i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.500866
0	4	0.499134
1	0	0.000000
1	1	1.000000
1	2	0.000000
1	3	0.000000
1	4	0.000000
2	0	0.000000
2	1	1.000000
2	2	0.000000
2	3	0.000000
2	4	0.000000
3	0	0.000000
3	1	1.000000
3	2	0.000000
3	3	0.000000
3	4	0.000000
4	0	0.000000
4	1	1.000000
4	2	0.000000
4	3	0.000000
4	4	0.000000
5	0	0.000000
5	1	0.000000
5	2	1.000000
5	3	0.000000
5	4	0.000000
6	0	0.000004
6	1	0.493056
6	2	0.000000
6	3	0.000000
6	4	0.506939
7	0	0.000008
7	1	0.493054
7	2	0.000000
7	3	0.000000
7	4	0.506939
8	0	0.000005
8	1	0.493056
8	2	0.000000
8	3	0.000000
8	4	0.506939
9	0	0.000000
9	1	0.510404
9	2	0.000000
9	3	0.489596
9	4	0.000000
10	0	1.000000
10	1	0.000000
10	2	0.000000
10	3	0.000000
10	4	0.000000
11	0	0.545234
11	1	0.454766
11	2	0.000000
11	3	0.000000
11	4	0.000000
12	0	0.503544
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.496456
13	0	0.545234
13	1	0.454766
13	2	0.000000
13	3	0.000000
13	4	0.000000
14	0	0.512440
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.487560
15	0	0.999999
15	1	0.000000
15	2	0.000001
15	3	0.000000
15	4	0.000000
16	0	0.000000
16	1	0.509792
16	2	0.000000
16	3	0.000000
16	4	0.490208
17	0	0.999999
17	1	0.000000
17	2	0.000001
17	3	0.000000
17	4	0.000000
18	0	0.414094
18	1	0.000014
18	2	0.010469
18	3	0.000000
18	4	0.575423
19	0	0.567990
19	1	0.000000
19	2	0.000000
19	3	0.432010
19	4	0.000000
20	0	0.000000
20	1	0.591338
20	2	0.408662
20	3	0.000000
20	4	0.000000
21	0	0.584926
21	1	0.415074
21	2	0.000000
21	3	0.000000
21	4	0.000000
22	0	0.000004
22	1	0.485155
22	2	0.514841
