i	k	etaik
0	0	1.000000
0	1	0.000000
1	0	1.000000
1	1	0.000000
2	0	1.000000
2	1	0.000000
3	0	1.000000
3	1	0.000000
4	0	1.000000
4	1	0.000000
5	0	1.000000
5	1	0.000000
6	0	1.000000
6	1	0.000000
7	0	1.000000
7	1	0.000000
8	0	1.000000
8	1	0.000000
9	0	1.000000
9	1	0.000000
10	0	0.504379
10	1	0.495621
11	0	0.518621
11	1	0.481379
12	0	1.000000
12	1	0.000000
13	0	0.503854
13	1	0.496146
14	0	0.504383
14	1	0.495617
15	0	1.000000
15	1	0.000000
16	0	0.000000
16	1	1.000000
17	0	0.000000
17	1	1.000000
18	0	0.000000
18	1	1.000000
19	0	0.504369
19	1	0.495631
20	0	0.000000
20	1	1.000000
21	0	0.000000
21	1	1.000000
22	0	0.000000
22	1	1.000000
23	0	0.514074
23	1	0.485926
24	0	0.498360
24	1	0.501640
25	0	0.000000
25	1	1.000000
26	0	0.000000
26	1	1.000000
27	0	0.485262
27	1	0.514738
28	0	0.000000
28	1	1.000000
29	0	0.502575
29	1	0.497425
30	0	1.000000
30	1	0.000000
31	0	0.499392
31	1	0.500608
32	0	1.000000
32	1	0.000000
33	0	0.517606
33	1	0.482394
34	0	0.499392
34	1	0.500608
35	0	0.000000
35	1	1.000000
36	0	0.504374
36	1	0.495626
37	0	0.504377
37	1	0.495623
38	0	0.000000
38	1	1.000000
39	0	0.499395
39	1	0.500605
40	0	1.000000
40	1	0.000000
41	0	1.000000
41	1	0.000000
42	0	1.000000
42	1	0.000000
43	0	0.000000
43	1	1.000000
44	0	1.000000
44	1	0.000000
45	0	1.000000
45	1	0.000000
46	0	0.532944
46	1	0.467056
47	0	1.000000
47	1	0.000000
48	0	0.469261
48	1	0.530739
49	0	0.469218
49	1	0.530782
50	0	0.483433
50	1	0.516567
51	0	0.509625
51	1	0.490375
52	0	0.487169
52	1	0.512831
53	0	0.502580
53	1	0.497420
54	0	0.485689
54	1	0.514311
55	0	0.000000
55	1	1.000000
56	0	1.000000
56	1	0.000000
57	0	0.000000
57	1	1.000000
58	0	1.000000
58	1	0.000000
59	0	0.525947
59	1	0.474053
60	0	0.000000
60	1	1.000000
61	0	0.000000
61	1	1.000000
62	0	0.498127
62	1	0.501873
63	0	0.518110
63	1	0.481890
64	0	0.517600
64	1	0.482400
65	0	0.517597
65	1	0.482403
66	0	0.514070
66	1	0.485930
67	0	0.000000
67	1	1.000000
68	0	0.498127
68	1	0.501873
69	0	0.000000
69	1	1.000000
70	0	0.498888
70	1	0.501112
71	0	1.000000
71	1	0.000000
72	0	0.514584
72	1	0.485416
73	0	0.502579
73	1	0.497421
74	0	0.000000
74	1	1.000000
75	0	0.469385
75	1	0.530615
76	0	0.000000
76	1	1.000000
77	0	1.000000
77	1	0.000000
78	0	1.000000
78	1	0.000000
79	0	0.484730
79	1	0.515270
80	0	0.501906
80	1	0.498094
81	0	1.000000
81	1	0.000000
82	0	0.476057
82	1	0.523943
83	0	0.488605
83	1	0.511395
84	0	1.000000
84	1	0.000000
85	0	0.504134
85	1	0.495866
86	0	0.000000
86	1	1.000000
87	0	0.487888
87	1	0.512112
88	0	0.000000
88	1	1.000000
89	0	0.000000
89	1	1.000000
90	0	0.000000
90	1	1.000000
91	0	0.000000
91	1	1.000000
92	0	0.512786
92	1	0.487214
93	0	0.000000
93	1	1.000000
94	0	1.000000
94	1	0.000000
95	0	1.000000
95	1	0.000000
96	0	0.496385
96	1	0.503615
97	0	1.000000
97	1	0.000000
98	0	1.000000
98	1	0.000000
99	0	0.517436
99	1	0.482564
100	0	0.000000
100	1	1.000000
101	0	0.501997
101	1	0.498003
102	0	0.000000
102	1	1.000000
103	0	1.000000
103	1	0.000000
104	0	0.000000
104	1	1.000000
105	0	0.504227
105	1	0.495773
106	0	0.000000
106	1	1.000000
107	0	0.000000
107	1	1.000000
108	0	0.484731
108	1	0.515269
109	0	0.000000
109	1	1.000000
110	0	1.000000
110	1	0.000000
111	0	0.498587
111	1	0.501413
112	0	0.000000
112	1	1.000000
113	0	0.000000
113	1	1.000000
114	0	0.525939
114	1	0.474061
115	0	0.498588
115	1	0.501412
116	0	1.000000
116	1	0.000000
117	0	1.000000
117	1	0.000000
118	0	1.000000
118	1	0.000000
119	0	0.518103
119	1	0.481897
120	0	0.000000
120	1	1.000000
121	0	1.000000
121	1	0.000000
122	0	1.000000
122	1	0.000000
123	0	0.490353
123	1	0.509647
124	0	0.490353
124	1	0.509647
125	0	0.490349
125	1	0.509651
126	0	0.503858
126	1	0.496142
127	0	0.000000
127	1	1.000000
128	0	0.503856
128	1	0.496144
129	0	0.000000
129	1	1.000000
130	0	0.509128
130	1	0.490872
131	0	0.498579
131	1	0.501421
132	0	0.000000
132	1	1.000000
133	0	1.000000
133	1	0.000000
134	0	0.498123
134	1	0.501877
135	0	0.487701
135	1	0.512299
136	0	0.482138
136	1	0.517862
137	0	0.487701
137	1	0.512299
138	0	1.000000
138	1	0.000000
139	0	0.503852
139	1	0.496148
140	0	0.487706
140	1	0.512294
141	0	0.504384
141	1	0.495616
142	0	0.498129
142	1	0.501871
143	0	1.000000
143	1	0.000000
144	0	0.502003
144	1	0.497997
145	0	0.501907
145	1	0.498093
146	0	1.000000
146	1	0.000000
147	0	0.518613
147	1	0.481387
148	0	0.000000
148	1	1.000000
149	0	0.000000
149	1	1.000000

