i	k	etaik
0	0	0.000000
0	1	1.000000
0	2	0.000000
0	3	0.000000
0	4	0.000000
0	5	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	0.000000
1	4	0.543266
1	5	0.456734
2	0	0.000000
2	1	1.000000
2	2	0.000000
2	3	0.000000
2	4	0.000000
2	5	0.000000
3	0	0.000000
3	1	0.462090
3	2	0.000000
3	3	0.000000
3	4	0.537910
3	5	0.000000
4	0	0.000000
4	1	0.470395
4	2	0.529594
4	3	0.000000
4	4	0.000000
4	5	0.000011
5	0	0.000000
5	1	0.507758
5	2	0.000000
5	3	0.000000
5	4	0.000000
5	5	0.492242
6	0	0.000000
6	1	0.000000
6	2	0.482123
6	3	0.000000
6	4	0.517877
6	5	0.000000
7	0	0.502523
7	1	0.496564
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000913
8	0	0.000000
8	1	0.470398
8	2	0.529594
8	3	0.000000
8	4	0.000000
8	5	0.000008
9	0	0.000000
9	1	0.507982
9	2	0.000000
9	3	0.000000
9	4	0.439626
9	5	0.052392
10	0	0.000000
10	1	0.000000
10	2	0.455038
10	3	0.000000
10	4	0.544962
10	5	0.000000
11	0	0.000000
11	1	0.000000
11	2	0.404314
11	3	0.000000
11	4	0.595686
11	5	0.000000
12	0	0.000000
12	1	0.470633
12	2	0.529362
12	3	0.000000
12	4	0.000000
12	5	0.000005
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	1.000000
13	5	0.000000
14	0	0.000000
14	1	0.000000
14	2	1.000000
14	3	0.000000
14	4	0.000000
14	5	0.000000
15	0	0.000000
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	0.604719
15	5	0.395281
16	0	0.000000
16	1	0.000000
16	2	1.000000
16	3	0.000000
16	4	0.000000
16	5	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.000000
17	3	0.000000
17	4	1.000000
17	5	0.000000
18	0	0.493103
18	1	0.000000
18	2	0.506897
18	3	0.000000
18	4	0.000000
18	5	0.000000
19	0	0.000000
19	1	0.000000
19	2	0.471833
19	3	0.000000
19	4	0.000000
19	5	0.528167
20	0	0.486759
