i	k	etaik
0	0	0.479142
0	1	0.000000
0	2	0.520858
0	3	0.000000
0	4	0.000000
0	5	0.000000
0	6	0.000000
1	0	0.000000
1	1	0.000004
1	2	0.517991
1	3	0.000000
1	4	0.000000
1	5	0.481998
1	6	0.000007
2	0	0.000000
2	1	0.000000
2	2	1.000000
2	3	0.000000
2	4	0.000000
2	5	0.000000
2	6	0.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
3	3	0.000000
3	4	0.000000
3	5	0.000000
3	6	0.000000
4	0	0.000000
4	1	0.000002
4	2	0.517991
4	3	0.000000
4	4	0.000000
4	5	0.482002
4	6	0.000005
5	0	0.468617
5	1	0.000000
5	2	0.000000
5	3	0.000000
5	4	0.000000
5	5	0.531331
5	6	0.000052
6	0	0.000000
6	1	0.000006
6	2	0.517992
6	3	0.000000
6	4	0.000000
6	5	0.481990
6	6	0.000013
7	0	0.104137
7	1	0.000000
7	2	0.895863
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
8	0	0.494054
8	1	0.000000
8	2	0.505946
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	0.000000
9	0	0.479142
9	1	0.000000
9	2	0.520858
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	0.000000
10	0	0.520553
10	1	0.000003
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.479376
10	6	0.000068
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	0.000000
11	4	0.487537
11	5	0.512349
11	6	0.000114
12	0	0.000000
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.504645
12	5	0.495355
12	6	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	1.000000
13	6	0.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.999899
14	6	0.000101
15	0	0.504936
15	1	0.000000
15	2	0.495063
15	3	0.000000
15	4	0.000000
15	5	0.000000
15	6	0.000000
16	0	0.000000
16	1	0.000000
16	2	0.000000
16	3	0.000000
16	4	0.487536
16	5	0.512464
16	6	0.000000
17	0	0.558567
17	1	0.000000
17	2	0.441433
17	3	0.000000
17	4	0.000000
17	5	0.000000
17	6	0.000000
18	0	0.000000
18	1	0.000005
18	2	0.517992
18	3	0.000000
18	4	0.000000
18	5	0.481990
18	6	0.000013
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	0.000000
19	4	1.000000
19	5	0.000000
19	6	0.000000
20	0	0.000000
20	1	0.000002
20	2	0.413254
20	3	0.000000
20	4	0.000000
20	5	0.586704
20	6	0.000040
21	0	0.000000
21	1	0.601147
21	2	0.398853
21	3	0.000000
21	4	0.000000
21	5	0.000000
21	6	0.000000
22	0	0.000000
22	1	0.601147
22	2	0.398853
22	3	0.000000
22	4	0.000000
22	5	0.000000
22	6	0.000000
23	0	0.000000
23	1	0.000000
23	2	0.390310
23	3	0.000000
23	4	0.000000
23	5	0.000001
23	6	0.609689
24	0	0.000000
24	1	0.000002
24	2	0.413253
24	3	0.000000
24	4	0.000000
24	5	0.586726
24	6	0.000018
25	0	0.000000
25	1	0.000000
25	2	0.479815
25	3	0.000000
25	4	0.000000
25	5	0.520179
25	6	0.000007
26	0	0.000000
26	1	0.000000
26	2	0.000000
26	3	0.000000
26	4	0.000000
26	5	0.000008
26	6	0.999992
27	0	0.000000
27	1	0.000003
27	2	0.413254
27	3	0.000000
27	4	0.000000
27	5	0.586708
27	6	0.000035
28	0	0.000000
28	1	0.000000
28	2	1.000000
28	3	0.000000
28	4	0.000000
28	5	0.000000
28	6	0.000000
29	0	0.000000
29	1	0.000000
29	2	0.000000
29	3	0.000000
29	4	0.000000
29	5	0.000005
29	6	0.999995
30	0	0.000000
30	1	0.000000
30	2	0.000000
30	3	0.000000
30	4	0.487536
30	5	0.512464
30	6	0.000000
31	0	0.000000
31	1	0.000004
31	2	0.000000
31	3	0.000000
31	4	0.000000
31	5	0.999777
31	6	0.000218
32	0	0.000000
32	1	0.000002
32	2	0.479815
32	3	0.000000
32	4	0.000000
32	5	0.520165
32	6	0.000018
33	0	0.000000
33	1	0.000003
33	2	0.000000
33	3	0.000000
33	4	0.000000
33	5	0.999900
33	6	0.000097
34	0	0.000000
34	1	0.000000
34	2	0.506558
34	3	0.000000
34	4	0.493442
34	5	0.000000
34	6	0.000000
35	0	0.000000
35	1	0.000000
35	2	0.479815
35	3	0.000000
35	4	0.000000
35	5	0.520175
35	6	0.000010
36	0	0.000000
36	1	0.000000
36	2	0.479815
36	3	0.000000
36	4	0.000000
36	5	0.520170
36	6	0.000015
37	0	0.000000
37	1	0.000000
37	2	0.000000
37	3	0.000000
37	4	0.000000
37	5	0.999891
37	6	0.000109
38	0	0.000000
38	1	0.000000
38	2	0.000000
38	3	0.000000
38	4	0.487536
38	5	0.512409
38	6	0.000054
39	0	0.000000
39	1	0.000000
39	2	0.000000
39	3	0.000000
39	4	0.487536
39	5	0.512464
39	6	0.000000
40	0	0.000000
40	1	0.000000
40	2	0.000000
40	3	0.000000
40	4	0.511020
40	5	0.000000
40	6	0.488980
41	0	0.000000
41	1	0.000000
41	2	0.000000
41	3	0.000000
41	4	0.000000
41	5	0.999836
41	6	0.000164
42	0	0.000000
42	1	0.000000
42	2	0.000000
42	3	0.000000
42	4	1.000000
42	5	0.000000
42	6	0.000000
43	0	0.501347
43	1	0.000000
43	2	0.000000
43	3	0.000000
43	4	0.498653
43	5	0.000000
43	6	0.000000
44	0	0.000000
44	1	0.000000
44	2	0.000000
44	3	0.000000
44	4	0.000000
44	5	1.000000
44	6	0.000000
45	0	0.000000
45	1	0.000000
45	2	0.000000
45	3	0.000000
45	4	0.511020
45	5	0.000000
45	6	0.488980
46	0	0.000000
46	1	0.000000
46	2	0.000000
46	3	0.000000
46	4	1.000000
46	5	0.000000
46	6	0.000000
47	0	0.000000
47	1	0.000000
47	2	0.000000
47	3	0.000000
47	4	1.000000
47	5	0.000000
47	6	0.000000
48	0	0.000000
48	1	0.000000
48	2	0.000000
48	3	0.000000
48	4	0.511020
48	5	0.000000
48	6	0.488980
49	0	0.000000
49	1	0.000000
49	2	0.000000
49	3	0.000000
49	4	0.511020
49	5	0.000000
49	6	0.488980
50	0	1.000000
50	1	0.000000
50	2	0.000000
50	3	0.000000
50	4	0.000000
50	5	0.000000
50	6	0.000000
51	0	0.485913
51	1	0.000000
51	2	0.000000
51	3	0.000000
51	4	0.000000
51	5	0.000000
51	6	0.514087
52	0	0.485913
52	1	0.000000
52	2	0.000000
52	3	0.000000
52	4	0.000000
52	5	0.000000
52	6	0.514087
53	0	0.512528
53	1	0.000006
53	2	0.000000
53	3	0.000000
53	4	0.000000
53	5	0.487379
53	6	0.000087
54	0	0.000000
54	1	0.000000
54	2	0.000000
54	3	0.000000
54	4	1.000000
54	5	0.000000
54	6	0.000000
55	0	0.499196
55	1	0.000000
55	2	0.000000
55	3	0.000000
55	4	0.500804
55	5	0.000000
55	6	0.000000
56	0	0.000000
56	1	0.000000
56	2	0.000000
56	3	0.491836
