i	k	etaik
0	0	0.000000
0	1	0.000001
0	2	0.461289
0	3	0.538709
1	0	0.000000
1	1	0.000000
1	2	1.000000
1	3	0.000000
2	0	1.000000
2	1	0.000000
2	2	0.000000
2	3	0.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
3	3	0.000000
4	0	0.468500
4	1	0.000008
4	2	0.531493
4	3	0.000000
5	0	0.468500
5	1	0.000007
5	2	0.531493
5	3	0.000000
6	0	1.000000
6	1	0.000000
6	2	0.000000
6	3	0.000000
7	0	0.436834
7	1	0.000000
7	2	0.000000
7	3	0.563166
8	0	0.000000
8	1	0.000001
8	2	0.999999
8	3	0.000000
9	0	1.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
10	0	0.512434
10	1	0.000000
10	2	0.000000
10	3	0.487566
11	0	0.411806
11	1	0.000000
11	2	0.000000
11	3	0.588194
12	0	0.477644
12	1	0.522332
12	2	0.000023
12	3	0.000000
13	0	0.000000
13	1	0.473522
13	2	0.000000
13	3	0.526478
14	0	0.444499
14	1	0.555501
14	2	0.000000
14	3	0.000000
15	0	0.000000
15	1	1.000000
15	2	0.000000
15	3	0.000000
16	0	0.411806
16	1	0.000000
16	2	0.000000
16	3	0.588194
17	0	0.999935
17	1	0.000033
17	2	0.000019
17	3	0.000013
18	0	0.444499
18	1	0.555501
18	2	0.000000
18	3	0.000000
19	0	0.444499
19	1	0.555501
19	2	0.000000
19	3	0.000000
20	0	0.511738
20	1	0.488262
20	2	0.000000
20	3	0.000000
21	0	1.000000
21	1	0.000000
21	2	0.000000
21	3	0.000000
22	0	0.547956
22	1	0.452044
22	2	0.000001
22	3	0.000000
23	0	0.000000
23	1	0.000011
23	2	0.508958
23	3	0.491031
24	0	0.476272
24	1	0.523728
24	2	0.000000
24	3	0.000000
25	0	0.449486
25	1	0.550511
25	2	0.000002
25	3	0.000000
26	0	0.445928
26	1	0.554072
26	2	0.000000
26	3	0.000000
27	0	0.513534
27	1	0.000000
27	2	0.000000
27	3	0.486466
28	0	0.512434
28	1	0.000000
28	2	0.000000
28	3	0.487566
29	0	0.000000
29	1	1.000000
29	2	0.000000
29	3	0.000000
30	0	0.476272
30	1	0.523728
30	2	0.000000
30	3	0.000000
31	0	0.000000
31	1	0.473522
31	2	0.000000
31	3	0.526478
32	0	0.000000
32	1	1.000000
32	2	0.000000
32	3	0.000000
33	0	0.409278
33	1	0.590722
33	2	0.000000
33	3	0.000000
34	0	0.411806
34	1	0.000000
34	2	0.000000
34	3	0.588194
35	0	0.476272
35	1	0.523728
35	2	0.000000
35	3	0.000000
36	0	0.000000
36	1	0.000000
36	2	1.000000
36	3	0.000000
37	0	0.000000
37	1	0.000000
37	2	1.000000
37	3	0.000000
38	0	0.000000
38	1	0.466128
38	2	0.533872
38	3	0.000000
39	0	0.468500
39	1	0.000007
39	2	0.531493
39	3	0.000000
40	0	1.000000
40	1	0.000000
40	2	0.000000
40	3	0.000000
41	0	1.000000
41	1	0.000000
41	2	0.000000
41	3	0.000000
42	0	0.498521
42	1	0.000012
42	2	0.501467
42	3	0.000000
43	0	0.000000
43	1	0.000000
43	2	1.000000
43	3	0.000000
44	0	0.498521
44	1	0.000013
44	2	0.501466
44	3	0.000000
45	0	0.000000
45	1	0.000000
45	2	0.434023
45	3	0.565977
46	0	1.000000
46	1	0.000000
46	2	0.000000
46	3	0.000000
47	0	1.000000
47	1	0.000000
47	2	0.000000
47	3	0.000000
48	0	0.397683
48	1	0.000000
48	2	0.000000
48	3	0.602317
49	0	0.449223
49	1	0.000000
49	2	0.000000
49	3	0.550777
50	0	0.466471
50	1	0.000011
50	2	0.533518
50	3	0.000000
51	0	1.000000
51	1	0.000000
51	2	0.000000
51	3	0.000000
52	0	0.436834
52	1	0.000000
52	2	0.000000
52	3	0.563166
53	0	1.000000
53	1	0.000000
53	2	0.000000
53	3	0.000000
54	0	0.531128
54	1	0.000004
54	2	0.468868
54	3	0.000000
55	0	0.999261
55	1	0.000709
55	2	0.000017
55	3	0.000014
56	0	1.000000
56	1	0.000000
56	2	0.000000
56	3	0.000000
57	0	0.498521
57	1	0.000012
57	2	0.501467
57	3	0.000000
58	0	0.000000
58	1	0.000000
58	2	0.000000
58	3	1.000000
59	0	1.000000
59	1	0.000000
59	2	0.000000
59	3	0.000000
60	0	0.000001
60	1	0.000015
60	2	0.528861
60	3	0.471123
61	0	0.366240
61	1	0.073820
61	2	0.004859
61	3	0.555080
62	0	0.000000
62	1	0.000000
62	2	0.527835
62	3	0.472165
63	0	0.000000
63	1	0.000000
63	2	1.000000
63	3	0.000000
64	0	0.000000
64	1	0.395283
64	2	0.604717
64	3	0.000000
65	0	0.000000
65	1	0.450985
65	2	0.000001
65	3	0.549015
66	0	0.000000
66	1	0.466128
66	2	0.533872
66	3	0.000000
67	0	0.000000
67	1	0.000000
67	2	0.000000
67	3	1.000000
68	0	0.000000
68	1	0.000000
68	2	0.000000
68	3	1.000000
69	0	0.500510
69	1	0.000000
69	2	0.499490
69	3	0.000000
70	0	1.000000
70	1	0.000000
70	2	0.000000
70	3	0.000000
71	0	1.000000
71	1	0.000000
71	2	0.000000
71	3	0.000000
72	0	1.000000
72	1	0.000000
72	2	0.000000
72	3	0.000000
73	0	0.580878
73	1	0.000000
73	2	0.000000
73	3	0.419122
74	0	1.000000
74	1	0.000000
74	2	0.000000
74	3	0.000000
75	0	1.000000
75	1	0.000000
75	2	0.000000
75	3	0.000000
76	0	0.527903
76	1	0.000003
76	2	0.472093
76	3	0.000000
77	0	0.527904
77	1	0.000003
77	2	0.472094
77	3	0.000000
78	0	0.443824
78	1	0.000000
78	2	0.556176
78	3	0.000000
79	0	0.556442
79	1	0.000001
79	2	0.443557
79	3	0.000000
80	0	1.000000
80	1	0.000000
80	2	0.000000
80	3	0.000000
81	0	0.575424
81	1	0.424576
81	2	0.000000
81	3	0.000000
82	0	0.476272
82	1	0.523728
82	2	0.000000
82	3	0.000000
83	0	0.511738
83	1	0.488262
83	2	0.000000
83	3	0.000000
84	0	1.000000
84	1	0.000000
84	2	0.000000
84	3	0.000000
85	0	0.000000
85	1	0.550458
85	2	0.449542
85	3	0.000000
86	0	0.000000
86	1	0.550458
86	2	0.449542
86	3	0.000000
87	0	0.508376
87	1	0.491624
87	2	0.000000
87	3	0.000000
88	0	1.000000
88	1	0.000000
88	2	0.000000
88	3	0.000000
89	0	0.443824
89	1	0.000000
89	2	0.556176
89	3	0.000000
90	0	0.000000
90	1	0.000000
90	2	0.000000
90	3	1.000000
91	0	1.000000
91	1	0.000000
91	2	0.000000
91	3	0.000000
92	0	0.436834
92	1	0.000000
92	2	0.000000
92	3	0.563166
93	0	1.000000
93	1	0.000000
93	2	0.000000
93	3	0.000000
94	0	0.000000
94	1	0.000000
94	2	0.000000
94	3	1.000000
95	0	0.498521
95	1	0.000015
95	2	0.501465
95	3	0.000000
96	0	1.000000
96	1	0.000000
96	2	0.000000
96	3	0.000000
97	0	0.498521
97	1	0.000012
97	2	0.501467
97	3	0.000000
98	0	1.000000
98	1	0.000000
98	2	0.000000
98	3	0.000000
99	0	1.000000
99	1	0.000000
99	2	0.000000
99	3	0.000000
100	0	0.000000
100	1	0.541745
100	2	0.000000
100	3	0.458255
101	0	0.000000
101	1	0.000000
101	2	0.000000
101	3	1.000000
102	0	0.479770
102	1	0.520230
102	2	0.000000
102	3	0.000000
103	0	1.000000
103	1	0.000000
103	2	0.000000
103	3	0.000000
104	0	0.000000
104	1	0.000000
104	2	0.000000
104	3	1.000000
105	0	0.548210
105	1	0.000000
105	2	0.000000
105	3	0.451790
106	0	1.000000
106	1	0.000000
106	2	0.000000
106	3	0.000000
107	0	0.477433
107	1	0.000000
107	2	0.000000
107	3	0.522567
108	0	0.498521
108	1	0.000014
108	2	0.501465
108	3	0.000000
109	0	0.577362
109	1	0.000000
109	2	0.000000
109	3	0.422638
110	0	0.000000
110	1	0.000000
110	2	0.546926
110	3	0.453073
111	0	0.000000
111	1	0.000001
111	2	0.547623
111	3	0.452376
112	0	0.500510
112	1	0.000000
112	2	0.499490
112	3	0.000000
113	0	0.000000
113	1	0.000001
113	2	0.547623
113	3	0.452376
114	0	0.500510
