i	k	etaik
0	0	0.662876
0	1	0.337124
0	2	0.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000010
2	1	0.487368
2	2	0.512622
3	0	0.383105
3	1	0.000000
3	2	0.616895
4	0	0.472519
4	1	0.527481
4	2	0.000000
5	0	0.383105
5	1	0.000000
5	2	0.616895
6	0	0.673965
6	1	0.000000
6	2	0.326035
7	0	0.450557
7	1	0.549443
7	2	0.000000
8	0	0.383105
8	1	0.000000
8	2	0.616895
9	0	0.820779
9	1	0.000000
9	2	0.179221
10	0	0.293091
10	1	0.706909
10	2	0.000000
11	0	1.000000
11	1	0.000000
11	2	0.000000
12	0	0.000000
12	1	0.000000
12	2	1.000000
13	0	1.000000
13	1	0.000000
13	2	0.000000
14	0	1.000000
14	1	0.000000
14	2	0.000000
15	0	0.053348
15	1	0.000000
15	2	0.946652
16	0	1.000000
16	1	0.000000
16	2	0.000000
17	0	0.293091
17	1	0.706909
17	2	0.000000
18	0	1.000000
18	1	0.000000
18	2	0.000000
19	0	1.000000
19	1	0.000000
19	2	0.000000
20	0	0.000532
20	1	0.000000
20	2	0.999468
21	0	0.000482
21	1	0.000000
21	2	0.999518
22	0	0.000007
22	1	0.000000
22	2	0.999993
23	0	1.000000
23	1	0.000000
23	2	0.000000
24	0	0.505163
24	1	0.000000
24	2	0.494837
25	0	0.445237
25	1	0.000000
25	2	0.554763
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.383105
27	1	0.000000
27	2	0.616895
28	0	1.000000
28	1	0.000000
28	2	0.000000
29	0	0.000000
29	1	0.000000
29	2	1.000000
30	0	0.350605
30	1	0.649395
30	2	0.000000
31	0	0.383105
31	1	0.000000
31	2	0.616895
32	0	0.383105
32	1	0.000000
32	2	0.616895
33	0	0.350605
33	1	0.649395
33	2	0.000000
34	0	0.350605
34	1	0.649395
34	2	0.000000
35	0	0.000000
35	1	0.000000
35	2	1.000000
36	0	0.530923
36	1	0.000000
36	2	0.469077
37	0	0.673965
37	1	0.000000
37	2	0.326035
38	0	0.350605
38	1	0.649395
38	2	0.000000
39	0	0.000007
39	1	0.000000
39	2	0.999993
40	0	0.820779
40	1	0.000000
40	2	0.179221
41	0	0.557839
41	1	0.442161
41	2	0.000000
42	0	0.450557
42	1	0.549443
42	2	0.000000
43	0	0.000000
43	1	1.000000
43	2	0.000000
44	0	0.662876
44	1	0.337124
44	2	0.000000
45	0	0.662876
45	1	0.337124
45	2	0.000000
46	0	0.662876
46	1	0.337124
46	2	0.000000
47	0	0.000000
47	1	1.000000
47	2	0.000000
48	0	0.562923
48	1	0.437077
48	2	0.000000
49	0	0.366731
49	1	0.633268
49	2	0.000001
50	0	0.000000
50	1	1.000000
50	2	0.000000
51	0	0.000000
51	1	0.471991
51	2	0.528009
52	0	0.000000
52	1	0.000000
52	2	1.000000
53	0	0.000000
53	1	0.419095
53	2	0.580905
54	0	0.343919
54	1	0.000000
54	2	0.656081
55	0	0.000000
55	1	0.385661
55	2	0.614339
56	0	0.000000
56	1	0.471991
56	2	0.528009
57	0	0.000000
57	1	0.334098
57	2	0.665902
58	0	0.000000
58	1	0.417529
58	2	0.582471
59	0	0.000007
59	1	0.000000
59	2	0.999993
60	0	1.000000
60	1	0.000000
60	2	0.000000
61	0	1.000000
61	1	0.000000
61	2	0.000000
62	0	0.383105
62	1	0.000000
62	2	0.616895
63	0	0.662876
63	1	0.337124
63	2	0.000000
64	0	0.560484
64	1	0.000000
64	2	0.439516
65	0	0.000008
65	1	0.487368
65	2	0.512623
66	0	0.383105
66	1	0.000000
66	2	0.616895
67	0	1.000000
67	1	0.000000
67	2	0.000000
68	0	0.383105
68	1	0.000000
68	2	0.616895
69	0	0.562923
69	1	0.437077
69	2	0.000000
70	0	1.000000
70	1	0.000000
70	2	0.000000
71	0	0.000000
71	1	0.000000
71	2	1.000000
72	0	0.387689
72	1	0.000000
72	2	0.612311
73	0	0.000000
73	1	0.000000
73	2	1.000000
74	0	1.000000
74	1	0.000000
74	2	0.000000
75	0	0.052979
75	1	0.000000
75	2	0.947021
76	0	0.000000
76	1	0.385661
76	2	0.614339
77	0	0.000009
77	1	0.487368
77	2	0.512623
78	0	0.387689
78	1	0.000000
78	2	0.612311
79	0	0.000000
79	1	1.000000
79	2	0.000000
80	0	1.000000
80	1	0.000000
80	2	0.000000
81	0	1.000000
81	1	0.000000
81	2	0.000000
82	0	1.000000
82	1	0.000000
82	2	0.000000
83	0	1.000000
83	1	0.000000
83	2	0.000000
84	0	1.000000
84	1	0.000000
84	2	0.000000
85	0	0.662876
85	1	0.337124
85	2	0.000000
86	0	1.000000
86	1	0.000000
86	2	0.000000
87	0	0.557839
87	1	0.442161
87	2	0.000000
88	0	1.000000
88	1	0.000000
88	2	0.000000
89	0	1.000000
89	1	0.000000
89	2	0.000000
90	0	0.383105
90	1	0.000000
90	2	0.616895
91	0	1.000000
91	1	0.000000
91	2	0.000000
92	0	1.000000
92	1	0.000000
92	2	0.000000
93	0	1.000000
93	1	0.000000
93	2	0.000000
94	0	1.000000
94	1	0.000000
94	2	0.000000
95	0	0.560484
95	1	0.000000
95	2	0.439516
96	0	0.505163
96	1	0.000000
96	2	0.494837
97	0	0.000009
97	1	0.487368
97	2	0.512623
98	0	1.000000
98	1	0.000000
98	2	0.000000
99	0	0.450557
99	1	0.549443
99	2	0.000000
100	0	0.306491
100	1	0.693509
100	2	0.000000
101	0	0.053057
101	1	0.000000
101	2	0.946943
102	0	1.000000
102	1	0.000000
102	2	0.000000
103	0	0.530923
103	1	0.000000
103	2	0.469077
104	0	1.000000
104	1	0.000000
104	2	0.000000
105	0	0.743003
105	1	0.256997
105	2	0.000000
106	0	1.000000
106	1	0.000000
106	2	0.000000
107	0	0.682535
107	1	0.317465
107	2	0.000000
108	0	0.053398
108	1	0.000000
108	2	0.946602
109	0	1.000000
109	1	0.000000
109	2	0.000000
110	0	0.000013
110	1	0.000000
110	2	0.999987
111	0	0.000000
111	1	1.000000
111	2	0.000000
112	0	1.000000
112	1	0.000000
112	2	0.000000
113	0	0.710292
113	1	0.289708
113	2	0.000000
114	0	0.000000
114	1	1.000000
114	2	0.000000
115	0	0.000000
115	1	1.000000
115	2	0.000000
116	0	0.000000
116	1	1.000000
116	2	0.000000
117	0	0.000000
117	1	0.265105
117	2	0.734895
118	0	0.000000
118	1	1.000000
118	2	0.000000
119	0	1.000000
119	1	0.000000
119	2	0.000000
120	0	1.000000
120	1	0.000000
120	2	0.000000
121	0	1.000000
121	1	0.000000
121	2	0.000000
122	0	1.000000
122	1	0.000000
122	2	0.000000
123	0	1.000000
123	1	0.000000
123	2	0.000000
124	0	1.000000
124	1	0.000000
124	2	0.000000
125	0	1.000000
125	1	0.000000
125	2	0.000000
126	0	1.000000
126	1	0.000000
126	2	0.000000
127	0	0.743099
127	1	0.000000
127	2	0.256901
128	0	1.000000
128	1	0.000000
128	2	0.000000
129	0	1.000000
129	1	0.000000
129	2	0.000000
130	0	1.000000
130	1	0.000000
130	2	0.000000
131	0	0.673965
131	1	0.000000
131	2	0.326035
132	0	1.000000
132	1	0.000000
132	2	0.000000
133	0	0.552850
133	1	0.000000
133	2	0.447150
134	0	0.453084
134	1	0.546916
134	2	0.000000
135	0	0.556814
135	1	0.443186
135	2	0.000000
136	0	1.000000
136	1	0.000000
136	2	0.000000
137	0	0.445237
137	1	0.000000
137	2	0.554763
138	0	1.000000
138	1	0.000000
138	2	0.000000
139	0	1.000000
139	1	0.000000
139	2	0.000000
140	0	1.000000
140	1	0.000000
140	2	0.000000
141	0	0.000000
141	1	0.334098
141	2	0.665902
142	0	0.485329
142	1	0.514671
142	2	0.000000
143	0	0.293091
143	1	0.706909
143	2	0.000000
144	0	1.000000
144	1	0.000000
144	2	0.000000
145	0	0.000000
145	1	1.000000
145	2	0.000000
146	0	0.293091
146	1	0.706909
146	2	0.000000
147	0	0.000000
147	1	1.000000
147	2	0.000000
148	0	1.000000
148	1	0.000000
148	2	0.000000
149	0	0.000000
149	1	1.000000
149	2	0.000000

