File,AIC
ILM15_replicate0_0.str.admix.K=6.out,3496.791163
ILM15_replicate0_10.str.admix.K=6.out,4123.063277
ILM15_replicate0_11.str.admix.K=6.out,3745.992824
ILM15_replicate0_12.str.admix.K=6.out,2909.936932
ILM15_replicate0_13.str.admix.K=6.out,7070.547566
ILM15_replicate0_14.str.admix.K=6.out,5205.799842
ILM15_replicate0_15.str.admix.K=6.out,4069.932931
ILM15_replicate0_16.str.admix.K=6.out,7891.304540
ILM15_replicate0_17.str.admix.K=6.out,3931.027427
ILM15_replicate0_18.str.admix.K=6.out,4039.390724
ILM15_replicate0_19.str.admix.K=6.out,3701.069881
ILM15_replicate0_1.str.admix.K=6.out,4806.428296
ILM15_replicate0_2.str.admix.K=6.out,10186.472864
ILM15_replicate0_3.str.admix.K=6.out,3121.313159
ILM15_replicate0_4.str.admix.K=6.out,4554.250568
ILM15_replicate0_5.str.admix.K=6.out,4151.034661
ILM15_replicate0_6.str.admix.K=6.out,6622.775141
ILM15_replicate0_7.str.admix.K=6.out,2964.979175
ILM15_replicate0_8.str.admix.K=6.out,4813.538332
ILM15_replicate0_9.str.admix.K=6.out,7766.157840
ILM15_replicate1_0.str.admix.K=6.out,5205.355633
ILM15_replicate1_10.str.admix.K=6.out,3526.213256
ILM15_replicate1_11.str.admix.K=6.out,4042.063459
ILM15_replicate1_12.str.admix.K=6.out,5091.795795
ILM15_replicate1_13.str.admix.K=6.out,5771.068047
ILM15_replicate1_14.str.admix.K=6.out,4738.590105
ILM15_replicate1_15.str.admix.K=6.out,4279.584367
ILM15_replicate1_16.str.admix.K=6.out,4366.567576
ILM15_replicate1_17.str.admix.K=6.out,4427.461076
ILM15_replicate1_18.str.admix.K=6.out,4273.909230
ILM15_replicate1_19.str.admix.K=6.out,6037.856801
ILM15_replicate1_1.str.admix.K=6.out,4311.067560
ILM15_replicate1_2.str.admix.K=6.out,4392.555934
ILM15_replicate1_3.str.admix.K=6.out,4725.033408
ILM15_replicate1_4.str.admix.K=6.out,5410.491164
ILM15_replicate1_5.str.admix.K=6.out,3829.011171
ILM15_replicate1_6.str.admix.K=6.out,3169.285519
ILM15_replicate1_7.str.admix.K=6.out,4796.195763
ILM15_replicate1_8.str.admix.K=6.out,4317.996363
ILM15_replicate1_9.str.admix.K=6.out,5402.788943
ILM15_replicate2_0.str.admix.K=6.out,5559.908664
ILM15_replicate2_10.str.admix.K=6.out,4725.033408
ILM15_replicate2_11.str.admix.K=6.out,4543.683019
ILM15_replicate2_12.str.admix.K=6.out,4083.006201
ILM15_replicate2_13.str.admix.K=6.out,4118.953547
ILM15_replicate2_14.str.admix.K=6.out,6248.176316
ILM15_replicate2_15.str.admix.K=6.out,6168.245801
ILM15_replicate2_16.str.admix.K=6.out,4733.144222
ILM15_replicate2_17.str.admix.K=6.out,5042.183597
ILM15_replicate2_18.str.admix.K=6.out,4567.342906
ILM15_replicate2_19.str.admix.K=6.out,3748.784637
ILM15_replicate2_1.str.admix.K=6.out,3083.357819
ILM15_replicate2_2.str.admix.K=6.out,3541.298406
ILM15_replicate2_3.str.admix.K=6.out,3500.362596
ILM15_replicate2_4.str.admix.K=6.out,4719.447822
