i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.642391
0	4	0.000000
0	5	0.000000
0	6	0.000000
0	7	0.357609
0	8	0.000000
1	0	0.000000
1	1	0.364049
1	2	0.000000
1	3	0.500001
1	4	0.000025
1	5	0.135925
1	6	0.000000
1	7	0.000000
1	8	0.000000
2	0	0.000000
2	1	0.359962
2	2	0.000000
2	3	0.142384
2	4	0.000021
2	5	0.140018
2	6	0.000000
2	7	0.357615
2	8	0.000000
3	0	0.000000
3	1	0.304155
3	2	0.000000
3	3	0.500001
3	4	0.000034
3	5	0.195810
3	6	0.000000
3	7	0.000000
3	8	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
4	4	0.000000
4	5	0.000000
4	6	0.000000
4	7	1.000000
4	8	0.000000
5	0	0.000000
5	1	0.397919
5	2	0.000000
5	3	0.000000
5	4	0.000023
5	5	0.090047
5	6	0.000000
5	7	0.512011
5	8	0.000000
6	0	0.554803
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	0.000000
6	5	0.000000
6	6	0.000000
6	7	0.445197
6	8	0.000000
7	0	0.000000
7	1	0.416274
7	2	0.000000
7	3	0.142384
7	4	0.000022
7	5	0.083705
7	6	0.000000
7	7	0.357615
7	8	0.000000
8	0	0.000000
8	1	0.396373
8	2	0.000000
8	3	0.500001
8	4	0.000024
8	5	0.103602
8	6	0.000000
8	7	0.000000
8	8	0.000000
9	0	0.460206
9	1	0.000000
9	2	0.000000
9	3	0.463456
9	4	0.000000
9	5	0.000000
9	6	0.076338
9	7	0.000000
9	8	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	1.000000
10	4	0.000000
10	5	0.000000
10	6	0.000000
10	7	0.000000
10	8	0.000000
11	0	0.000000
11	1	0.250064
11	2	0.000000
11	3	0.000000
11	4	0.000004
11	5	0.307712
11	6	0.442219
11	7	0.000000
11	8	0.000000
12	0	0.000000
12	1	0.318514
12	2	0.000000
12	3	0.500001
12	4	0.000037
