i	k	etaik
0	0	0.579892
0	1	0.420108
1	0	0.000000
1	1	1.000000
2	0	0.000000
2	1	1.000000
3	0	0.510796
3	1	0.489204
4	0	0.000000
4	1	1.000000
5	0	0.510796
5	1	0.489204
6	0	0.400270
6	1	0.599730
7	0	0.000000
7	1	1.000000
8	0	0.000000
8	1	1.000000
9	0	0.000000
9	1	1.000000
10	0	0.514247
10	1	0.485753
11	0	0.000000
11	1	1.000000
12	0	0.487295
12	1	0.512705
13	0	0.581776
13	1	0.418224
14	0	0.581776
14	1	0.418224
15	0	0.489322
15	1	0.510678
16	0	1.000000
16	1	0.000000
17	0	0.489322
17	1	0.510678
18	0	0.510796
18	1	0.489204
19	0	0.511619
19	1	0.488381
20	0	1.000000
20	1	0.000000
21	0	1.000000
21	1	0.000000
22	0	0.000000
22	1	1.000000
23	0	0.370893
23	1	0.629107
24	0	1.000000
24	1	0.000000
25	0	1.000000
25	1	0.000000
26	0	1.000000
26	1	0.000000
27	0	1.000000
27	1	0.000000
28	0	1.000000
28	1	0.000000
29	0	0.487295
29	1	0.512705
30	0	0.000000
30	1	1.000000
31	0	0.579892
31	1	0.420108
32	0	1.000000
32	1	0.000000
33	0	0.579892
33	1	0.420108
34	0	0.000000
34	1	1.000000
35	0	0.422519
35	1	0.577481
36	0	0.000000
36	1	1.000000
37	0	0.000000
37	1	1.000000
38	0	0.509605
38	1	0.490395
39	0	0.000000
39	1	1.000000
40	0	0.609211
40	1	0.390789
41	0	1.000000
41	1	0.000000
42	0	1.000000
42	1	0.000000
43	0	0.000000
43	1	1.000000
44	0	1.000000
44	1	0.000000
45	0	0.487295
45	1	0.512705
46	0	1.000000
46	1	0.000000
47	0	0.609211
47	1	0.390789
48	0	0.487979
48	1	0.512021
49	0	1.000000
49	1	0.000000
50	0	0.000000
50	1	1.000000
51	0	0.000000
51	1	1.000000
52	0	1.000000
52	1	0.000000
53	0	0.000000
53	1	1.000000
54	0	0.000000
54	1	1.000000
55	0	0.579892
55	1	0.420108
56	0	0.000000
56	1	1.000000
57	0	0.385009
57	1	0.614991
58	0	0.000000
58	1	1.000000
59	0	0.000000
59	1	1.000000
60	0	0.579892
60	1	0.420108
61	0	0.400270
61	1	0.599730
62	0	1.000000
62	1	0.000000
63	0	0.000000
63	1	1.000000
64	0	0.579892
64	1	0.420108
65	0	0.400270
65	1	0.599730
66	0	0.000000
66	1	1.000000
67	0	0.487295
67	1	0.512705
68	0	0.000000
68	1	1.000000
69	0	0.487295
69	1	0.512705
70	0	1.000000
70	1	0.000000
71	0	0.000000
71	1	1.000000
72	0	0.000000
72	1	1.000000
73	0	0.609211
73	1	0.390789
74	0	0.489322
74	1	0.510678
75	0	1.000000
75	1	0.000000
76	0	0.000000
76	1	1.000000
77	0	1.000000
77	1	0.000000
78	0	0.000000
78	1	1.000000
79	0	0.400270
79	1	0.599730
80	0	0.609211
80	1	0.390789
81	0	0.487295
81	1	0.512705
82	0	0.000000
82	1	1.000000
83	0	0.508816
83	1	0.491184
84	0	0.510796
84	1	0.489204
85	0	0.000000
85	1	1.000000
86	0	0.000000
86	1	1.000000
87	0	0.514247
87	1	0.485753
88	0	0.000000
88	1	1.000000
89	0	0.487295
89	1	0.512705
90	0	1.000000
90	1	0.000000
91	0	1.000000
91	1	0.000000
92	0	1.000000
92	1	0.000000
93	0	0.532712
93	1	0.467288
94	0	1.000000
94	1	0.000000
95	0	0.579892
95	1	0.420108
96	0	0.489322
96	1	0.510678
97	0	1.000000
97	1	0.000000
98	0	0.598907
98	1	0.401093
99	0	0.510370
99	1	0.489630
100	0	0.489322
100	1	0.510678
101	0	0.000000
101	1	1.000000
102	0	0.000000
102	1	1.000000
103	0	1.000000
103	1	0.000000
104	0	0.511619
104	1	0.488381
105	0	0.000000
105	1	1.000000
106	0	0.000000
106	1	1.000000
107	0	0.489322
107	1	0.510678
108	0	0.489322
108	1	0.510678
109	0	0.511619
109	1	0.488381
110	0	1.000000
110	1	0.000000
111	0	1.000000
111	1	0.000000
112	0	0.510796
112	1	0.489204
113	0	1.000000
113	1	0.000000
114	0	1.000000
114	1	0.000000
115	0	0.510796
115	1	0.489204
116	0	0.422458
116	1	0.577542
117	0	1.000000
117	1	0.000000
118	0	1.000000
118	1	0.000000
119	0	1.000000
119	1	0.000000
120	0	0.000000
120	1	1.000000
121	0	0.400270
121	1	0.599730
122	0	0.400270
122	1	0.599730
123	0	0.000000
123	1	1.000000
124	0	0.000000
124	1	1.000000
125	0	0.000000
125	1	1.000000
126	0	0.000000
126	1	1.000000
127	0	0.581776
127	1	0.418224
128	0	0.000000
128	1	1.000000
129	0	0.000000
129	1	1.000000
130	0	0.556010
130	1	0.443990
131	0	0.610675
131	1	0.389325
132	0	0.556010
132	1	0.443990
133	0	0.610675
133	1	0.389325
134	0	0.556010
134	1	0.443990
135	0	1.000000
135	1	0.000000
136	0	0.538612
136	1	0.461388
137	0	0.556010
137	1	0.443990
138	0	0.538612
138	1	0.461388
139	0	0.610675
139	1	0.389325
140	0	0.000000
140	1	1.000000
141	0	1.000000
141	1	0.000000
142	0	0.598145
142	1	0.401855
143	0	0.514247
143	1	0.485753
144	0	1.000000
144	1	0.000000
145	0	0.610675
145	1	0.389325
146	0	1.000000
146	1	0.000000
147	0	0.487976
147	1	0.512024
148	0	0.400270
148	1	0.599730
149	0	0.400270
149	1	0.599730

