i	k	etaik
0	0	0.548826
0	1	0.451174
1	0	0.000000
1	1	1.000000
2	0	1.000000
2	1	0.000000
3	0	0.000000
3	1	1.000000
4	0	0.548826
4	1	0.451174
5	0	0.534836
5	1	0.465164
6	0	1.000000
6	1	0.000000
7	0	0.548826
7	1	0.451174
8	0	1.000000
8	1	0.000000
9	0	0.497713
9	1	0.502287
10	0	0.000000
10	1	1.000000
11	0	0.000000
11	1	1.000000
12	0	0.000000
12	1	1.000000
13	0	0.000000
13	1	1.000000
14	0	0.000000
14	1	1.000000
15	0	0.000000
15	1	1.000000
16	0	1.000000
16	1	0.000000
17	0	0.000000
17	1	1.000000
18	0	0.525167
18	1	0.474833
19	0	0.458282
19	1	0.541718
20	0	0.000000
20	1	1.000000
21	0	0.000000
21	1	1.000000
22	0	0.534836
22	1	0.465164
23	0	0.545695
23	1	0.454305
24	0	0.485472
24	1	0.514528
25	0	0.954054
25	1	0.045946
26	0	1.000000
26	1	0.000000
27	0	0.534836
27	1	0.465164
28	0	0.000000
28	1	1.000000
29	0	0.000000
29	1	1.000000
30	0	0.370440
30	1	0.629560
31	0	1.000000
31	1	0.000000
32	0	0.497713
32	1	0.502287
33	0	0.999990
33	1	0.000010
34	0	1.000000
34	1	0.000000
35	0	0.000000
35	1	1.000000
36	0	1.000000
36	1	0.000000
37	0	0.000000
37	1	1.000000
38	0	0.436206
38	1	0.563794
39	0	1.000000
39	1	0.000000
40	0	0.000000
40	1	1.000000
41	0	0.545695
41	1	0.454305
42	0	1.000000
42	1	0.000000
43	0	0.526594
43	1	0.473406
44	0	0.383929
44	1	0.616071
45	0	0.545695
45	1	0.454305
46	0	1.000000
46	1	0.000000
47	0	0.000000
47	1	1.000000
48	0	0.000000
48	1	1.000000
49	0	0.455100
49	1	0.544900
50	0	1.000000
50	1	0.000000
51	0	1.000000
51	1	0.000000
52	0	0.000000
52	1	1.000000
53	0	1.000000
53	1	0.000000
54	0	0.529256
54	1	0.470744
55	0	1.000000
55	1	0.000000
56	0	1.000000
56	1	0.000000
57	0	0.746843
57	1	0.253157
58	0	1.000000
58	1	0.000000
59	0	0.529256
59	1	0.470744
60	0	0.000000
60	1	1.000000
61	0	1.000000
61	1	0.000000
62	0	0.954054
62	1	0.045946
63	0	0.497713
63	1	0.502287
64	0	0.372380
64	1	0.627620
65	0	0.416236
65	1	0.583764
66	0	0.000000
66	1	1.000000
67	0	1.000000
67	1	0.000000
68	0	0.416236
68	1	0.583764
69	0	0.000000
69	1	1.000000
70	0	1.000000
70	1	0.000000
71	0	1.000000
71	1	0.000000
72	0	1.000000
72	1	0.000000
73	0	0.509612
73	1	0.490388
74	0	1.000000
74	1	0.000000
75	0	0.509612
75	1	0.490388
76	0	0.509612
76	1	0.490388
77	0	0.772339
77	1	0.227661
78	0	0.896198
78	1	0.103802
79	0	0.509612
79	1	0.490388
80	0	0.000000
80	1	1.000000
81	0	0.000000
81	1	1.000000
82	0	0.545695
82	1	0.454305
83	0	0.548826
83	1	0.451174
84	0	0.545695
84	1	0.454305
85	0	0.545695
85	1	0.454305
86	0	0.497713
86	1	0.502287
87	0	0.545695
87	1	0.454305
88	0	0.000000
88	1	1.000000
89	0	0.497713
89	1	0.502287
90	0	0.000000
90	1	1.000000
91	0	0.436206
91	1	0.563794
92	0	0.000000
92	1	1.000000
93	0	0.583963
93	1	0.416037
94	0	1.000000
94	1	0.000000
95	0	0.000000
95	1	1.000000
96	0	0.542755
96	1	0.457245
97	0	0.436206
97	1	0.563794
98	0	1.000000
98	1	0.000000
99	0	0.000000
99	1	1.000000
100	0	0.548826
100	1	0.451174
101	0	0.000000
101	1	1.000000
102	0	0.545695
102	1	0.454305
103	0	0.548826
103	1	0.451174
104	0	0.000000
104	1	1.000000
105	0	0.000000
105	1	1.000000
106	0	0.503218
106	1	0.496782
107	0	0.000000
107	1	1.000000
108	0	0.000000
108	1	1.000000
109	0	0.000000
109	1	1.000000
110	0	0.548826
110	1	0.451174
111	0	0.746843
111	1	0.253157
112	0	0.000000
112	1	1.000000
113	0	0.746843
113	1	0.253157
114	0	0.000000
114	1	1.000000
115	0	0.746843
115	1	0.253157
116	0	0.000000
116	1	1.000000
117	0	0.746843
117	1	0.253157
118	0	0.000000
118	1	1.000000
119	0	1.000000
119	1	0.000000
120	0	0.499391
120	1	0.500609
121	0	0.544024
121	1	0.455976
122	0	1.000000
122	1	0.000000
123	0	1.000000
123	1	0.000000
124	0	1.000000
124	1	0.000000
125	0	1.000000
125	1	0.000000
126	0	1.000000
126	1	0.000000
127	0	0.491843
127	1	0.508157
128	0	0.548826
128	1	0.451174
129	0	0.548826
129	1	0.451174
130	0	0.620156
130	1	0.379844
131	0	0.548826
131	1	0.451174
132	0	0.000000
132	1	1.000000
133	0	0.000000
133	1	1.000000
134	0	1.000000
134	1	0.000000
135	0	0.585545
135	1	0.414455
136	0	0.585545
136	1	0.414455
137	0	0.000000
137	1	1.000000
138	0	0.000000
138	1	1.000000
139	0	0.416236
139	1	0.583764
140	0	0.534836
140	1	0.465164
141	0	0.534836
141	1	0.465164
142	0	1.000000
142	1	0.000000
143	0	0.534836
143	1	0.465164
144	0	0.534836
144	1	0.465164
145	0	0.534836
145	1	0.465164
146	0	1.000000
146	1	0.000000
147	0	0.534836
147	1	0.465164
148	0	0.534836
148	1	0.465164
149	0	0.534836
149	1	0.465164

