i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.000000
2	2	1.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
5	0	0.000000
5	1	0.000000
5	2	1.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
7	0	0.000000
7	1	0.000000
7	2	1.000000
8	0	0.000000
8	1	0.000000
8	2	1.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
10	0	0.373696
10	1	0.104659
10	2	0.521645
11	0	0.488664
11	1	0.000231
11	2	0.511105
12	0	0.693556
12	1	0.306444
12	2	0.000000
13	0	0.488670
13	1	0.000223
13	2	0.511108
14	0	0.556277
14	1	0.443723
14	2	0.000000
15	0	0.373722
15	1	0.104617
15	2	0.521661
16	0	0.693556
16	1	0.306444
16	2	0.000000
17	0	0.693556
17	1	0.306444
17	2	0.000000
18	0	0.373690
18	1	0.104668
18	2	0.521642
19	0	0.693556
19	1	0.306444
19	2	0.000000
20	0	1.000000
20	1	0.000000
20	2	0.000000
21	0	1.000000
21	1	0.000000
21	2	0.000000
22	0	1.000000
22	1	0.000000
22	2	0.000000
23	0	1.000000
23	1	0.000000
23	2	0.000000
24	0	0.488655
24	1	0.000244
24	2	0.511102
25	0	0.064668
25	1	0.450065
25	2	0.485267
26	0	1.000000
26	1	0.000000
26	2	0.000000
27	0	1.000000
27	1	0.000000
27	2	0.000000
28	0	0.650656
28	1	0.349344
28	2	0.000000
29	0	1.000000
29	1	0.000000
29	2	0.000000
30	0	0.000001
30	1	0.999999
30	2	0.000000
31	0	0.216742
31	1	0.783258
31	2	0.000000
32	0	0.000000
32	1	1.000000
32	2	0.000000
33	0	0.216742
33	1	0.783258
33	2	0.000000
34	0	0.000001
34	1	0.999999
34	2	0.000000
35	0	0.000001
35	1	0.999999
35	2	0.000000
36	0	0.000001
36	1	0.999999
36	2	0.000000
37	0	0.216742
37	1	0.783258
37	2	0.000000
38	0	0.000001
38	1	0.999999
38	2	0.000000
39	0	0.216742
39	1	0.783258
39	2	0.000000
40	0	0.000000
40	1	1.000000
40	2	0.000000
41	0	0.000000
41	1	1.000000
41	2	0.000000
42	0	0.000000
42	1	1.000000
42	2	0.000000
43	0	0.000000
43	1	1.000000
43	2	0.000000
44	0	0.000000
44	1	1.000000
44	2	0.000000
45	0	0.000000
45	1	1.000000
45	2	0.000000
46	0	0.000000
46	1	1.000000
46	2	0.000000
47	0	0.000000
47	1	1.000000
47	2	0.000000
48	0	0.000000
48	1	1.000000
48	2	0.000000
49	0	0.000000
49	1	1.000000
49	2	0.000000

