File,BIC
SS5_replicate0_0.str.admix.K=1.out,873.886459
SS5_replicate0_10.str.admix.K=1.out,1435.114995
SS5_replicate0_11.str.admix.K=1.out,2295.817114
SS5_replicate0_12.str.admix.K=1.out,2595.273121
SS5_replicate0_13.str.admix.K=1.out,1838.473829
SS5_replicate0_14.str.admix.K=1.out,2202.229749
SS5_replicate0_15.str.admix.K=1.out,2758.303747
SS5_replicate0_16.str.admix.K=1.out,1778.665650
SS5_replicate0_17.str.admix.K=1.out,1610.127558
SS5_replicate0_18.str.admix.K=1.out,788.626258
SS5_replicate0_19.str.admix.K=1.out,2196.140060
SS5_replicate0_1.str.admix.K=1.out,1975.381732
SS5_replicate0_2.str.admix.K=1.out,2131.212517
SS5_replicate0_3.str.admix.K=1.out,1829.802702
SS5_replicate0_4.str.admix.K=1.out,390.152828
SS5_replicate0_5.str.admix.K=1.out,2989.409089
SS5_replicate0_6.str.admix.K=1.out,2127.962486
SS5_replicate0_7.str.admix.K=1.out,1642.378280
SS5_replicate0_8.str.admix.K=1.out,1771.750793
SS5_replicate0_9.str.admix.K=1.out,1508.950773
SS5_replicate1_0.str.admix.K=1.out,1358.402104
SS5_replicate1_10.str.admix.K=1.out,5030.685328
SS5_replicate1_11.str.admix.K=1.out,1282.090487
SS5_replicate1_12.str.admix.K=1.out,933.137786
SS5_replicate1_13.str.admix.K=1.out,2467.402573
SS5_replicate1_14.str.admix.K=1.out,1810.139315
SS5_replicate1_15.str.admix.K=1.out,1547.955398
SS5_replicate1_16.str.admix.K=1.out,2536.190704
SS5_replicate1_17.str.admix.K=1.out,2006.253231
SS5_replicate1_18.str.admix.K=1.out,1752.053041
SS5_replicate1_19.str.admix.K=1.out,1012.273042
SS5_replicate1_1.str.admix.K=1.out,968.371799
SS5_replicate1_2.str.admix.K=1.out,496.855310
SS5_replicate1_3.str.admix.K=1.out,1642.378280
SS5_replicate1_4.str.admix.K=1.out,1185.481195
SS5_replicate1_5.str.admix.K=1.out,1789.236645
SS5_replicate1_6.str.admix.K=1.out,738.883833
SS5_replicate1_7.str.admix.K=1.out,1276.984218
SS5_replicate1_8.str.admix.K=1.out,3517.794203
SS5_replicate1_9.str.admix.K=1.out,1280.546142
SS5_replicate2_0.str.admix.K=1.out,1275.583130
SS5_replicate2_10.str.admix.K=1.out,1298.000997
SS5_replicate2_11.str.admix.K=1.out,1461.425374
SS5_replicate2_12.str.admix.K=1.out,1288.712244
SS5_replicate2_13.str.admix.K=1.out,1397.856300
SS5_replicate2_14.str.admix.K=1.out,3476.335027
SS5_replicate2_15.str.admix.K=1.out,1123.635114
SS5_replicate2_16.str.admix.K=1.out,2232.409073
SS5_replicate2_17.str.admix.K=1.out,416.792929
SS5_replicate2_18.str.admix.K=1.out,4375.645465
SS5_replicate2_19.str.admix.K=1.out,1909.017896
SS5_replicate2_1.str.admix.K=1.out,1046.848179
SS5_replicate2_2.str.admix.K=1.out,2225.421933
SS5_replicate2_3.str.admix.K=1.out,691.820351
SS5_replicate2_4.str.admix.K=1.out,878.669186
SS5_replicate2_5.str.admix.K=1.out,1498.698637
SS5_replicate2_6.str.admix.K=1.out,1994.021176
SS5_replicate2_7.str.admix.K=1.out,1102.304705
SS5_replicate2_8.str.admix.K=1.out,2525.760571
SS5_replicate2_9.str.admix.K=1.out,832.274582
SS5_replicate3_0.str.admix.K=1.out,3002.932909
SS5_replicate3_10.str.admix.K=1.out,1488.490639
SS5_replicate3_11.str.admix.K=1.out,2771.927451
SS5_replicate3_12.str.admix.K=1.out,1590.665460
SS5_replicate3_13.str.admix.K=1.out,1779.250687
SS5_replicate3_14.str.admix.K=1.out,1577.300089
SS5_replicate3_15.str.admix.K=1.out,1149.765219
SS5_replicate3_16.str.admix.K=1.out,1020.806962
SS5_replicate3_17.str.admix.K=1.out,2428.371547
SS5_replicate3_18.str.admix.K=1.out,1003.537010
SS5_replicate3_19.str.admix.K=1.out,859.806438
SS5_replicate3_1.str.admix.K=1.out,862.622923
SS5_replicate3_2.str.admix.K=1.out,1283.234578
SS5_replicate3_3.str.admix.K=1.out,2550.193183
SS5_replicate3_4.str.admix.K=1.out,2952.255992
SS5_replicate3_5.str.admix.K=1.out,2901.544292
SS5_replicate3_6.str.admix.K=1.out,833.040799
SS5_replicate3_7.str.admix.K=1.out,1634.957164
SS5_replicate3_8.str.admix.K=1.out,607.390953
SS5_replicate3_9.str.admix.K=1.out,2711.859492
SS5_replicate4_0.str.admix.K=1.out,1056.674027
SS5_replicate4_10.str.admix.K=1.out,3318.106742
SS5_replicate4_11.str.admix.K=1.out,1792.626908
SS5_replicate4_12.str.admix.K=1.out,1953.285792
SS5_replicate4_13.str.admix.K=1.out,1939.680595
SS5_replicate4_14.str.admix.K=1.out,909.067498
SS5_replicate4_15.str.admix.K=1.out,1220.189852
SS5_replicate4_16.str.admix.K=1.out,4074.722024
SS5_replicate4_17.str.admix.K=1.out,1886.627346
SS5_replicate4_18.str.admix.K=1.out,2528.080710
SS5_replicate4_19.str.admix.K=1.out,1381.945786
SS5_replicate4_1.str.admix.K=1.out,1337.193396
SS5_replicate4_2.str.admix.K=1.out,992.863174
