File,AIC
SS5_replicate0_0.str.admix.K=1.out,847.118137
SS5_replicate0_10.str.admix.K=1.out,1402.610604
SS5_replicate0_11.str.admix.K=1.out,2249.928562
SS5_replicate0_12.str.admix.K=1.out,2543.648499
SS5_replicate0_13.str.admix.K=1.out,1800.233369
SS5_replicate0_14.str.admix.K=1.out,2158.253220
SS5_replicate0_15.str.admix.K=1.out,2710.503172
SS5_replicate0_16.str.admix.K=1.out,1732.777098
SS5_replicate0_17.str.admix.K=1.out,1573.799120
SS5_replicate0_18.str.admix.K=1.out,775.242097
SS5_replicate0_19.str.admix.K=1.out,2148.339485
SS5_replicate0_1.str.admix.K=1.out,1937.141272
SS5_replicate0_2.str.admix.K=1.out,2085.323965
SS5_replicate0_3.str.admix.K=1.out,1759.057851
SS5_replicate0_4.str.admix.K=1.out,376.768667
SS5_replicate0_5.str.admix.K=1.out,2932.048399
SS5_replicate0_6.str.admix.K=1.out,2089.722026
SS5_replicate0_7.str.admix.K=1.out,1607.961866
SS5_replicate0_8.str.admix.K=1.out,1735.422356
SS5_replicate0_9.str.admix.K=1.out,1470.710313
SS5_replicate1_0.str.admix.K=1.out,1322.073667
SS5_replicate1_10.str.admix.K=1.out,4933.172154
SS5_replicate1_11.str.admix.K=1.out,1253.410142
SS5_replicate1_12.str.admix.K=1.out,912.105532
SS5_replicate1_13.str.admix.K=1.out,2419.601998
SS5_replicate1_14.str.admix.K=1.out,1766.162786
SS5_replicate1_15.str.admix.K=1.out,1511.626961
SS5_replicate1_16.str.admix.K=1.out,2476.917991
SS5_replicate1_17.str.admix.K=1.out,1969.924794
SS5_replicate1_18.str.admix.K=1.out,1713.812581
SS5_replicate1_19.str.admix.K=1.out,975.944605
SS5_replicate1_1.str.admix.K=1.out,945.427523
SS5_replicate1_2.str.admix.K=1.out,481.559126
SS5_replicate1_3.str.admix.K=1.out,1607.961866
SS5_replicate1_4.str.admix.K=1.out,1137.680620
SS5_replicate1_5.str.admix.K=1.out,1750.996185
SS5_replicate1_6.str.admix.K=1.out,719.763603
SS5_replicate1_7.str.admix.K=1.out,1248.303873
SS5_replicate1_8.str.admix.K=1.out,3443.225306
SS5_replicate1_9.str.admix.K=1.out,1248.041751
SS5_replicate2_0.str.admix.K=1.out,1248.814808
SS5_replicate2_10.str.admix.K=1.out,1267.408629
SS5_replicate2_11.str.admix.K=1.out,1427.008960
SS5_replicate2_12.str.admix.K=1.out,1256.207853
SS5_replicate2_13.str.admix.K=1.out,1359.615840
SS5_replicate2_14.str.admix.K=1.out,3407.502198
SS5_replicate2_15.str.admix.K=1.out,1100.690838
