i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.489580
2	2	0.510420
3	0	0.000000
3	1	0.000000
3	2	1.000000
4	0	0.000000
4	1	0.489580
4	2	0.510420
5	0	0.000000
5	1	0.000000
5	2	1.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
7	0	0.000000
7	1	0.000000
7	2	1.000000
8	0	0.000016
8	1	0.509083
8	2	0.490901
9	0	0.000000
9	1	1.000000
9	2	0.000000
10	0	1.000000
10	1	0.000000
10	2	0.000000
11	0	0.001490
11	1	0.998510
11	2	0.000000
12	0	0.295075
12	1	0.704925
12	2	0.000000
13	0	0.295140
13	1	0.704860
13	2	0.000000
14	0	0.295145
14	1	0.704855
14	2	0.000000
15	0	0.295138
15	1	0.704862
15	2	0.000000
16	0	0.366170
16	1	0.633830
16	2	0.000000
17	0	0.000000
17	1	1.000000
17	2	0.000000
18	0	0.000005
18	1	0.999995
18	2	0.000000
19	0	1.000000
19	1	0.000000
19	2	0.000000
20	0	0.295267
20	1	0.704733
20	2	0.000000
21	0	0.000000
21	1	1.000000
21	2	0.000000
22	0	1.000000
22	1	0.000000
22	2	0.000000
23	0	0.000149
23	1	0.999851
23	2	0.000000
24	0	0.000000
24	1	1.000000
24	2	0.000000
25	0	0.000184
25	1	0.999816
25	2	0.000000
26	0	0.000138
26	1	0.999862
26	2	0.000000
27	0	1.000000
27	1	0.000000
27	2	0.000000
28	0	0.000000
28	1	1.000000
28	2	0.000000
29	0	0.366169
29	1	0.633831
29	2	0.000000
30	0	1.000000
30	1	0.000000
30	2	0.000000
31	0	1.000000
31	1	0.000000
31	2	0.000000
32	0	1.000000
32	1	0.000000
32	2	0.000000
33	0	0.001533
33	1	0.998467
33	2	0.000000
34	0	0.366169
34	1	0.633831
34	2	0.000000
35	0	1.000000
35	1	0.000000
35	2	0.000000
36	0	0.001434
36	1	0.998566
36	2	0.000000
37	0	1.000000
37	1	0.000000
37	2	0.000000
38	0	1.000000
38	1	0.000000
38	2	0.000000
39	0	1.000000
39	1	0.000000
39	2	0.000000
40	0	0.999997
40	1	0.000003
40	2	0.000000
41	0	1.000000
41	1	0.000000
41	2	0.000000
42	0	1.000000
42	1	0.000000
42	2	0.000000
43	0	0.999999
43	1	0.000001
43	2	0.000000
44	0	1.000000
44	1	0.000000
44	2	0.000000
45	0	1.000000
45	1	0.000000
45	2	0.000000
46	0	0.999995
46	1	0.000005
46	2	0.000000
47	0	1.000000
47	1	0.000000
47	2	0.000000
48	0	0.999999
48	1	0.000001
48	2	0.000000
49	0	1.000000
49	1	0.000000
49	2	0.000000

