File,BIC
SS5_replicate0_0.str.admix.K=3.out,951.567046
SS5_replicate0_10.str.admix.K=3.out,1074.485050
SS5_replicate0_11.str.admix.K=3.out,1441.339942
SS5_replicate0_12.str.admix.K=3.out,1253.605447
SS5_replicate0_13.str.admix.K=3.out,1238.123717
SS5_replicate0_14.str.admix.K=3.out,1287.074708
SS5_replicate0_15.str.admix.K=3.out,1057.819929
SS5_replicate0_16.str.admix.K=3.out,1223.566761
SS5_replicate0_17.str.admix.K=3.out,1140.244944
SS5_replicate0_18.str.admix.K=3.out,647.408444
SS5_replicate0_19.str.admix.K=3.out,1216.417410
SS5_replicate0_1.str.admix.K=3.out,1446.315978
SS5_replicate0_2.str.admix.K=3.out,1116.659548
SS5_replicate0_3.str.admix.K=3.out,1435.878914
SS5_replicate0_4.str.admix.K=3.out,578.854286
SS5_replicate0_5.str.admix.K=3.out,1164.171703
SS5_replicate0_6.str.admix.K=3.out,1574.214146
SS5_replicate0_7.str.admix.K=3.out,972.063401
SS5_replicate0_8.str.admix.K=3.out,945.336290
SS5_replicate0_9.str.admix.K=3.out,1151.344684
SS5_replicate1_0.str.admix.K=3.out,1170.530516
SS5_replicate1_10.str.admix.K=3.out,2299.854897
SS5_replicate1_11.str.admix.K=3.out,827.517090
SS5_replicate1_12.str.admix.K=3.out,844.975400
SS5_replicate1_13.str.admix.K=3.out,1028.349623
SS5_replicate1_14.str.admix.K=3.out,1370.058688
SS5_replicate1_15.str.admix.K=3.out,689.611953
SS5_replicate1_16.str.admix.K=3.out,1682.188275
SS5_replicate1_17.str.admix.K=3.out,989.964858
SS5_replicate1_18.str.admix.K=3.out,1071.905936
SS5_replicate1_19.str.admix.K=3.out,887.884493
SS5_replicate1_1.str.admix.K=3.out,786.057571
SS5_replicate1_2.str.admix.K=3.out,658.794974
SS5_replicate1_3.str.admix.K=3.out,972.063401
SS5_replicate1_4.str.admix.K=3.out,1244.812107
SS5_replicate1_5.str.admix.K=3.out,1318.569465
SS5_replicate1_6.str.admix.K=3.out,797.383664
SS5_replicate1_7.str.admix.K=3.out,1067.949972
SS5_replicate1_8.str.admix.K=3.out,1636.719495
SS5_replicate1_9.str.admix.K=3.out,1097.528856
SS5_replicate2_0.str.admix.K=3.out,853.601344
SS5_replicate2_10.str.admix.K=3.out,1170.495741
SS5_replicate2_11.str.admix.K=3.out,1048.321848
SS5_replicate2_12.str.admix.K=3.out,982.600653
SS5_replicate2_13.str.admix.K=3.out,1144.455556
SS5_replicate2_14.str.admix.K=3.out,1680.109904
SS5_replicate2_15.str.admix.K=3.out,634.195699
SS5_replicate2_16.str.admix.K=3.out,1354.398936
SS5_replicate2_17.str.admix.K=3.out,686.123918
SS5_replicate2_18.str.admix.K=3.out,1415.270054
SS5_replicate2_19.str.admix.K=3.out,849.416585
SS5_replicate2_1.str.admix.K=3.out,807.514744
SS5_replicate2_2.str.admix.K=3.out,1374.553719
SS5_replicate2_3.str.admix.K=3.out,610.034848
SS5_replicate2_4.str.admix.K=3.out,789.704351
SS5_replicate2_5.str.admix.K=3.out,1195.416425
SS5_replicate2_6.str.admix.K=3.out,989.288639
SS5_replicate2_7.str.admix.K=3.out,942.955152
SS5_replicate2_8.str.admix.K=3.out,1247.522289
SS5_replicate2_9.str.admix.K=3.out,813.387869
SS5_replicate3_0.str.admix.K=3.out,1707.489992
SS5_replicate3_10.str.admix.K=3.out,838.096957
SS5_replicate3_11.str.admix.K=3.out,2316.411184
SS5_replicate3_12.str.admix.K=3.out,1039.322569
SS5_replicate3_13.str.admix.K=3.out,1151.420689
SS5_replicate3_14.str.admix.K=3.out,1025.319778
SS5_replicate3_15.str.admix.K=3.out,840.958762
SS5_replicate3_16.str.admix.K=3.out,1041.417927
SS5_replicate3_17.str.admix.K=3.out,1052.145186
SS5_replicate3_18.str.admix.K=3.out,737.709365
SS5_replicate3_19.str.admix.K=3.out,752.712263
SS5_replicate3_1.str.admix.K=3.out,927.170456
SS5_replicate3_2.str.admix.K=3.out,829.485759
SS5_replicate3_3.str.admix.K=3.out,1217.187878
SS5_replicate3_4.str.admix.K=3.out,1209.095803
SS5_replicate3_5.str.admix.K=3.out,1417.316382
SS5_replicate3_6.str.admix.K=3.out,847.337753
SS5_replicate3_7.str.admix.K=3.out,921.600511
SS5_replicate3_8.str.admix.K=3.out,848.918575
SS5_replicate3_9.str.admix.K=3.out,1251.032797
SS5_replicate4_0.str.admix.K=3.out,851.843757
SS5_replicate4_10.str.admix.K=3.out,1448.483801
SS5_replicate4_11.str.admix.K=3.out,972.493890
SS5_replicate4_12.str.admix.K=3.out,1301.781669
SS5_replicate4_13.str.admix.K=3.out,1219.376571
SS5_replicate4_14.str.admix.K=3.out,827.327367
SS5_replicate4_15.str.admix.K=3.out,1224.201205
SS5_replicate4_16.str.admix.K=3.out,1164.770881
SS5_replicate4_17.str.admix.K=3.out,1684.208582
SS5_replicate4_18.str.admix.K=3.out,1353.208157
SS5_replicate4_19.str.admix.K=3.out,986.817892
SS5_replicate4_1.str.admix.K=3.out,1068.175833
SS5_replicate4_2.str.admix.K=3.out,793.560818
SS5_replicate4_3.str.admix.K=3.out,1200.855782
SS5_replicate4_4.str.admix.K=3.out,763.144597
SS5_replicate4_5.str.admix.K=3.out,1025.031709
SS5_replicate4_6.str.admix.K=3.out,917.985662
SS5_replicate4_7.str.admix.K=3.out,1071.405300
SS5_replicate4_8.str.admix.K=3.out,784.003971
SS5_replicate4_9.str.admix.K=3.out,933.403213
SS5_replicate5_0.str.admix.K=3.out,848.203810
SS5_replicate5_10.str.admix.K=3.out,1381.635890
SS5_replicate5_11.str.admix.K=3.out,1258.165292
SS5_replicate5_12.str.admix.K=3.out,1061.876983
SS5_replicate5_13.str.admix.K=3.out,750.270384
SS5_replicate5_14.str.admix.K=3.out,1312.634626
SS5_replicate5_15.str.admix.K=3.out,1044.300532
SS5_replicate5_16.str.admix.K=3.out,861.864760
SS5_replicate5_17.str.admix.K=3.out,510.702521
SS5_replicate5_18.str.admix.K=3.out,1128.120574
SS5_replicate5_19.str.admix.K=3.out,1128.354996
SS5_replicate5_1.str.admix.K=3.out,1014.225751
SS5_replicate5_2.str.admix.K=3.out,743.175402
SS5_replicate5_3.str.admix.K=3.out,824.249852
SS5_replicate5_4.str.admix.K=3.out,1252.449239
SS5_replicate5_5.str.admix.K=3.out,747.202434
SS5_replicate5_6.str.admix.K=3.out,1769.834583
SS5_replicate5_7.str.admix.K=3.out,957.408462
SS5_replicate5_8.str.admix.K=3.out,1134.250135
SS5_replicate5_9.str.admix.K=3.out,723.462962
SS5_replicate6_0.str.admix.K=3.out,1230.454042
SS5_replicate6_10.str.admix.K=3.out,1357.491600
SS5_replicate6_11.str.admix.K=3.out,722.646153
SS5_replicate6_12.str.admix.K=3.out,563.365447
SS5_replicate6_13.str.admix.K=3.out,846.209120
SS5_replicate6_14.str.admix.K=3.out,1318.749114
SS5_replicate6_15.str.admix.K=3.out,918.295836
SS5_replicate6_16.str.admix.K=3.out,1109.644714
SS5_replicate6_17.str.admix.K=3.out,1229.809848
SS5_replicate6_18.str.admix.K=3.out,1421.214450
SS5_replicate6_19.str.admix.K=3.out,889.618389
SS5_replicate6_1.str.admix.K=3.out,719.712397
SS5_replicate6_2.str.admix.K=3.out,1034.301592
SS5_replicate6_3.str.admix.K=3.out,655.510698
SS5_replicate6_4.str.admix.K=3.out,1435.430219
SS5_replicate6_5.str.admix.K=3.out,1395.394200
SS5_replicate6_6.str.admix.K=3.out,1057.929139
SS5_replicate6_7.str.admix.K=3.out,1420.142824
SS5_replicate6_8.str.admix.K=3.out,633.611982
SS5_replicate6_9.str.admix.K=3.out,1521.410329
SS5_replicate7_0.str.admix.K=3.out,735.716192
SS5_replicate7_10.str.admix.K=3.out,608.786171
SS5_replicate7_11.str.admix.K=3.out,891.022630
SS5_replicate7_12.str.admix.K=3.out,857.837738
SS5_replicate7_13.str.admix.K=3.out,1364.445310
SS5_replicate7_14.str.admix.K=3.out,1109.556312
SS5_replicate7_15.str.admix.K=3.out,1131.724590
SS5_replicate7_16.str.admix.K=3.out,1414.606901
SS5_replicate7_17.str.admix.K=3.out,1076.753351
SS5_replicate7_18.str.admix.K=3.out,1048.746686
SS5_replicate7_19.str.admix.K=3.out,1089.000901
SS5_replicate7_1.str.admix.K=3.out,732.517741
SS5_replicate7_2.str.admix.K=3.out,751.224502
SS5_replicate7_3.str.admix.K=3.out,1619.760510
SS5_replicate7_4.str.admix.K=3.out,1162.077497
SS5_replicate7_5.str.admix.K=3.out,614.321029
SS5_replicate7_6.str.admix.K=3.out,814.092242
SS5_replicate7_7.str.admix.K=3.out,1028.349623
SS5_replicate7_8.str.admix.K=3.out,1077.908058
SS5_replicate7_9.str.admix.K=3.out,982.600653
SS5_replicate8_0.str.admix.K=3.out,1569.092616
SS5_replicate8_10.str.admix.K=3.out,1109.381764
SS5_replicate8_11.str.admix.K=3.out,1764.548643
SS5_replicate8_12.str.admix.K=3.out,2208.924714
SS5_replicate8_13.str.admix.K=3.out,957.263505
SS5_replicate8_14.str.admix.K=3.out,1192.862605
SS5_replicate8_15.str.admix.K=3.out,1581.158445
SS5_replicate8_16.str.admix.K=3.out,991.563392
SS5_replicate8_17.str.admix.K=3.out,1108.361585
SS5_replicate8_18.str.admix.K=3.out,1004.896632
SS5_replicate8_19.str.admix.K=3.out,929.603442
SS5_replicate8_1.str.admix.K=3.out,877.051271
SS5_replicate8_2.str.admix.K=3.out,949.430732
SS5_replicate8_3.str.admix.K=3.out,823.105090
SS5_replicate8_4.str.admix.K=3.out,1310.194778
SS5_replicate8_5.str.admix.K=3.out,807.364593
SS5_replicate8_6.str.admix.K=3.out,854.513346
SS5_replicate8_7.str.admix.K=3.out,1003.509621
SS5_replicate8_8.str.admix.K=3.out,1145.595939
SS5_replicate8_9.str.admix.K=3.out,812.442043
SS5_replicate9_0.str.admix.K=3.out,890.628536
SS5_replicate9_10.str.admix.K=3.out,2164.574713
SS5_replicate9_11.str.admix.K=3.out,1380.810373
SS5_replicate9_12.str.admix.K=3.out,1871.086571
SS5_replicate9_13.str.admix.K=3.out,911.184130
SS5_replicate9_14.str.admix.K=3.out,1105.440037
SS5_replicate9_15.str.admix.K=3.out,1106.075428
SS5_replicate9_16.str.admix.K=3.out,1356.037912
SS5_replicate9_17.str.admix.K=3.out,797.389998
SS5_replicate9_18.str.admix.K=3.out,1926.760796
SS5_replicate9_19.str.admix.K=3.out,886.191409
SS5_replicate9_1.str.admix.K=3.out,1018.829362
