k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	0.031694
0	8	1	0.968306
0	9	0	0.000000
0	9	1	1.000000
0	10	0	0.000000
0	10	1	1.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.000024
0	14	1	0.999976
1	0	0	0.666482
1	0	1	0.333518
1	1	0	0.000000
1	1	1	1.000000
1	2	0	0.662447
1	2	1	0.337553
1	3	0	0.833653
1	3	1	0.166347
1	4	0	0.166347
1	4	1	0.833653
1	5	0	0.833653
1	5	1	0.166347
1	6	0	0.166347
1	6	1	0.833653
1	7	0	0.026836
1	7	1	0.973164
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.166347
1	9	1	0.833653
1	10	0	0.130998
1	10	1	0.869002
1	11	0	0.666482
1	11	1	0.333518
1	12	0	0.833653
1	12	1	0.166347
1	13	0	0.833653
1	13	1	0.166347
1	14	0	0.508650
1	14	1	0.491350

