k	l	m	KLM
0	0	0	0.937746
0	0	1	0.062254
0	1	0	0.262362
0	1	1	0.737638
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.264006
0	3	1	0.735994
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.305883
0	7	1	0.694117
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.262362
0	9	1	0.737638
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.061552
0	11	1	0.938448
0	12	0	0.894231
0	12	1	0.105769
0	13	0	1.000000
0	13	1	0.000000
0	14	0	1.000000
0	14	1	0.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	0.285464
0	16	1	0.714536
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.285464
0	18	1	0.714536
1	0	0	1.000000
1	0	1	0.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.000000
1	6	1	1.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.829491
1	8	1	0.170509
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.000001
1	11	1	0.999999
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.809924
1	14	1	0.190076
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.447100
1	17	1	0.552900
1	18	0	0.000000
1	18	1	1.000000

