i	k	etaik
0	0	1.000000
0	1	0.000000
0	2	0.000000
1	0	1.000000
1	1	0.000000
1	2	0.000000
2	0	1.000000
2	1	0.000000
2	2	0.000000
3	0	1.000000
3	1	0.000000
3	2	0.000000
4	0	1.000000
4	1	0.000000
4	2	0.000000
5	0	1.000000
5	1	0.000000
5	2	0.000000
6	0	1.000000
6	1	0.000000
6	2	0.000000
7	0	1.000000
7	1	0.000000
7	2	0.000000
8	0	1.000000
8	1	0.000000
8	2	0.000000
9	0	1.000000
9	1	0.000000
9	2	0.000000
10	0	0.000000
10	1	0.000000
10	2	1.000000
11	0	0.517968
11	1	0.012856
11	2	0.469175
12	0	0.518090
12	1	0.012575
12	2	0.469336
13	0	0.555157
13	1	0.000517
13	2	0.444326
14	0	1.000000
14	1	0.000000
14	2	0.000000
15	0	0.488367
15	1	0.000000
15	2	0.511633
16	0	0.518143
16	1	0.012450
16	2	0.469406
17	0	1.000000
17	1	0.000000
17	2	0.000000
18	0	0.518261
18	1	0.012177
18	2	0.469562
19	0	1.000000
19	1	0.000000
19	2	0.000000
20	0	0.000000
20	1	0.000000
20	2	1.000000
21	0	0.000000
21	1	0.000000
21	2	1.000000
22	0	0.269798
22	1	0.425797
22	2	0.304405
23	0	0.000000
23	1	0.000000
23	2	1.000000
24	0	0.269798
24	1	0.425797
24	2	0.304405
25	0	0.256742
25	1	0.371956
25	2	0.371302
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.256739
27	1	0.371963
27	2	0.371298
28	0	0.269799
28	1	0.425795
28	2	0.304406
29	0	0.269798
29	1	0.425796
29	2	0.304405
30	0	0.000000
30	1	0.435909
30	2	0.564091
31	0	0.000000
31	1	0.000000
31	2	1.000000
32	0	0.000000
32	1	1.000000
32	2	0.000000
33	0	0.000000
33	1	0.435909
33	2	0.564091
34	0	0.000000
34	1	0.000000
34	2	1.000000
35	0	0.000000
35	1	0.000000
35	2	1.000000
36	0	0.000000
36	1	0.000000
36	2	1.000000
37	0	0.000000
37	1	0.000000
37	2	1.000000
38	0	0.000000
38	1	0.000000
38	2	1.000000
39	0	0.000000
39	1	0.000000
39	2	1.000000
40	0	0.000000
40	1	1.000000
40	2	0.000000
41	0	0.000000
41	1	1.000000
41	2	0.000000
42	0	0.000000
42	1	1.000000
42	2	0.000000
43	0	0.000000
43	1	1.000000
43	2	0.000000
44	0	0.000000
44	1	1.000000
44	2	0.000000
45	0	0.000000
45	1	1.000000
45	2	0.000000
46	0	0.000000
46	1	1.000000
46	2	0.000000
47	0	0.000000
47	1	1.000000
47	2	0.000000
48	0	0.000000
48	1	1.000000
48	2	0.000000
49	0	0.000000
49	1	1.000000
49	2	0.000000

