k	l	m	KLM
0	0	0	0.223626
0	0	1	0.776374
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.093261
0	2	1	0.906739
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.906739
0	4	1	0.093261
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.000000
0	8	1	1.000000
0	9	0	0.410020
0	9	1	0.589980
0	10	0	0.979738
0	10	1	0.020262
0	11	0	0.906739
0	11	1	0.093261
0	12	0	1.000000
0	12	1	0.000000
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.589980
0	14	1	0.410020
0	15	0	0.589980
0	15	1	0.410020
0	16	0	0.000000
0	16	1	1.000000
0	17	0	1.000000
0	17	1	0.000000
0	18	0	0.000000
0	18	1	1.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.066798
1	2	1	0.933202
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.933202
1	4	1	0.066798
1	5	0	0.980199
1	5	1	0.019801
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.653374
1	7	1	0.346626
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.933202
1	11	1	0.066798
1	12	0	0.000000
1	12	1	1.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.000000
1	14	1	1.000000
1	15	0	0.000000
1	15	1	1.000000
1	16	0	0.039659
1	16	1	0.960341
1	17	0	0.000000
1	17	1	1.000000
1	18	0	0.019801
1	18	1	0.980199

