i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.000000
0	4	1.000000
0	5	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	0.000000
1	4	1.000000
1	5	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.000000
2	3	1.000000
2	4	0.000000
2	5	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	1.000000
3	5	0.000000
4	0	0.073460
4	1	0.000000
4	2	0.447540
4	3	0.000000
4	4	0.479000
4	5	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	0.000000
5	4	1.000000
5	5	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	1.000000
6	4	0.000000
6	5	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	1.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	1.000000
8	5	0.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	1.000000
9	5	0.000000
10	0	0.261385
10	1	0.000000
10	2	0.261377
10	3	0.000000
10	4	0.477238
10	5	0.000000
11	0	0.296337
11	1	0.000000
11	2	0.703662
11	3	0.000000
11	4	0.000000
11	5	0.000000
12	0	0.995533
12	1	0.000000
12	2	0.004467
12	3	0.000000
12	4	0.000000
12	5	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	1.000000
13	5	0.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	1.000000
14	5	0.000000
15	0	0.000000
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	1.000000
15	5	0.000000
16	0	0.000000
16	1	0.000000
16	2	0.000000
16	3	1.000000
16	4	0.000000
16	5	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.000000
17	3	0.000000
17	4	1.000000
17	5	0.000000
18	0	0.188609
18	1	0.000000
18	2	0.332391
18	3	0.000000
18	4	0.479000
18	5	0.000000
19	0	0.060686
19	1	0.000000
19	2	0.297020
19	3	0.642294
19	4	0.000000
19	5	0.000000
20	0	0.371806
20	1	0.000000
20	2	0.628194
20	3	0.000000
20	4	0.000000
20	5	0.000000
21	0	0.818660
21	1	0.000000
21	2	0.181340
21	3	0.000000
21	4	0.000000
21	5	0.000000
22	0	0.530510
22	1	0.000000
22	2	0.469490
22	3	0.000000
22	4	0.000000
22	5	0.000000
23	0	0.000000
23	1	0.000000
23	2	1.000000
23	3	0.000000
23	4	0.000000
23	5	0.000000
24	0	0.497643
24	1	0.000000
24	2	0.502357
24	3	0.000000
24	4	0.000000
24	5	0.000000
25	0	0.779670
25	1	0.000000
25	2	0.220330
25	3	0.000000
25	4	0.000000
25	5	0.000000
26	0	0.879419
26	1	0.000000
26	2	0.120581
26	3	0.000000
26	4	0.000000
26	5	0.000000
27	0	0.338068
27	1	0.000000
27	2	0.661932
27	3	0.000000
27	4	0.000000
27	5	0.000000
28	0	0.627865
28	1	0.000000
28	2	0.372135
28	3	0.000000
28	4	0.000000
28	5	0.000000
29	0	0.225361
29	1	0.000000
29	2	0.774639
29	3	0.000000
29	4	0.000000
29	5	0.000000
30	0	0.498800
30	1	0.000000
30	2	0.501200
30	3	0.000000
30	4	0.000000
30	5	0.000000
31	0	0.705569
31	1	0.000000
31	2	0.294431
31	3	0.000000
31	4	0.000000
31	5	0.000000
32	0	0.287797
32	1	0.000000
32	2	0.712203
32	3	0.000000
32	4	0.000000
32	5	0.000000
33	0	0.885264
33	1	0.000000
33	2	0.114736
33	3	0.000000
33	4	0.000000
33	5	0.000000
34	0	0.498996
34	1	0.000000
34	2	0.501004
34	3	0.000000
34	4	0.000000
34	5	0.000000
35	0	1.000000
35	1	0.000000
35	2	0.000000
35	3	0.000000
35	4	0.000000
35	5	0.000000
36	0	0.500619
36	1	0.000000
36	2	0.499381
36	3	0.000000
36	4	0.000000
36	5	0.000000
37	0	0.227358
37	1	0.000000
37	2	0.772642
37	3	0.000000
37	4	0.000000
37	5	0.000000
38	0	0.488557
38	1	0.000000
38	2	0.511443
38	3	0.000000
38	4	0.000000
38	5	0.000000
39	0	0.996512
39	1	0.000000
39	2	0.003488
39	3	0.000000
39	4	0.000000
39	5	0.000000
40	0	1.000000
40	1	0.000000
40	2	0.000000
40	3	0.000000
40	4	0.000000
40	5	0.000000
41	0	0.720588
41	1	0.000000
41	2	0.279412
41	3	0.000000
41	4	0.000000
41	5	0.000000
42	0	0.956088
42	1	0.000000
42	2	0.043912
42	3	0.000000
42	4	0.000000
42	5	0.000000
43	0	0.499063
43	1	0.000000
43	2	0.500937
43	3	0.000000
43	4	0.000000
43	5	0.000000
44	0	0.963423
44	1	0.000000
44	2	0.036577
44	3	0.000000
44	4	0.000000
44	5	0.000000
45	0	0.499198
45	1	0.000000
45	2	0.500802
45	3	0.000000
45	4	0.000000
45	5	0.000000
46	0	0.000000
46	1	0.000000
46	2	0.505286
46	3	0.000020
46	4	0.494694
46	5	0.000000
47	0	0.997806
47	1	0.000000
47	2	0.002194
47	3	0.000000
47	4	0.000000
47	5	0.000000
48	0	0.654004
48	1	0.000000
48	2	0.345996
48	3	0.000000
48	4	0.000000
48	5	0.000000
49	0	0.000028
49	1	0.999970
49	2	0.000003
49	3	0.000000
49	4	0.000000
49	5	0.000000

