k	l	m	KLM
0	0	0	0.017777
0	0	1	0.982223
0	1	0	0.017777
0	1	1	0.982223
0	2	0	0.839386
0	2	1	0.160614
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.142696
0	7	1	0.857304
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.729252
0	9	1	0.270748
0	10	0	0.000000
0	10	1	1.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.053381
0	13	1	0.946619
0	14	0	0.270748
0	14	1	0.729252
0	15	0	0.964429
0	15	1	0.035571
1	0	0	0.000000
1	0	1	1.000000
1	1	0	0.000000
1	1	1	1.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.291411
1	5	1	0.708589
1	6	0	0.977112
1	6	1	0.022888
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.000000
1	11	1	1.000000
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	1.000000
1	14	1	0.000000
1	15	0	1.000000
1	15	1	0.000000

