File,BIC
SS5_replicate0_0.str.admix.K=5.out,1323.628862
SS5_replicate0_10.str.admix.K=5.out,1467.785256
SS5_replicate0_11.str.admix.K=5.out,1612.245001
SS5_replicate0_12.str.admix.K=5.out,1699.332024
SS5_replicate0_13.str.admix.K=5.out,1717.262932
SS5_replicate0_14.str.admix.K=5.out,1606.669182
SS5_replicate0_15.str.admix.K=5.out,1614.543460
SS5_replicate0_16.str.admix.K=5.out,1650.150431
SS5_replicate0_17.str.admix.K=5.out,1572.083683
SS5_replicate0_18.str.admix.K=5.out,1028.137847
SS5_replicate0_19.str.admix.K=5.out,1626.918446
SS5_replicate0_1.str.admix.K=5.out,1855.022737
SS5_replicate0_2.str.admix.K=5.out,1579.850323
SS5_replicate0_3.str.admix.K=5.out,2055.564970
SS5_replicate0_4.str.admix.K=5.out,1003.420437
SS5_replicate0_5.str.admix.K=5.out,1732.149671
SS5_replicate0_6.str.admix.K=5.out,1968.783368
SS5_replicate0_7.str.admix.K=5.out,1423.220966
SS5_replicate0_8.str.admix.K=5.out,1472.428713
SS5_replicate0_9.str.admix.K=5.out,1502.552279
SS5_replicate1_0.str.admix.K=5.out,1502.983496
SS5_replicate1_10.str.admix.K=5.out,3042.773128
SS5_replicate1_11.str.admix.K=5.out,1255.067254
SS5_replicate1_12.str.admix.K=5.out,1137.275209
SS5_replicate1_13.str.admix.K=5.out,1571.925387
SS5_replicate1_14.str.admix.K=5.out,1623.204390
SS5_replicate1_15.str.admix.K=5.out,1213.641150
SS5_replicate1_16.str.admix.K=5.out,2045.745792
SS5_replicate1_17.str.admix.K=5.out,1436.730746
SS5_replicate1_18.str.admix.K=5.out,1557.708435
SS5_replicate1_19.str.admix.K=5.out,1383.032823
SS5_replicate1_1.str.admix.K=5.out,1270.313171
SS5_replicate1_2.str.admix.K=5.out,1059.194895
SS5_replicate1_3.str.admix.K=5.out,1423.220966
SS5_replicate1_4.str.admix.K=5.out,1621.513317
SS5_replicate1_5.str.admix.K=5.out,1641.618810
SS5_replicate1_6.str.admix.K=5.out,1186.575944
SS5_replicate1_7.str.admix.K=5.out,1471.344934
SS5_replicate1_8.str.admix.K=5.out,2068.120452
SS5_replicate1_9.str.admix.K=5.out,1485.177551
SS5_replicate2_0.str.admix.K=5.out,1265.424634
SS5_replicate2_10.str.admix.K=5.out,1585.788343
SS5_replicate2_11.str.admix.K=5.out,1533.436087
SS5_replicate2_12.str.admix.K=5.out,1405.426684
SS5_replicate2_13.str.admix.K=5.out,1487.191501
SS5_replicate2_14.str.admix.K=5.out,2200.303479
SS5_replicate2_15.str.admix.K=5.out,1067.131131
SS5_replicate2_16.str.admix.K=5.out,1674.227653
SS5_replicate2_17.str.admix.K=5.out,1101.532223
SS5_replicate2_18.str.admix.K=5.out,1865.473691
SS5_replicate2_19.str.admix.K=5.out,1354.263869
SS5_replicate2_1.str.admix.K=5.out,1226.006780
SS5_replicate2_2.str.admix.K=5.out,1888.361596
SS5_replicate2_3.str.admix.K=5.out,969.093513
SS5_replicate2_4.str.admix.K=5.out,1197.300174
SS5_replicate2_5.str.admix.K=5.out,1630.398896
SS5_replicate2_6.str.admix.K=5.out,1531.970741
SS5_replicate2_7.str.admix.K=5.out,1392.937036
SS5_replicate2_8.str.admix.K=5.out,1584.419261
SS5_replicate2_9.str.admix.K=5.out,1231.185608
SS5_replicate3_0.str.admix.K=5.out,2169.096158
SS5_replicate3_10.str.admix.K=5.out,1152.184166
SS5_replicate3_11.str.admix.K=5.out,2741.586392
SS5_replicate3_12.str.admix.K=5.out,1394.085696
SS5_replicate3_13.str.admix.K=5.out,1630.414161
SS5_replicate3_14.str.admix.K=5.out,1352.237713
SS5_replicate3_15.str.admix.K=5.out,1279.972784
SS5_replicate3_16.str.admix.K=5.out,1399.503677
SS5_replicate3_17.str.admix.K=5.out,1533.596275
SS5_replicate3_18.str.admix.K=5.out,1176.787240
SS5_replicate3_19.str.admix.K=5.out,1159.506436
SS5_replicate3_1.str.admix.K=5.out,1111.144173
SS5_replicate3_2.str.admix.K=5.out,1244.090309
SS5_replicate3_3.str.admix.K=5.out,1684.047436
SS5_replicate3_4.str.admix.K=5.out,1744.228279
SS5_replicate3_5.str.admix.K=5.out,1828.690608
SS5_replicate3_6.str.admix.K=5.out,1254.136080
SS5_replicate3_7.str.admix.K=5.out,1371.626076
SS5_replicate3_8.str.admix.K=5.out,1269.335340
SS5_replicate3_9.str.admix.K=5.out,1716.583004
SS5_replicate4_0.str.admix.K=5.out,1270.920324
SS5_replicate4_10.str.admix.K=5.out,1866.981730
SS5_replicate4_11.str.admix.K=5.out,1483.880292
SS5_replicate4_12.str.admix.K=5.out,1713.118835
SS5_replicate4_13.str.admix.K=5.out,1557.780649
SS5_replicate4_14.str.admix.K=5.out,1178.571401
SS5_replicate4_15.str.admix.K=5.out,1521.533352
SS5_replicate4_16.str.admix.K=5.out,1739.878475
SS5_replicate4_17.str.admix.K=5.out,1824.773770
SS5_replicate4_18.str.admix.K=5.out,1835.801292
SS5_replicate4_19.str.admix.K=5.out,1437.463939
SS5_replicate4_1.str.admix.K=5.out,1426.348539
SS5_replicate4_2.str.admix.K=5.out,1106.187817
SS5_replicate4_3.str.admix.K=5.out,1636.303949
SS5_replicate4_4.str.admix.K=5.out,1224.655890
SS5_replicate4_5.str.admix.K=5.out,1377.099549
SS5_replicate4_6.str.admix.K=5.out,1296.128800
SS5_replicate4_7.str.admix.K=5.out,1565.687608
SS5_replicate4_8.str.admix.K=5.out,1182.026471
SS5_replicate4_9.str.admix.K=5.out,1441.491888
SS5_replicate5_0.str.admix.K=5.out,1244.927727
SS5_replicate5_10.str.admix.K=5.out,1892.573069
SS5_replicate5_11.str.admix.K=5.out,1734.425156
SS5_replicate5_12.str.admix.K=5.out,1382.076313
SS5_replicate5_13.str.admix.K=5.out,1181.906076
SS5_replicate5_14.str.admix.K=5.out,1898.641227
SS5_replicate5_15.str.admix.K=5.out,1560.253214
SS5_replicate5_16.str.admix.K=5.out,1265.442663
SS5_replicate5_17.str.admix.K=5.out,941.345865
SS5_replicate5_18.str.admix.K=5.out,1547.970493
SS5_replicate5_19.str.admix.K=5.out,1578.734638
SS5_replicate5_1.str.admix.K=5.out,1349.591865
SS5_replicate5_2.str.admix.K=5.out,1095.312290
SS5_replicate5_3.str.admix.K=5.out,1314.428732
SS5_replicate5_4.str.admix.K=5.out,1665.325550
SS5_replicate5_5.str.admix.K=5.out,1139.305037
SS5_replicate5_6.str.admix.K=5.out,2290.880322
SS5_replicate5_7.str.admix.K=5.out,1359.215298
SS5_replicate5_8.str.admix.K=5.out,1461.856241
SS5_replicate5_9.str.admix.K=5.out,1144.517897
SS5_replicate6_0.str.admix.K=5.out,1710.783588
SS5_replicate6_10.str.admix.K=5.out,1553.374766
SS5_replicate6_11.str.admix.K=5.out,1087.953687
SS5_replicate6_12.str.admix.K=5.out,930.272595
SS5_replicate6_13.str.admix.K=5.out,1276.116869
SS5_replicate6_14.str.admix.K=5.out,1797.520019
SS5_replicate6_15.str.admix.K=5.out,1377.084154
SS5_replicate6_16.str.admix.K=5.out,1522.419947
SS5_replicate6_17.str.admix.K=5.out,1656.567200
SS5_replicate6_18.str.admix.K=5.out,1891.245017
SS5_replicate6_19.str.admix.K=5.out,1426.304625
SS5_replicate6_1.str.admix.K=5.out,1130.091654
SS5_replicate6_2.str.admix.K=5.out,1364.696003
SS5_replicate6_3.str.admix.K=5.out,1072.131811
SS5_replicate6_4.str.admix.K=5.out,1836.733650
SS5_replicate6_5.str.admix.K=5.out,1954.674144
SS5_replicate6_6.str.admix.K=5.out,1432.512841
SS5_replicate6_7.str.admix.K=5.out,1391.430438
SS5_replicate6_8.str.admix.K=5.out,1021.344813
SS5_replicate6_9.str.admix.K=5.out,1802.671133
SS5_replicate7_0.str.admix.K=5.out,1089.412818
SS5_replicate7_10.str.admix.K=5.out,1033.473936
SS5_replicate7_11.str.admix.K=5.out,1332.786345
SS5_replicate7_12.str.admix.K=5.out,1258.173773
