i	k	etaik
0	0	0.480060
0	1	0.000000
0	2	0.519940
0	3	0.000000
1	0	0.376359
1	1	0.000000
1	2	0.623641
1	3	0.000000
2	0	0.731141
2	1	0.000000
2	2	0.268859
2	3	0.000000
3	0	1.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
4	0	0.999997
4	1	0.000000
4	2	0.000000
4	3	0.000002
5	0	0.756015
5	1	0.000000
5	2	0.243985
5	3	0.000000
6	0	0.755973
6	1	0.000000
6	2	0.244027
6	3	0.000000
7	0	0.480061
7	1	0.000000
7	2	0.519939
7	3	0.000000
8	0	0.480049
8	1	0.000000
8	2	0.519951
8	3	0.000000
9	0	1.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
10	0	1.000000
10	1	0.000000
10	2	0.000000
10	3	0.000000
11	0	1.000000
11	1	0.000000
11	2	0.000000
11	3	0.000000
12	0	1.000000
12	1	0.000000
12	2	0.000000
12	3	0.000000
13	0	1.000000
13	1	0.000000
13	2	0.000000
13	3	0.000000
14	0	1.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
15	0	0.780341
15	1	0.000000
15	2	0.219659
15	3	0.000000
16	0	1.000000
16	1	0.000000
16	2	0.000000
16	3	0.000000
17	0	1.000000
17	1	0.000000
17	2	0.000000
17	3	0.000000
18	0	1.000000
18	1	0.000000
18	2	0.000000
18	3	0.000000
19	0	0.780345
19	1	0.000000
19	2	0.219655
19	3	0.000000
20	0	0.523691
20	1	0.476309
20	2	0.000000
20	3	0.000000
21	0	0.523718
21	1	0.476282
21	2	0.000000
21	3	0.000000
22	0	0.508147
22	1	0.000000
22	2	0.000000
22	3	0.491853
23	0	0.000000
23	1	1.000000
23	2	0.000000
23	3	0.000000
24	0	0.523731
24	1	0.476269
24	2	0.000000
24	3	0.000000
25	0	0.344375
25	1	0.655625
25	2	0.000000
25	3	0.000000
26	0	0.000046
26	1	0.999953
26	2	0.000000
26	3	0.000000
27	0	0.523811
27	1	0.476189
27	2	0.000000
27	3	0.000000
28	0	0.508280
28	1	0.000000
28	2	0.000000
28	3	0.491720
29	0	0.000019
29	1	0.999981
29	2	0.000000
29	3	0.000000
30	0	0.000000
30	1	0.000000
30	2	0.000000
30	3	1.000000
31	0	0.000000
31	1	0.000000
31	2	0.000000
31	3	1.000000
32	0	0.043691
32	1	0.468333
32	2	0.000000
32	3	0.487977
33	0	0.000031
33	1	0.999969
33	2	0.000000
33	3	0.000000
34	0	0.000000
34	1	0.497499
34	2	0.000000
34	3	0.502501
35	0	0.000010
35	1	0.371394
35	2	0.000000
35	3	0.628596
36	0	0.000033
36	1	0.999967
36	2	0.000000
36	3	0.000000
37	0	0.000000
37	1	0.000000
37	2	0.000000
37	3	1.000000
38	0	0.040811
38	1	0.470270
38	2	0.000000
38	3	0.488919
39	0	0.000077
39	1	0.999923
39	2	0.000000
39	3	0.000000
40	0	0.000000
40	1	0.000000
40	2	0.000000
40	3	1.000000
41	0	0.000000
41	1	0.000000
41	2	0.000000
41	3	1.000000
42	0	0.000000
42	1	0.000000
42	2	0.000000
42	3	1.000000
43	0	0.000000
43	1	0.000000
43	2	0.000000
43	3	1.000000
44	0	0.000000
44	1	0.000000
44	2	0.000000
44	3	1.000000
45	0	0.037865
45	1	0.472251
45	2	0.000000
45	3	0.489884
46	0	0.000000
46	1	0.000000
46	2	0.000000
46	3	1.000000
47	0	0.000000
47	1	0.000000
47	2	0.000000
47	3	1.000000
48	0	0.000000
48	1	0.000000
48	2	0.000000
48	3	1.000000
49	0	0.000000
49	1	0.000000
49	2	0.000000
49	3	1.000000

