File,AIC
SS5_replicate0_0.str.admix.K=6.out,918.373203
SS5_replicate0_10.str.admix.K=6.out,966.445769
SS5_replicate0_11.str.admix.K=6.out,1148.404481
SS5_replicate0_12.str.admix.K=6.out,1217.957710
SS5_replicate0_13.str.admix.K=6.out,1249.505759
SS5_replicate0_14.str.admix.K=6.out,1040.464884
SS5_replicate0_15.str.admix.K=6.out,1107.049116
SS5_replicate0_16.str.admix.K=6.out,1188.406598
SS5_replicate0_17.str.admix.K=6.out,1146.034495
SS5_replicate0_18.str.admix.K=6.out,689.360165
SS5_replicate0_19.str.admix.K=6.out,1139.628518
SS5_replicate0_1.str.admix.K=6.out,1407.068169
SS5_replicate0_2.str.admix.K=6.out,1083.725692
SS5_replicate0_3.str.admix.K=6.out,1448.114695
SS5_replicate0_4.str.admix.K=6.out,661.307076
SS5_replicate0_5.str.admix.K=6.out,1222.372367
SS5_replicate0_6.str.admix.K=6.out,1509.769389
SS5_replicate0_7.str.admix.K=6.out,973.526437
SS5_replicate0_8.str.admix.K=6.out,947.501152
SS5_replicate0_9.str.admix.K=6.out,1029.694117
SS5_replicate1_0.str.admix.K=6.out,1060.872322
SS5_replicate1_10.str.admix.K=6.out,2365.016692
SS5_replicate1_11.str.admix.K=6.out,830.776230
SS5_replicate1_12.str.admix.K=6.out,772.319490
SS5_replicate1_13.str.admix.K=6.out,1083.511075
SS5_replicate1_14.str.admix.K=6.out,1155.035106
SS5_replicate1_15.str.admix.K=6.out,787.595395
SS5_replicate1_16.str.admix.K=6.out,1488.126288
SS5_replicate1_17.str.admix.K=6.out,975.318512
SS5_replicate1_18.str.admix.K=6.out,1080.729576
SS5_replicate1_19.str.admix.K=6.out,911.183785
SS5_replicate1_1.str.admix.K=6.out,791.054344
SS5_replicate1_2.str.admix.K=6.out,690.618980
SS5_replicate1_3.str.admix.K=6.out,973.526437
SS5_replicate1_4.str.admix.K=6.out,1132.884023
SS5_replicate1_5.str.admix.K=6.out,1208.021589
SS5_replicate1_6.str.admix.K=6.out,816.376641
SS5_replicate1_7.str.admix.K=6.out,1076.423625
SS5_replicate1_8.str.admix.K=6.out,1300.577522
SS5_replicate1_9.str.admix.K=6.out,1056.076729
SS5_replicate2_0.str.admix.K=6.out,881.685155
SS5_replicate2_10.str.admix.K=6.out,1141.231284
SS5_replicate2_11.str.admix.K=6.out,1023.015862
