File,AIC
SS5_replicate0_0.str.admix.K=5.out,807.382650
SS5_replicate0_10.str.admix.K=5.out,922.858699
SS5_replicate0_11.str.admix.K=5.out,1000.397639
SS5_replicate0_12.str.admix.K=5.out,1058.804318
SS5_replicate0_13.str.admix.K=5.out,1143.656031
SS5_replicate0_14.str.admix.K=5.out,1004.381935
SS5_replicate0_15.str.admix.K=5.out,993.135983
SS5_replicate0_16.str.admix.K=5.out,1038.303069
SS5_replicate0_17.str.admix.K=5.out,1008.036897
SS5_replicate0_18.str.admix.K=5.out,578.812441
SS5_replicate0_19.str.admix.K=5.out,1005.510969
SS5_replicate0_1.str.admix.K=5.out,1281.415835
SS5_replicate0_2.str.admix.K=5.out,968.002961
SS5_replicate0_3.str.admix.K=5.out,1319.436113
SS5_replicate0_4.str.admix.K=5.out,554.095030
SS5_replicate0_5.str.admix.K=5.out,1062.941619
SS5_replicate0_6.str.admix.K=5.out,1395.176466
SS5_replicate0_7.str.admix.K=5.out,868.734294
SS5_replicate0_8.str.admix.K=5.out,908.381926
SS5_replicate0_9.str.admix.K=5.out,928.945377
SS5_replicate1_0.str.admix.K=5.out,938.936710
SS5_replicate1_10.str.admix.K=5.out,2172.802660
SS5_replicate1_11.str.admix.K=5.out,729.260928
SS5_replicate1_12.str.admix.K=5.out,649.709343
SS5_replicate1_13.str.admix.K=5.out,950.517910
SS5_replicate1_14.str.admix.K=5.out,1020.917143
SS5_replicate1_15.str.admix.K=5.out,649.594364
SS5_replicate1_16.str.admix.K=5.out,1366.977625
SS5_replicate1_17.str.admix.K=5.out,872.683959
SS5_replicate1_18.str.admix.K=5.out,984.101533
SS5_replicate1_19.str.admix.K=5.out,818.986036
SS5_replicate1_1.str.admix.K=5.out,773.187189
SS5_replicate1_2.str.admix.K=5.out,600.309373
SS5_replicate1_3.str.admix.K=5.out,868.734294
SS5_replicate1_4.str.admix.K=5.out,1000.105840
SS5_replicate1_5.str.admix.K=5.out,1068.011908
SS5_replicate1_6.str.admix.K=5.out,708.570193
SS5_replicate1_7.str.admix.K=5.out,945.538608
SS5_replicate1_8.str.admix.K=5.out,1312.871365
SS5_replicate1_9.str.admix.K=5.out,940.250994
SS5_replicate2_0.str.admix.K=5.out,749.178423
SS5_replicate2_10.str.admix.K=5.out,1050.421901
SS5_replicate2_11.str.admix.K=5.out,978.949416
SS5_replicate2_12.str.admix.K=5.out,860.500128
SS5_replicate2_13.str.admix.K=5.out,913.584599
SS5_replicate2_14.str.admix.K=5.out,1473.734737
SS5_replicate2_15.str.admix.K=5.out,570.005150
SS5_replicate2_16.str.admix.K=5.out,1081.500521
SS5_replicate2_17.str.admix.K=5.out,613.966357
SS5_replicate2_18.str.admix.K=5.out,1167.585294
SS5_replicate2_19.str.admix.K=5.out,799.777198
SS5_replicate2_1.str.admix.K=5.out,728.880798
SS5_replicate2_2.str.admix.K=5.out,1219.153544
SS5_replicate2_3.str.admix.K=5.out,519.768107
SS5_replicate2_4.str.admix.K=5.out,719.294423
SS5_replicate2_5.str.admix.K=5.out,1066.352110
SS5_replicate2_6.str.admix.K=5.out,939.243609
SS5_replicate2_7.str.admix.K=5.out,867.130710
SS5_replicate2_8.str.admix.K=5.out,982.132014
SS5_replicate2_9.str.admix.K=5.out,743.619742
SS5_replicate3_0.str.admix.K=5.out,1509.448221
SS5_replicate3_10.str.admix.K=5.out,635.937955
SS5_replicate3_11.str.admix.K=5.out,2062.818225
SS5_replicate3_12.str.admix.K=5.out,849.159140
SS5_replicate3_13.str.admix.K=5.out,1066.367374
SS5_replicate3_14.str.admix.K=5.out,797.751042
SS5_replicate3_15.str.admix.K=5.out,763.726573
SS5_replicate3_16.str.admix.K=5.out,864.137235
SS5_replicate3_17.str.admix.K=5.out,921.748913
SS5_replicate3_18.str.admix.K=5.out,679.661258
SS5_replicate3_19.str.admix.K=5.out,662.380455
SS5_replicate3_1.str.admix.K=5.out,623.578306
