i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.328230
2	2	0.671769
3	0	0.000001
3	1	0.328231
3	2	0.671768
4	0	0.000000
4	1	0.835704
4	2	0.164295
5	0	0.000000
5	1	0.000000
5	2	1.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
7	0	0.000000
7	1	0.328231
7	2	0.671769
8	0	0.000000
8	1	0.694917
8	2	0.305083
9	0	0.000000
9	1	0.835697
9	2	0.164303
10	0	1.000000
10	1	0.000000
10	2	0.000000
11	0	0.000000
11	1	0.328230
11	2	0.671769
12	0	0.499619
12	1	0.000000
12	2	0.500381
13	0	0.000000
13	1	0.585520
13	2	0.414480
14	0	0.000000
14	1	0.000000
14	2	1.000000
15	0	0.000000
15	1	0.000000
15	2	1.000000
16	0	0.997424
16	1	0.000000
16	2	0.002576
17	0	0.499552
17	1	0.000000
17	2	0.500448
18	0	0.000000
18	1	0.000000
18	2	1.000000
19	0	0.499619
19	1	0.000000
19	2	0.500381
20	0	0.000000
20	1	0.585520
20	2	0.414479
21	0	0.000000
21	1	0.585520
21	2	0.414479
22	0	0.000000
22	1	0.000000
22	2	1.000000
23	0	0.000000
23	1	0.000000
23	2	1.000000
24	0	0.000000
24	1	0.585520
24	2	0.414479
25	0	0.000000
25	1	0.585520
25	2	0.414480
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.000000
27	1	0.585520
27	2	0.414480
28	0	0.000000
28	1	0.585520
28	2	0.414479
29	0	0.000000
29	1	1.000000
29	2	0.000000

