k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.940481
0	7	1	0.059519
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.000000
0	11	1	1.000000
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.000000
0	13	1	1.000000
1	0	0	0.001576
1	0	1	0.998424
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.541186
1	2	1	0.458814
1	3	0	0.458814
1	3	1	0.541186
1	4	0	0.000000
1	4	1	1.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.502529
1	9	1	0.497471
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.541186
1	11	1	0.458814
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.497471
1	13	1	0.502529
2	0	0	1.000000
2	0	1	0.000000
2	1	0	1.000000
2	1	1	0.000000
2	2	0	0.000000
2	2	1	1.000000
2	3	0	1.000000
2	3	1	0.000000
2	4	0	0.000000
2	4	1	1.000000
2	5	0	1.000000
2	5	1	0.000000
2	6	0	1.000000
2	6	1	0.000000
2	7	0	1.000000
2	7	1	0.000000
2	8	0	1.000000
2	8	1	0.000000
2	9	0	1.000000
2	9	1	0.000000
2	10	0	1.000000
2	10	1	0.000000
2	11	0	0.000000
2	11	1	1.000000
2	12	0	1.000000
2	12	1	0.000000
2	13	0	0.000000
2	13	1	1.000000
3	0	0	1.000000
3	0	1	0.000000
3	1	0	0.853110
3	1	1	0.146890
3	2	0	0.000000
3	2	1	1.000000
3	3	0	1.000000
3	3	1	0.000000
3	4	0	0.146984
3	4	1	0.853016
3	5	0	0.853110
3	5	1	0.146890
3	6	0	0.718259
3	6	1	0.281741
3	7	0	1.000000
3	7	1	0.000000
3	8	0	0.864098
3	8	1	0.135902
3	9	0	1.000000
3	9	1	0.000000
3	10	0	0.864276
3	10	1	0.135724
3	11	0	0.000000
3	11	1	1.000000
3	12	0	1.000000
3	12	1	0.000000
3	13	0	0.000000
3	13	1	1.000000

