File,BIC
ILM3_replicate0_0.str.admix.K=5.out,611.983733
ILM3_replicate0_10.str.admix.K=5.out,656.193327
ILM3_replicate0_11.str.admix.K=5.out,617.871705
ILM3_replicate0_12.str.admix.K=5.out,733.769338
ILM3_replicate0_13.str.admix.K=5.out,591.857367
ILM3_replicate0_14.str.admix.K=5.out,719.257372
ILM3_replicate0_15.str.admix.K=5.out,518.684293
ILM3_replicate0_16.str.admix.K=5.out,465.837359
ILM3_replicate0_17.str.admix.K=5.out,581.159409
ILM3_replicate0_18.str.admix.K=5.out,542.330838
ILM3_replicate0_19.str.admix.K=5.out,704.927181
ILM3_replicate0_1.str.admix.K=5.out,628.173653
ILM3_replicate0_2.str.admix.K=5.out,588.554111
ILM3_replicate0_3.str.admix.K=5.out,819.773393
ILM3_replicate0_4.str.admix.K=5.out,660.221448
ILM3_replicate0_5.str.admix.K=5.out,965.306941
ILM3_replicate0_6.str.admix.K=5.out,717.491967
ILM3_replicate0_7.str.admix.K=5.out,539.150129
ILM3_replicate0_8.str.admix.K=5.out,682.724613
ILM3_replicate0_9.str.admix.K=5.out,611.751183
ILM3_replicate1_0.str.admix.K=5.out,767.959199
ILM3_replicate1_10.str.admix.K=5.out,758.053097
ILM3_replicate1_11.str.admix.K=5.out,502.476577
ILM3_replicate1_12.str.admix.K=5.out,953.107430
ILM3_replicate1_13.str.admix.K=5.out,547.112069
ILM3_replicate1_14.str.admix.K=5.out,814.021910
ILM3_replicate1_15.str.admix.K=5.out,1368.102627
ILM3_replicate1_16.str.admix.K=5.out,589.358777
ILM3_replicate1_17.str.admix.K=5.out,724.479917
ILM3_replicate1_18.str.admix.K=5.out,618.340190
ILM3_replicate1_19.str.admix.K=5.out,655.776087
ILM3_replicate1_1.str.admix.K=5.out,649.275652
ILM3_replicate1_2.str.admix.K=5.out,546.740832
ILM3_replicate1_3.str.admix.K=5.out,458.791230
ILM3_replicate1_4.str.admix.K=5.out,629.460797
ILM3_replicate1_5.str.admix.K=5.out,588.413143
ILM3_replicate1_6.str.admix.K=5.out,678.935337
ILM3_replicate1_7.str.admix.K=5.out,569.940783
ILM3_replicate1_8.str.admix.K=5.out,582.267311
ILM3_replicate1_9.str.admix.K=5.out,576.630800
ILM3_replicate2_0.str.admix.K=5.out,670.248561
ILM3_replicate2_10.str.admix.K=5.out,767.336521
ILM3_replicate2_11.str.admix.K=5.out,659.619166
ILM3_replicate2_12.str.admix.K=5.out,582.891873
ILM3_replicate2_13.str.admix.K=5.out,593.604521
ILM3_replicate2_14.str.admix.K=5.out,464.101945
ILM3_replicate2_15.str.admix.K=5.out,541.317573
ILM3_replicate2_16.str.admix.K=5.out,460.884769
ILM3_replicate2_17.str.admix.K=5.out,503.525661
