File,BIC
ILM3_replicate0_0.str.admix.K=6.out,731.424894
ILM3_replicate0_10.str.admix.K=6.out,776.214519
ILM3_replicate0_11.str.admix.K=6.out,739.143699
ILM3_replicate0_12.str.admix.K=6.out,821.289684
ILM3_replicate0_13.str.admix.K=6.out,710.258097
ILM3_replicate0_14.str.admix.K=6.out,851.093032
ILM3_replicate0_15.str.admix.K=6.out,632.069694
ILM3_replicate0_16.str.admix.K=6.out,579.081330
ILM3_replicate0_17.str.admix.K=6.out,701.003538
ILM3_replicate0_18.str.admix.K=6.out,650.039882
ILM3_replicate0_19.str.admix.K=6.out,823.126825
ILM3_replicate0_1.str.admix.K=6.out,744.391264
ILM3_replicate0_2.str.admix.K=6.out,717.799451
ILM3_replicate0_3.str.admix.K=6.out,948.048217
ILM3_replicate0_4.str.admix.K=6.out,776.640879
ILM3_replicate0_5.str.admix.K=6.out,1134.434352
ILM3_replicate0_6.str.admix.K=6.out,840.421008
ILM3_replicate0_7.str.admix.K=6.out,652.944748
ILM3_replicate0_8.str.admix.K=6.out,811.984247
ILM3_replicate0_9.str.admix.K=6.out,743.069049
ILM3_replicate1_0.str.admix.K=6.out,888.928745
ILM3_replicate1_10.str.admix.K=6.out,890.699177
ILM3_replicate1_11.str.admix.K=6.out,612.990417
ILM3_replicate1_12.str.admix.K=6.out,1108.813316
ILM3_replicate1_13.str.admix.K=6.out,665.798684
ILM3_replicate1_14.str.admix.K=6.out,968.827581
ILM3_replicate1_15.str.admix.K=6.out,1537.723441
ILM3_replicate1_16.str.admix.K=6.out,709.966915
ILM3_replicate1_17.str.admix.K=6.out,875.665362
ILM3_replicate1_18.str.admix.K=6.out,716.367643
ILM3_replicate1_19.str.admix.K=6.out,788.190454
ILM3_replicate1_1.str.admix.K=6.out,775.119273
ILM3_replicate1_2.str.admix.K=6.out,659.919970
ILM3_replicate1_3.str.admix.K=6.out,567.631312
ILM3_replicate1_4.str.admix.K=6.out,747.863993
ILM3_replicate1_5.str.admix.K=6.out,697.505814
ILM3_replicate1_6.str.admix.K=6.out,817.837786
ILM3_replicate1_7.str.admix.K=6.out,680.532504
ILM3_replicate1_8.str.admix.K=6.out,704.711695
ILM3_replicate1_9.str.admix.K=6.out,686.185683
ILM3_replicate2_0.str.admix.K=6.out,797.430559
ILM3_replicate2_10.str.admix.K=6.out,886.547756
ILM3_replicate2_11.str.admix.K=6.out,782.503102
ILM3_replicate2_12.str.admix.K=6.out,710.871469
ILM3_replicate2_13.str.admix.K=6.out,722.441550
ILM3_replicate2_14.str.admix.K=6.out,572.941010
ILM3_replicate2_15.str.admix.K=6.out,654.713077
ILM3_replicate2_16.str.admix.K=6.out,567.632071
ILM3_replicate2_17.str.admix.K=6.out,628.870450
ILM3_replicate2_18.str.admix.K=6.out,751.073601
ILM3_replicate2_19.str.admix.K=6.out,833.472795
ILM3_replicate2_1.str.admix.K=6.out,561.849960
ILM3_replicate2_2.str.admix.K=6.out,535.085469
ILM3_replicate2_3.str.admix.K=6.out,635.264775
ILM3_replicate2_4.str.admix.K=6.out,917.915181
ILM3_replicate2_5.str.admix.K=6.out,821.285377
