i	k	etaik
0	0	0.000000
0	1	0.244966
0	2	0.479964
0	3	0.167881
0	4	0.107189
1	0	0.000000
1	1	0.000000
1	2	1.000000
1	3	0.000000
1	4	0.000000
2	0	0.000001
2	1	0.000000
2	2	0.479109
2	3	0.242939
2	4	0.277951
3	0	0.000000
3	1	0.144858
3	2	0.481269
3	3	0.145443
3	4	0.228429
4	0	0.000000
4	1	0.513470
4	2	0.000000
4	3	0.486530
4	4	0.000000
5	0	0.000000
5	1	0.152272
5	2	0.480878
5	3	0.078019
5	4	0.288831
6	0	0.000000
6	1	0.077629
6	2	0.480018
6	3	0.235511
6	4	0.206842
7	0	0.000000
7	1	0.000000
7	2	1.000000
7	3	0.000000
7	4	0.000000
8	0	0.000000
8	1	0.236674
8	2	0.480674
8	3	0.082896
8	4	0.199757
9	0	0.000000
9	1	0.000000
9	2	1.000000
9	3	0.000000
9	4	0.000000
10	0	0.000000
10	1	0.671443
10	2	0.000000
10	3	0.000000
10	4	0.328557
11	0	0.000000
11	1	0.271929
11	2	0.000000
11	3	0.533464
11	4	0.194606
12	0	0.000022
12	1	0.079060
12	2	0.000000
12	3	0.745437
12	4	0.175480
13	0	0.000020
13	1	0.274864
13	2	0.000000
13	3	0.521989
13	4	0.203127
14	0	0.000000
14	1	0.368760
14	2	0.000000
14	3	0.235217
14	4	0.396023
15	0	0.000000
15	1	0.245440
15	2	0.000000
15	3	0.494750
15	4	0.259810
16	0	0.000005
16	1	0.144361
16	2	0.000000
16	3	0.695493
16	4	0.160140
17	0	0.000000
17	1	0.123430
17	2	0.327071
17	3	0.425434
17	4	0.124066
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	0.463413
18	4	0.536587
19	0	0.000000
19	1	0.240448
19	2	0.000000
19	3	0.233795
19	4	0.525757
20	0	0.937429
20	1	0.021949
20	2	0.000000
20	3	0.029081
20	4	0.011541
21	0	0.937663
21	1	0.029047
21	2	0.000000
21	3	0.021352
21	4	0.011938
22	0	0.944771
22	1	0.007600
22	2	0.000000
22	3	0.010720
22	4	0.036909
23	0	0.295420
23	1	0.399992
23	2	0.000000
23	3	0.239464
23	4	0.065124
24	0	0.000016
24	1	0.219058
24	2	0.000000
24	3	0.418645
24	4	0.362280
25	0	0.000000
25	1	0.430656
25	2	0.000000
25	3	0.270686
25	4	0.298658
26	0	0.574094
26	1	0.332776
26	2	0.000000
26	3	0.074923
26	4	0.018208
27	0	0.941674
27	1	0.016152
27	2	0.000000
27	3	0.010319
27	4	0.031856
28	0	0.296230
28	1	0.219200
28	2	0.000000
28	3	0.152280
28	4	0.332290
29	0	0.000000
29	1	0.000000
29	2	0.000000
29	3	0.685328
29	4	0.314672

