i	k	etaik
0	0	0.470090
0	1	0.529910
1	0	0.000000
1	1	1.000000
2	0	0.560034
2	1	0.439966
3	0	1.000000
3	1	0.000000
4	0	0.000000
4	1	1.000000
5	0	1.000000
5	1	0.000000
6	0	0.000000
6	1	1.000000
7	0	0.560034
7	1	0.439966
8	0	1.000000
8	1	0.000000
9	0	0.000000
9	1	1.000000
10	0	0.504769
10	1	0.495231
11	0	0.000000
11	1	1.000000
12	0	1.000000
12	1	0.000000
13	0	0.445976
13	1	0.554024
14	0	0.000000
14	1	1.000000
15	0	0.440541
15	1	0.559459
16	0	0.504769
16	1	0.495231
17	0	0.440541
17	1	0.559459
18	0	0.000000
18	1	1.000000
19	0	0.440541
19	1	0.559459
20	0	1.000000
20	1	0.000000
21	0	1.000000
21	1	0.000000
22	0	1.000000
22	1	0.000000
23	0	1.000000
23	1	0.000000
24	0	0.504769
24	1	0.495231
25	0	1.000000
25	1	0.000000
26	0	1.000000
26	1	0.000000
27	0	0.504769
27	1	0.495231
28	0	1.000000
28	1	0.000000
29	0	1.000000
29	1	0.000000

