i	k	etaik
0	0	1.000000
0	1	0.000000
0	2	0.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.000000
2	2	1.000000
3	0	0.000000
3	1	0.500000
3	2	0.500000
4	0	1.000000
4	1	0.000000
4	2	0.000000
5	0	0.000000
5	1	0.000000
5	2	1.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
7	0	0.000000
7	1	0.000000
7	2	1.000000
8	0	0.000000
8	1	0.000000
8	2	1.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
10	0	0.000000
10	1	0.000000
10	2	1.000000
11	0	0.000000
11	1	0.000000
11	2	1.000000
12	0	0.000000
12	1	0.000000
12	2	1.000000
13	0	0.000000
13	1	0.000000
13	2	1.000000
14	0	0.000000
14	1	0.000000
14	2	1.000000
15	0	0.000000
15	1	0.000000
15	2	1.000000
16	0	0.000000
16	1	0.000000
16	2	1.000000
17	0	0.000000
17	1	0.000000
17	2	1.000000
18	0	0.000000
18	1	0.000000
18	2	1.000000
19	0	0.000000
19	1	0.000000
19	2	1.000000
20	0	0.000002
20	1	0.999998
20	2	0.000000
21	0	0.000000
21	1	0.000000
21	2	1.000000
22	0	0.999994
22	1	0.000005
22	2	0.000000
23	0	0.000557
23	1	0.500056
23	2	0.499387
24	0	0.000298
24	1	0.500030
24	2	0.499672
25	0	0.000550
25	1	0.500055
25	2	0.499394
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.000298
27	1	0.500030
27	2	0.499672
28	0	0.000000
28	1	0.500000
28	2	0.500000
29	0	0.000000
29	1	0.000000
29	2	1.000000

