i	k	etaik
0	0	1.000000
0	1	0.000000
0	2	0.000000
1	0	0.000000
1	1	0.523175
1	2	0.476825
2	0	0.499648
2	1	0.498922
2	2	0.001430
3	0	0.499763
3	1	0.499009
3	2	0.001228
4	0	0.523199
4	1	0.000000
4	2	0.476801
5	0	0.000000
5	1	1.000000
5	2	0.000000
6	0	0.000000
6	1	0.523175
6	2	0.476825
7	0	0.499342
7	1	0.498704
7	2	0.001954
8	0	1.000000
8	1	0.000000
8	2	0.000000
9	0	0.499704
9	1	0.498964
9	2	0.001332
10	0	0.000000
10	1	1.000000
10	2	0.000000
11	0	0.000000
11	1	1.000000
11	2	0.000000
12	0	0.000000
12	1	1.000000
12	2	0.000000
13	0	0.000000
13	1	1.000000
13	2	0.000000
14	0	0.000000
14	1	1.000000
14	2	0.000000
15	0	0.000000
15	1	0.523175
15	2	0.476825
16	0	0.000000
16	1	1.000000
16	2	0.000000
17	0	0.000000
17	1	1.000000
17	2	0.000000
18	0	0.000000
18	1	1.000000
18	2	0.000000
19	0	0.000000
19	1	1.000000
19	2	0.000000
20	0	0.000000
20	1	0.523175
20	2	0.476825
21	0	0.000000
21	1	0.000000
21	2	1.000000
22	0	0.000000
22	1	1.000000
22	2	0.000000
23	0	0.000000
23	1	0.408885
23	2	0.591115
24	0	0.000000
24	1	0.523175
24	2	0.476825
25	0	0.000000
25	1	0.523175
25	2	0.476825
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.000000
27	1	0.000000
27	2	1.000000
28	0	0.000000
28	1	0.000000
28	2	1.000000
29	0	0.000000
29	1	0.000000
29	2	1.000000

