File,AIC
ILM3_replicate0_0.str.admix.K=4.out,352.313603
ILM3_replicate0_10.str.admix.K=4.out,361.189521
ILM3_replicate0_11.str.admix.K=4.out,323.757061
ILM3_replicate0_12.str.admix.K=4.out,425.471396
ILM3_replicate0_13.str.admix.K=4.out,320.170912
ILM3_replicate0_14.str.admix.K=4.out,418.905300
ILM3_replicate0_15.str.admix.K=4.out,253.988599
ILM3_replicate0_16.str.admix.K=4.out,215.733304
ILM3_replicate0_17.str.admix.K=4.out,307.495789
ILM3_replicate0_18.str.admix.K=4.out,276.213570
ILM3_replicate0_19.str.admix.K=4.out,404.673106
ILM3_replicate0_1.str.admix.K=4.out,348.407767
ILM3_replicate0_2.str.admix.K=4.out,293.184497
ILM3_replicate0_3.str.admix.K=4.out,491.326839
ILM3_replicate0_4.str.admix.K=4.out,382.689192
ILM3_replicate0_5.str.admix.K=4.out,603.837408
ILM3_replicate0_6.str.admix.K=4.out,422.220111
ILM3_replicate0_7.str.admix.K=4.out,268.047321
ILM3_replicate0_8.str.admix.K=4.out,410.442056
ILM3_replicate0_9.str.admix.K=4.out,320.561139
ILM3_replicate1_0.str.admix.K=4.out,449.756879
ILM3_replicate1_10.str.admix.K=4.out,448.853832
ILM3_replicate1_11.str.admix.K=4.out,249.323538
ILM3_replicate1_12.str.admix.K=4.out,580.315844
ILM3_replicate1_13.str.admix.K=4.out,296.863441
ILM3_replicate1_14.str.admix.K=4.out,477.596947
ILM3_replicate1_15.str.admix.K=4.out,941.654328
ILM3_replicate1_16.str.admix.K=4.out,320.374024
ILM3_replicate1_17.str.admix.K=4.out,417.159990
ILM3_replicate1_18.str.admix.K=4.out,337.929624
ILM3_replicate1_19.str.admix.K=4.out,356.508755
ILM3_replicate1_1.str.admix.K=4.out,371.839775
ILM3_replicate1_2.str.admix.K=4.out,273.571017
ILM3_replicate1_3.str.admix.K=4.out,212.636562
ILM3_replicate1_4.str.admix.K=4.out,344.372817
ILM3_replicate1_5.str.admix.K=4.out,308.237655
ILM3_replicate1_6.str.admix.K=4.out,373.188106
ILM3_replicate1_7.str.admix.K=4.out,309.932811
ILM3_replicate1_8.str.admix.K=4.out,325.445552
ILM3_replicate1_9.str.admix.K=4.out,305.764963
ILM3_replicate2_0.str.admix.K=4.out,353.351808
ILM3_replicate2_10.str.admix.K=4.out,464.464096
ILM3_replicate2_11.str.admix.K=4.out,403.662865
ILM3_replicate2_12.str.admix.K=4.out,295.675073
ILM3_replicate2_13.str.admix.K=4.out,306.550539
ILM3_replicate2_14.str.admix.K=4.out,218.951679
ILM3_replicate2_15.str.admix.K=4.out,273.900313
ILM3_replicate2_16.str.admix.K=4.out,212.635643
ILM3_replicate2_17.str.admix.K=4.out,248.363351
ILM3_replicate2_18.str.admix.K=4.out,330.997780
ILM3_replicate2_19.str.admix.K=4.out,387.880955
ILM3_replicate2_1.str.admix.K=4.out,204.317771
ILM3_replicate2_2.str.admix.K=4.out,193.406746
ILM3_replicate2_3.str.admix.K=4.out,259.308257
ILM3_replicate2_4.str.admix.K=4.out,450.995173
ILM3_replicate2_5.str.admix.K=4.out,379.441445
ILM3_replicate2_6.str.admix.K=4.out,441.410905
ILM3_replicate2_7.str.admix.K=4.out,249.769754
ILM3_replicate2_8.str.admix.K=4.out,232.046255
ILM3_replicate2_9.str.admix.K=4.out,354.143006
ILM3_replicate3_0.str.admix.K=4.out,311.248776
ILM3_replicate3_10.str.admix.K=4.out,391.150729
ILM3_replicate3_11.str.admix.K=4.out,493.390487
ILM3_replicate3_12.str.admix.K=4.out,415.175808
ILM3_replicate3_13.str.admix.K=4.out,311.889201
ILM3_replicate3_14.str.admix.K=4.out,409.144133
ILM3_replicate3_15.str.admix.K=4.out,282.890038
ILM3_replicate3_16.str.admix.K=4.out,280.973463
ILM3_replicate3_17.str.admix.K=4.out,341.195719
ILM3_replicate3_18.str.admix.K=4.out,434.822332
ILM3_replicate3_19.str.admix.K=4.out,445.443282
ILM3_replicate3_1.str.admix.K=4.out,305.941803
ILM3_replicate3_2.str.admix.K=4.out,351.503594
ILM3_replicate3_3.str.admix.K=4.out,491.029635
ILM3_replicate3_4.str.admix.K=4.out,217.971566
ILM3_replicate3_5.str.admix.K=4.out,324.919846
ILM3_replicate3_6.str.admix.K=4.out,525.739519
ILM3_replicate3_7.str.admix.K=4.out,420.506190
ILM3_replicate3_8.str.admix.K=4.out,419.953758
ILM3_replicate3_9.str.admix.K=4.out,582.808569
ILM3_replicate4_0.str.admix.K=4.out,545.318059
ILM3_replicate4_10.str.admix.K=4.out,309.138639
ILM3_replicate4_11.str.admix.K=4.out,243.651620
ILM3_replicate4_12.str.admix.K=4.out,336.394788
ILM3_replicate4_13.str.admix.K=4.out,302.757194
ILM3_replicate4_14.str.admix.K=4.out,687.498297
ILM3_replicate4_15.str.admix.K=4.out,307.794725
ILM3_replicate4_16.str.admix.K=4.out,425.424613
ILM3_replicate4_17.str.admix.K=4.out,271.023533
ILM3_replicate4_18.str.admix.K=4.out,271.961052
ILM3_replicate4_19.str.admix.K=4.out,523.136535
ILM3_replicate4_1.str.admix.K=4.out,242.686929
ILM3_replicate4_2.str.admix.K=4.out,396.763101
ILM3_replicate4_3.str.admix.K=4.out,368.001688
ILM3_replicate4_4.str.admix.K=4.out,364.997974
ILM3_replicate4_5.str.admix.K=4.out,315.265307
ILM3_replicate4_6.str.admix.K=4.out,349.830529
ILM3_replicate4_7.str.admix.K=4.out,377.347600
ILM3_replicate4_8.str.admix.K=4.out,652.041413
ILM3_replicate4_9.str.admix.K=4.out,311.676643
ILM3_replicate5_0.str.admix.K=4.out,337.361695
ILM3_replicate5_10.str.admix.K=4.out,325.860011
ILM3_replicate5_11.str.admix.K=4.out,282.327827
ILM3_replicate5_12.str.admix.K=4.out,562.864657
ILM3_replicate5_13.str.admix.K=4.out,228.765726
ILM3_replicate5_14.str.admix.K=4.out,275.036481
ILM3_replicate5_15.str.admix.K=4.out,373.559941
ILM3_replicate5_16.str.admix.K=4.out,477.718393
ILM3_replicate5_17.str.admix.K=4.out,312.869109
ILM3_replicate5_18.str.admix.K=4.out,286.284900
ILM3_replicate5_19.str.admix.K=4.out,435.368632
ILM3_replicate5_1.str.admix.K=4.out,344.740259
ILM3_replicate5_2.str.admix.K=4.out,205.687474
ILM3_replicate5_3.str.admix.K=4.out,236.506560
ILM3_replicate5_4.str.admix.K=4.out,416.971338
ILM3_replicate5_5.str.admix.K=4.out,248.223544
ILM3_replicate5_6.str.admix.K=4.out,350.136299
ILM3_replicate5_7.str.admix.K=4.out,386.635771
ILM3_replicate5_8.str.admix.K=4.out,320.895504
ILM3_replicate5_9.str.admix.K=4.out,291.224193
ILM3_replicate6_0.str.admix.K=4.out,396.591501
ILM3_replicate6_10.str.admix.K=4.out,272.547109
ILM3_replicate6_11.str.admix.K=4.out,279.563794
ILM3_replicate6_12.str.admix.K=4.out,245.594104
ILM3_replicate6_13.str.admix.K=4.out,353.527288
ILM3_replicate6_14.str.admix.K=4.out,377.271242
ILM3_replicate6_15.str.admix.K=4.out,255.840962
ILM3_replicate6_16.str.admix.K=4.out,421.241361
ILM3_replicate6_17.str.admix.K=4.out,259.473808
ILM3_replicate6_18.str.admix.K=4.out,393.007471
ILM3_replicate6_19.str.admix.K=4.out,326.162162
ILM3_replicate6_1.str.admix.K=4.out,736.482079
ILM3_replicate6_2.str.admix.K=4.out,414.290436
ILM3_replicate6_3.str.admix.K=4.out,384.355261
ILM3_replicate6_4.str.admix.K=4.out,325.390594
ILM3_replicate6_5.str.admix.K=4.out,289.632493
ILM3_replicate6_6.str.admix.K=4.out,292.297759
ILM3_replicate6_7.str.admix.K=4.out,242.922311
ILM3_replicate6_8.str.admix.K=4.out,290.053671
ILM3_replicate6_9.str.admix.K=4.out,286.994831
ILM3_replicate7_0.str.admix.K=4.out,286.960325
ILM3_replicate7_10.str.admix.K=4.out,463.827025
ILM3_replicate7_11.str.admix.K=4.out,352.429887
ILM3_replicate7_12.str.admix.K=4.out,261.746860
ILM3_replicate7_13.str.admix.K=4.out,300.637767
ILM3_replicate7_14.str.admix.K=4.out,259.501996
ILM3_replicate7_15.str.admix.K=4.out,429.749883
ILM3_replicate7_16.str.admix.K=4.out,311.926739
ILM3_replicate7_17.str.admix.K=4.out,271.759419
ILM3_replicate7_18.str.admix.K=4.out,453.439139
ILM3_replicate7_19.str.admix.K=4.out,410.209502
ILM3_replicate7_1.str.admix.K=4.out,352.429887
ILM3_replicate7_2.str.admix.K=4.out,299.054378
ILM3_replicate7_3.str.admix.K=4.out,324.894343
ILM3_replicate7_4.str.admix.K=4.out,420.586081
ILM3_replicate7_6.str.admix.K=4.out,512.487513
ILM3_replicate7_7.str.admix.K=4.out,249.195539
ILM3_replicate7_8.str.admix.K=4.out,292.584432
ILM3_replicate7_9.str.admix.K=4.out,584.098437
ILM3_replicate8_0.str.admix.K=4.out,258.190054
ILM3_replicate8_10.str.admix.K=4.out,401.300871
ILM3_replicate8_11.str.admix.K=4.out,286.284900
ILM3_replicate8_12.str.admix.K=4.out,348.613313
ILM3_replicate8_13.str.admix.K=4.out,616.614056
ILM3_replicate8_14.str.admix.K=4.out,281.632536
ILM3_replicate8_15.str.admix.K=4.out,274.832689
ILM3_replicate8_16.str.admix.K=4.out,266.718079
ILM3_replicate8_17.str.admix.K=4.out,279.984071
ILM3_replicate8_18.str.admix.K=4.out,520.689879
ILM3_replicate8_19.str.admix.K=4.out,275.156725
ILM3_replicate8_1.str.admix.K=4.out,280.717277
ILM3_replicate8_2.str.admix.K=4.out,327.781798
ILM3_replicate8_3.str.admix.K=4.out,425.652466
ILM3_replicate8_4.str.admix.K=4.out,390.925638
ILM3_replicate8_5.str.admix.K=4.out,542.801189
ILM3_replicate8_7.str.admix.K=4.out,331.949862
ILM3_replicate8_8.str.admix.K=4.out,335.227080
ILM3_replicate8_9.str.admix.K=4.out,454.169993
ILM3_replicate9_0.str.admix.K=4.out,320.135740
ILM3_replicate9_10.str.admix.K=4.out,285.496699
ILM3_replicate9_11.str.admix.K=4.out,751.185893
ILM3_replicate9_12.str.admix.K=4.out,313.211235
ILM3_replicate9_13.str.admix.K=4.out,294.710390
ILM3_replicate9_14.str.admix.K=4.out,364.178022
ILM3_replicate9_15.str.admix.K=4.out,320.597185
ILM3_replicate9_16.str.admix.K=4.out,557.167819
ILM3_replicate9_17.str.admix.K=4.out,353.306921
ILM3_replicate9_18.str.admix.K=4.out,445.396996
ILM3_replicate9_19.str.admix.K=4.out,406.891063
ILM3_replicate9_1.str.admix.K=4.out,364.630074
ILM3_replicate9_2.str.admix.K=4.out,247.555492
ILM3_replicate9_3.str.admix.K=4.out,259.015848
ILM3_replicate9_4.str.admix.K=4.out,380.385214
ILM3_replicate9_5.str.admix.K=4.out,353.400676
ILM3_replicate9_6.str.admix.K=4.out,320.101425
ILM3_replicate9_7.str.admix.K=4.out,450.899108
ILM3_replicate9_8.str.admix.K=4.out,390.186075
ILM3_replicate9_9.str.admix.K=4.out,308.087869
