i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.499624
0	4	0.004067
0	5	0.496309
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	0.000000
1	4	0.000000
1	5	1.000000
2	0	0.000000
2	1	1.000000
2	2	0.000000
2	3	0.000000
2	4	0.000000
2	5	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	1.000000
4	0	0.000000
4	1	0.000000
4	2	0.005952
4	3	0.498327
4	4	0.000000
4	5	0.495720
5	0	0.000000
5	1	0.337888
5	2	0.376007
5	3	0.000000
5	4	0.162897
5	5	0.123208
6	0	0.000000
6	1	1.000000
6	2	0.000000
6	3	0.000000
6	4	0.000000
6	5	0.000000
7	0	0.000000
7	1	0.379923
7	2	0.278509
7	3	0.000000
7	4	0.120660
7	5	0.220908
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	1.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
9	5	1.000000
10	0	0.000000
10	1	0.390944
10	2	0.252946
10	3	0.000000
10	4	0.109586
10	5	0.246524
11	0	0.000000
11	1	1.000000
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.000000
12	0	0.000000
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.000000
12	5	1.000000
13	0	0.000000
13	1	1.000000
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	0.000000
14	0	0.000000
14	1	1.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.000000
15	0	0.000000
15	1	0.358251
15	2	0.328774
15	3	0.000000
15	4	0.142435
15	5	0.170539
16	0	0.000000
16	1	0.316163
16	2	0.426395
16	3	0.000000
16	4	0.184727
16	5	0.072715
17	0	0.000000
17	1	1.000000
17	2	0.000000
17	3	0.000000
17	4	0.000000
17	5	0.000000
18	0	0.000000
18	1	0.361374
18	2	0.321531
18	3	0.000000
18	4	0.139298
18	5	0.177797
19	0	0.000000
19	1	0.319121
19	2	0.419535
19	3	0.000000
19	4	0.181755
19	5	0.079589
20	0	0.000000
20	1	1.000000
20	2	0.000000
20	3	0.000000
20	4	0.000000
20	5	0.000000
21	0	0.499697
21	1	0.500303
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.000000
22	0	0.499697
22	1	0.500303
22	2	0.000000
22	3	0.000000
22	4	0.000000
22	5	0.000000
23	0	0.499697
23	1	0.500303
23	2	0.000000
23	3	0.000000
23	4	0.000000
23	5	0.000000
24	0	0.499697
24	1	0.500303
24	2	0.000000
24	3	0.000000
24	4	0.000000
24	5	0.000000
25	0	1.000000
25	1	0.000000
25	2	0.000000
25	3	0.000000
25	4	0.000000
25	5	0.000000
26	0	0.000000
26	1	1.000000
26	2	0.000000
26	3	0.000000
26	4	0.000000
26	5	0.000000
27	0	1.000000
27	1	0.000000
27	2	0.000000
27	3	0.000000
27	4	0.000000
27	5	0.000000
28	0	0.490271
28	1	0.509729
28	2	0.000000
28	3	0.000000
28	4	0.000000
28	5	0.000000
29	0	0.499697
29	1	0.500303
29	2	0.000000
29	3	0.000000
29	4	0.000000
29	5	0.000000

