i	k	etaik
0	0	0.000000
0	1	0.995391
0	2	0.004609
0	3	0.000000
1	0	0.101161
1	1	0.000000
1	2	0.898839
1	3	0.000000
2	0	0.025727
2	1	0.974273
2	2	0.000000
2	3	0.000000
3	0	0.999995
3	1	0.000005
3	2	0.000000
3	3	0.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
4	3	0.000000
5	0	0.000000
5	1	0.000000
5	2	1.000000
5	3	0.000000
6	0	0.204336
6	1	0.000001
6	2	0.795663
6	3	0.000000
7	0	0.337652
7	1	0.000000
7	2	0.662348
7	3	0.000000
8	0	0.000000
8	1	1.000000
8	2	0.000000
8	3	0.000000
9	0	0.334480
9	1	0.000000
9	2	0.665519
9	3	0.000000
10	0	0.999985
10	1	0.000015
10	2	0.000000
10	3	0.000000
11	0	0.204336
11	1	0.000001
11	2	0.795663
11	3	0.000000
12	0	0.067551
12	1	0.000000
12	2	0.932449
12	3	0.000000
13	0	0.191084
13	1	0.000000
13	2	0.808916
13	3	0.000000
14	0	0.192946
14	1	0.000000
14	2	0.807054
14	3	0.000000
15	0	1.000000
15	1	0.000000
15	2	0.000000
15	3	0.000000
16	0	0.000000
16	1	0.000000
16	2	1.000000
16	3	0.000000
17	0	0.000000
17	1	0.000001
17	2	0.041082
17	3	0.958918
18	0	0.999992
18	1	0.000008
18	2	0.000000
18	3	0.000000
19	0	0.204336
19	1	0.000001
19	2	0.795663
19	3	0.000000
20	0	0.035838
20	1	0.000004
20	2	0.000000
20	3	0.964158
21	0	0.999960
21	1	0.000040
21	2	0.000000
21	3	0.000000
22	0	0.000000
22	1	0.000000
22	2	1.000000
22	3	0.000000
23	0	0.040446
23	1	0.000001
23	2	0.000000
23	3	0.959553
24	0	0.011567
24	1	0.000000
24	2	0.029597
24	3	0.958836
25	0	0.337652
25	1	0.000000
25	2	0.662348
25	3	0.000000
26	0	0.198519
26	1	0.000000
26	2	0.801481
26	3	0.000000
27	0	0.334480
27	1	0.000000
27	2	0.665519
27	3	0.000000
28	0	0.260413
28	1	0.000000
28	2	0.739587
28	3	0.000000
29	0	0.038346
29	1	0.000003
29	2	0.000000
29	3	0.961651

