File,BIC
ILM3_replicate0_0.str.admix.K=1.out,325.014738
ILM3_replicate0_10.str.admix.K=1.out,402.953317
ILM3_replicate0_11.str.admix.K=1.out,316.187292
ILM3_replicate0_12.str.admix.K=1.out,375.656855
ILM3_replicate0_13.str.admix.K=1.out,343.263549
ILM3_replicate0_14.str.admix.K=1.out,339.009670
ILM3_replicate0_15.str.admix.K=1.out,141.672682
ILM3_replicate0_16.str.admix.K=1.out,107.450747
ILM3_replicate0_17.str.admix.K=1.out,213.041279
ILM3_replicate0_18.str.admix.K=1.out,185.236179
ILM3_replicate0_19.str.admix.K=1.out,482.002574
ILM3_replicate0_1.str.admix.K=1.out,294.583930
ILM3_replicate0_2.str.admix.K=1.out,202.997700
ILM3_replicate0_3.str.admix.K=1.out,493.015879
ILM3_replicate0_4.str.admix.K=1.out,479.241204
ILM3_replicate0_5.str.admix.K=1.out,968.229630
ILM3_replicate0_6.str.admix.K=1.out,422.216260
ILM3_replicate0_7.str.admix.K=1.out,112.180080
ILM3_replicate0_8.str.admix.K=1.out,387.374179
ILM3_replicate0_9.str.admix.K=1.out,483.707703
ILM3_replicate1_0.str.admix.K=1.out,670.946668
ILM3_replicate1_10.str.admix.K=1.out,626.653789
ILM3_replicate1_11.str.admix.K=1.out,155.335956
ILM3_replicate1_12.str.admix.K=1.out,911.132827
ILM3_replicate1_13.str.admix.K=1.out,226.740890
ILM3_replicate1_14.str.admix.K=1.out,844.808921
ILM3_replicate1_15.str.admix.K=1.out,1397.651768
ILM3_replicate1_16.str.admix.K=1.out,259.361132
ILM3_replicate1_17.str.admix.K=1.out,339.420074
ILM3_replicate1_18.str.admix.K=1.out,295.623153
ILM3_replicate1_19.str.admix.K=1.out,401.249912
ILM3_replicate1_1.str.admix.K=1.out,338.936579
ILM3_replicate1_2.str.admix.K=1.out,325.627764
ILM3_replicate1_3.str.admix.K=1.out,54.446053
ILM3_replicate1_4.str.admix.K=1.out,391.849193
ILM3_replicate1_5.str.admix.K=1.out,227.940295
ILM3_replicate1_6.str.admix.K=1.out,712.137788
ILM3_replicate1_7.str.admix.K=1.out,211.087962
ILM3_replicate1_8.str.admix.K=1.out,277.794570
ILM3_replicate1_9.str.admix.K=1.out,207.727389
ILM3_replicate2_0.str.admix.K=1.out,703.204406
ILM3_replicate2_10.str.admix.K=1.out,630.042620
ILM3_replicate2_11.str.admix.K=1.out,403.134028
ILM3_replicate2_12.str.admix.K=1.out,432.825428
ILM3_replicate2_13.str.admix.K=1.out,271.677122
ILM3_replicate2_14.str.admix.K=1.out,71.041669
ILM3_replicate2_15.str.admix.K=1.out,170.670265
ILM3_replicate2_16.str.admix.K=1.out,142.977552
ILM3_replicate2_17.str.admix.K=1.out,115.566675
ILM3_replicate2_18.str.admix.K=1.out,317.052068
ILM3_replicate2_19.str.admix.K=1.out,407.542573
ILM3_replicate2_1.str.admix.K=1.out,46.365927
ILM3_replicate2_2.str.admix.K=1.out,13.573126
ILM3_replicate2_3.str.admix.K=1.out,221.995499
ILM3_replicate2_4.str.admix.K=1.out,705.910576
ILM3_replicate2_5.str.admix.K=1.out,431.180795
ILM3_replicate2_6.str.admix.K=1.out,404.321531
ILM3_replicate2_7.str.admix.K=1.out,140.806589
ILM3_replicate2_8.str.admix.K=1.out,168.772309
ILM3_replicate2_9.str.admix.K=1.out,299.528338
ILM3_replicate3_0.str.admix.K=1.out,283.100583
ILM3_replicate3_10.str.admix.K=1.out,845.292656
ILM3_replicate3_11.str.admix.K=1.out,801.426186
ILM3_replicate3_12.str.admix.K=1.out,430.325825
ILM3_replicate3_13.str.admix.K=1.out,255.081754
ILM3_replicate3_14.str.admix.K=1.out,406.546507
ILM3_replicate3_15.str.admix.K=1.out,179.661935
