k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.527066
0	5	1	0.472934
0	6	0	1.000000
0	6	1	0.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.963271
0	8	1	0.036729
0	9	0	0.061238
0	9	1	0.938762
0	10	0	0.012238
0	10	1	0.987762
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.000000
0	13	1	1.000000
1	0	0	0.594495
1	0	1	0.405505
1	1	0	0.889666
1	1	1	0.110334
1	2	0	0.405505
1	2	1	0.594495
1	3	0	0.405505
1	3	1	0.594495
1	4	0	0.324289
1	4	1	0.675711
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.405505
1	6	1	0.594495
1	7	0	0.405505
1	7	1	0.594495
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.725482
1	11	1	0.274518
1	12	0	0.594495
1	12	1	0.405505
1	13	0	0.594495
1	13	1	0.405505

