i	k	etaik
0	0	0.000000
0	1	1.000000
0	2	0.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.000000
2	2	1.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
4	0	0.000003
4	1	0.520348
4	2	0.479649
5	0	0.000000
5	1	1.000000
5	2	0.000000
6	0	0.000002
6	1	0.520359
6	2	0.479639
7	0	0.000000
7	1	1.000000
7	2	0.000000
8	0	0.000000
8	1	0.000000
8	2	1.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
10	0	0.000003
10	1	0.527434
10	2	0.472563
11	0	0.462716
11	1	0.000001
11	2	0.537283
12	0	0.000000
12	1	0.497836
12	2	0.502163
13	0	0.000004
13	1	0.527437
13	2	0.472558
14	0	1.000000
14	1	0.000000
14	2	0.000000
15	0	0.000000
15	1	0.000000
15	2	1.000000
16	0	0.000000
16	1	1.000000
16	2	0.000000
17	0	0.435189
17	1	0.564811
17	2	0.000000
18	0	0.000000
18	1	0.000000
18	2	1.000000
19	0	0.000000
19	1	0.497833
19	2	0.502167
20	0	1.000000
20	1	0.000000
20	2	0.000000
21	0	0.000000
21	1	0.000000
21	2	1.000000
22	0	0.490354
22	1	0.000000
22	2	0.509646
23	0	0.545050
23	1	0.000002
23	2	0.454949
24	0	0.000000
24	1	0.000000
24	2	1.000000
25	0	0.545052
25	1	0.000001
25	2	0.454946
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.488543
27	1	0.000000
27	2	0.511457
28	0	0.488544
28	1	0.000000
28	2	0.511456
29	0	0.462933
29	1	0.000001
29	2	0.537065
30	0	0.000000
30	1	1.000000
30	2	0.000000
31	0	0.000000
31	1	1.000000
31	2	0.000000
32	0	0.000000
32	1	1.000000
32	2	0.000000
33	0	0.000000
33	1	1.000000
33	2	0.000000
34	0	0.000000
34	1	1.000000
34	2	0.000000
35	0	0.000001
35	1	0.474065
35	2	0.525934
36	0	0.000000
36	1	1.000000
36	2	0.000000
37	0	0.000001
37	1	0.474063
37	2	0.525936
38	0	0.000001
38	1	0.497836
38	2	0.502163
39	0	0.000000
39	1	0.474068
39	2	0.525932
40	0	1.000000
40	1	0.000000
40	2	0.000000
41	0	1.000000
41	1	0.000000
41	2	0.000000
42	0	1.000000
42	1	0.000000
42	2	0.000000
43	0	1.000000
43	1	0.000000
43	2	0.000000
44	0	1.000000
44	1	0.000000
44	2	0.000000
45	0	1.000000
45	1	0.000000
45	2	0.000000
46	0	0.538405
46	1	0.461595
46	2	0.000000
47	0	0.538405
47	1	0.461595
47	2	0.000000
48	0	1.000000
48	1	0.000000
48	2	0.000000
49	0	0.538405
49	1	0.461595
49	2	0.000000

