i	k	etaik
0	0	0.423630
0	1	0.576370
1	0	0.000000
1	1	1.000000
2	0	0.000000
2	1	1.000000
3	0	0.542705
3	1	0.457295
4	0	0.542705
4	1	0.457295
5	0	0.000000
5	1	1.000000
6	0	0.000000
6	1	1.000000
7	0	0.476606
7	1	0.523394
8	0	0.485470
8	1	0.514530
9	0	0.542705
9	1	0.457295
10	0	0.542705
10	1	0.457295
11	0	1.000000
11	1	0.000000
12	0	1.000000
12	1	0.000000
13	0	1.000000
13	1	0.000000
14	0	1.000000
14	1	0.000000
15	0	1.000000
15	1	0.000000
16	0	1.000000
16	1	0.000000
17	0	1.000000
17	1	0.000000
18	0	1.000000
18	1	0.000000
19	0	1.000000
19	1	0.000000
20	0	0.476606
20	1	0.523394
21	0	0.715833
21	1	0.284167
22	0	0.000000
22	1	1.000000
23	0	0.542705
23	1	0.457295
24	0	1.000000
24	1	0.000000
25	0	0.476606
25	1	0.523394
26	0	0.999999
26	1	0.000001
27	0	0.740500
27	1	0.259500
28	0	1.000000
28	1	0.000000
29	0	1.000000
29	1	0.000000
30	0	1.000000
30	1	0.000000
31	0	0.476606
31	1	0.523394
32	0	1.000000
32	1	0.000000
33	0	0.000000
33	1	1.000000
34	0	0.476606
34	1	0.523394
35	0	0.476606
35	1	0.523394
36	0	0.000000
36	1	1.000000
37	0	0.476606
37	1	0.523394
38	0	0.715833
38	1	0.284167
39	0	0.352493
39	1	0.647507
40	0	0.000000
40	1	1.000000
41	0	1.000000
41	1	0.000000
42	0	1.000000
42	1	0.000000
43	0	0.542705
43	1	0.457295
44	0	1.000000
44	1	0.000000
45	0	1.000000
45	1	0.000000
46	0	1.000000
46	1	0.000000
47	0	1.000000
47	1	0.000000
48	0	1.000000
48	1	0.000000
49	0	0.476606
49	1	0.523394

