File,AIC
ILM5_replicate0_0.str.admix.K=6.out,677.792668
ILM5_replicate0_10.str.admix.K=6.out,1254.294647
ILM5_replicate0_11.str.admix.K=6.out,967.181839
ILM5_replicate0_12.str.admix.K=6.out,908.384626
ILM5_replicate0_13.str.admix.K=6.out,822.195699
ILM5_replicate0_14.str.admix.K=6.out,679.111746
ILM5_replicate0_15.str.admix.K=6.out,816.152632
ILM5_replicate0_16.str.admix.K=6.out,624.293760
ILM5_replicate0_17.str.admix.K=6.out,870.902666
ILM5_replicate0_18.str.admix.K=6.out,619.057915
ILM5_replicate0_19.str.admix.K=6.out,778.566558
ILM5_replicate0_1.str.admix.K=6.out,1304.476951
ILM5_replicate0_2.str.admix.K=6.out,894.365367
ILM5_replicate0_3.str.admix.K=6.out,995.137550
ILM5_replicate0_4.str.admix.K=6.out,1011.935119
ILM5_replicate0_5.str.admix.K=6.out,1309.541931
ILM5_replicate0_6.str.admix.K=6.out,890.422539
ILM5_replicate0_7.str.admix.K=6.out,680.758095
ILM5_replicate0_8.str.admix.K=6.out,846.593207
ILM5_replicate0_9.str.admix.K=6.out,743.160692
ILM5_replicate1_0.str.admix.K=6.out,769.907699
ILM5_replicate1_10.str.admix.K=6.out,1208.535351
ILM5_replicate1_11.str.admix.K=6.out,1034.947463
ILM5_replicate1_12.str.admix.K=6.out,777.105140
ILM5_replicate1_13.str.admix.K=6.out,1303.700505
ILM5_replicate1_14.str.admix.K=6.out,775.685647
ILM5_replicate1_15.str.admix.K=6.out,993.916713
ILM5_replicate1_16.str.admix.K=6.out,1074.971294
ILM5_replicate1_17.str.admix.K=6.out,757.873835
ILM5_replicate1_18.str.admix.K=6.out,2166.270358
ILM5_replicate1_19.str.admix.K=6.out,986.487641
ILM5_replicate1_1.str.admix.K=6.out,830.915842
ILM5_replicate1_2.str.admix.K=6.out,1055.735879
ILM5_replicate1_3.str.admix.K=6.out,680.809980
ILM5_replicate1_4.str.admix.K=6.out,578.929777
ILM5_replicate1_5.str.admix.K=6.out,1299.080394
ILM5_replicate1_6.str.admix.K=6.out,817.011454
ILM5_replicate1_7.str.admix.K=6.out,1033.129089
ILM5_replicate1_8.str.admix.K=6.out,816.322985
ILM5_replicate1_9.str.admix.K=6.out,1251.820635
ILM5_replicate2_0.str.admix.K=6.out,1151.118950
ILM5_replicate2_10.str.admix.K=6.out,1028.956024
ILM5_replicate2_11.str.admix.K=6.out,1290.257441
ILM5_replicate2_12.str.admix.K=6.out,701.015385
ILM5_replicate2_13.str.admix.K=6.out,803.694172
ILM5_replicate2_14.str.admix.K=6.out,1006.089073
ILM5_replicate2_15.str.admix.K=6.out,1042.638482
ILM5_replicate2_16.str.admix.K=6.out,1014.619554
ILM5_replicate2_17.str.admix.K=6.out,877.403589
ILM5_replicate2_18.str.admix.K=6.out,932.007463
ILM5_replicate2_19.str.admix.K=6.out,959.689603
ILM5_replicate2_1.str.admix.K=6.out,827.750951
ILM5_replicate2_2.str.admix.K=6.out,1953.296467
ILM5_replicate2_3.str.admix.K=6.out,977.988601
ILM5_replicate2_4.str.admix.K=6.out,1235.808618
ILM5_replicate2_5.str.admix.K=6.out,914.425111
ILM5_replicate2_6.str.admix.K=6.out,688.814127
ILM5_replicate2_7.str.admix.K=6.out,1856.091793
ILM5_replicate2_8.str.admix.K=6.out,740.904800
ILM5_replicate2_9.str.admix.K=6.out,765.485284
ILM5_replicate3_0.str.admix.K=6.out,1715.230303
ILM5_replicate3_10.str.admix.K=6.out,929.962051
ILM5_replicate3_11.str.admix.K=6.out,1131.529249
ILM5_replicate3_12.str.admix.K=6.out,1252.321604
ILM5_replicate3_13.str.admix.K=6.out,943.324912
ILM5_replicate3_14.str.admix.K=6.out,1031.258597
ILM5_replicate3_15.str.admix.K=6.out,1223.210395
ILM5_replicate3_16.str.admix.K=6.out,661.800163
ILM5_replicate3_17.str.admix.K=6.out,841.563821
ILM5_replicate3_18.str.admix.K=6.out,900.076258
ILM5_replicate3_19.str.admix.K=6.out,1020.166142
ILM5_replicate3_1.str.admix.K=6.out,1457.860438
ILM5_replicate3_2.str.admix.K=6.out,1404.164976
ILM5_replicate3_3.str.admix.K=6.out,1050.435949
ILM5_replicate3_4.str.admix.K=6.out,800.652596
ILM5_replicate3_5.str.admix.K=6.out,1096.636786
ILM5_replicate3_6.str.admix.K=6.out,1305.736507
ILM5_replicate3_7.str.admix.K=6.out,846.788697
ILM5_replicate3_8.str.admix.K=6.out,734.711285
ILM5_replicate3_9.str.admix.K=6.out,839.956365
ILM5_replicate4_0.str.admix.K=6.out,823.939342
ILM5_replicate4_10.str.admix.K=6.out,689.580183
ILM5_replicate4_11.str.admix.K=6.out,1216.097826
ILM5_replicate4_12.str.admix.K=6.out,717.188535
ILM5_replicate4_13.str.admix.K=6.out,636.456229
ILM5_replicate4_14.str.admix.K=6.out,773.441030
ILM5_replicate4_15.str.admix.K=6.out,916.846831
ILM5_replicate4_16.str.admix.K=6.out,889.483814
ILM5_replicate4_17.str.admix.K=6.out,675.902589
ILM5_replicate4_18.str.admix.K=6.out,959.689603
ILM5_replicate4_19.str.admix.K=6.out,903.343107
ILM5_replicate4_1.str.admix.K=6.out,1018.362476
ILM5_replicate4_2.str.admix.K=6.out,868.398428
ILM5_replicate4_3.str.admix.K=6.out,772.922596
ILM5_replicate4_4.str.admix.K=6.out,801.120559
ILM5_replicate4_5.str.admix.K=6.out,720.473037
ILM5_replicate4_6.str.admix.K=6.out,815.256620
ILM5_replicate4_7.str.admix.K=6.out,711.021033
ILM5_replicate4_8.str.admix.K=6.out,872.397777
ILM5_replicate4_9.str.admix.K=6.out,753.774390
ILM5_replicate5_0.str.admix.K=6.out,882.753070
ILM5_replicate5_10.str.admix.K=6.out,1109.234465
ILM5_replicate5_11.str.admix.K=6.out,972.992757
ILM5_replicate5_12.str.admix.K=6.out,934.043104
ILM5_replicate5_13.str.admix.K=6.out,801.165096
ILM5_replicate5_14.str.admix.K=6.out,938.001981
ILM5_replicate5_15.str.admix.K=6.out,758.351450
ILM5_replicate5_16.str.admix.K=6.out,750.570189
ILM5_replicate5_17.str.admix.K=6.out,722.696318
ILM5_replicate5_18.str.admix.K=6.out,1026.943759
ILM5_replicate5_19.str.admix.K=6.out,1088.738750
ILM5_replicate5_1.str.admix.K=6.out,1252.266991
ILM5_replicate5_2.str.admix.K=6.out,1217.547391
ILM5_replicate5_3.str.admix.K=6.out,799.363426
ILM5_replicate5_4.str.admix.K=6.out,569.754235
ILM5_replicate5_5.str.admix.K=6.out,943.564473
ILM5_replicate5_6.str.admix.K=6.out,935.025900
ILM5_replicate5_7.str.admix.K=6.out,833.134000
ILM5_replicate5_8.str.admix.K=6.out,878.927545
ILM5_replicate5_9.str.admix.K=6.out,1090.399838
ILM5_replicate6_0.str.admix.K=6.out,1106.473532
ILM5_replicate6_10.str.admix.K=6.out,1104.078139
ILM5_replicate6_11.str.admix.K=6.out,1230.400070
ILM5_replicate6_12.str.admix.K=6.out,923.271077
ILM5_replicate6_13.str.admix.K=6.out,900.358416
ILM5_replicate6_14.str.admix.K=6.out,821.784331
ILM5_replicate6_15.str.admix.K=6.out,871.737301
ILM5_replicate6_16.str.admix.K=6.out,843.813761
ILM5_replicate6_17.str.admix.K=6.out,990.939556
ILM5_replicate6_18.str.admix.K=6.out,1085.836227
ILM5_replicate6_19.str.admix.K=6.out,872.861001
ILM5_replicate6_1.str.admix.K=6.out,1351.347458
ILM5_replicate6_2.str.admix.K=6.out,894.493483
ILM5_replicate6_3.str.admix.K=6.out,883.634346
ILM5_replicate6_4.str.admix.K=6.out,1219.897036
ILM5_replicate6_5.str.admix.K=6.out,717.751581
ILM5_replicate6_6.str.admix.K=6.out,824.645926
ILM5_replicate6_7.str.admix.K=6.out,832.745440
ILM5_replicate6_8.str.admix.K=6.out,1142.284424
ILM5_replicate6_9.str.admix.K=6.out,849.175701
ILM5_replicate7_0.str.admix.K=6.out,708.347840
ILM5_replicate7_10.str.admix.K=6.out,1103.648070
ILM5_replicate7_11.str.admix.K=6.out,565.248054
ILM5_replicate7_12.str.admix.K=6.out,906.095365
ILM5_replicate7_13.str.admix.K=6.out,1147.890619
ILM5_replicate7_14.str.admix.K=6.out,1352.116119
ILM5_replicate7_15.str.admix.K=6.out,1180.513648
ILM5_replicate7_16.str.admix.K=6.out,950.818121
ILM5_replicate7_17.str.admix.K=6.out,754.189208
ILM5_replicate7_18.str.admix.K=6.out,928.747814
ILM5_replicate7_19.str.admix.K=6.out,1003.984431
ILM5_replicate7_1.str.admix.K=6.out,1194.993281
ILM5_replicate7_2.str.admix.K=6.out,1038.304373
ILM5_replicate7_3.str.admix.K=6.out,1256.001561
ILM5_replicate7_4.str.admix.K=6.out,766.606514
ILM5_replicate7_5.str.admix.K=6.out,1010.132950
ILM5_replicate7_6.str.admix.K=6.out,950.966213
ILM5_replicate7_7.str.admix.K=6.out,1223.210395
ILM5_replicate7_8.str.admix.K=6.out,621.160941
ILM5_replicate7_9.str.admix.K=6.out,1122.330192
ILM5_replicate8_0.str.admix.K=6.out,755.435611
ILM5_replicate8_10.str.admix.K=6.out,1074.415119
ILM5_replicate8_11.str.admix.K=6.out,649.908970
ILM5_replicate8_12.str.admix.K=6.out,1309.684633
ILM5_replicate8_13.str.admix.K=6.out,1287.444837
ILM5_replicate8_14.str.admix.K=6.out,1499.809425
ILM5_replicate8_15.str.admix.K=6.out,1136.131733
ILM5_replicate8_16.str.admix.K=6.out,956.853086
ILM5_replicate8_17.str.admix.K=6.out,1144.826041
ILM5_replicate8_18.str.admix.K=6.out,949.654680
ILM5_replicate8_19.str.admix.K=6.out,1016.791316
ILM5_replicate8_1.str.admix.K=6.out,914.193325
ILM5_replicate8_2.str.admix.K=6.out,956.465628
ILM5_replicate8_3.str.admix.K=6.out,922.163079
ILM5_replicate8_4.str.admix.K=6.out,1233.395161
ILM5_replicate8_5.str.admix.K=6.out,1037.955973
ILM5_replicate8_6.str.admix.K=6.out,879.836116
ILM5_replicate8_7.str.admix.K=6.out,852.470200
ILM5_replicate8_8.str.admix.K=6.out,751.608685
ILM5_replicate8_9.str.admix.K=6.out,777.188025
ILM5_replicate9_0.str.admix.K=6.out,818.174932
ILM5_replicate9_10.str.admix.K=6.out,936.818449
ILM5_replicate9_11.str.admix.K=6.out,1696.722356
ILM5_replicate9_12.str.admix.K=6.out,960.704835
ILM5_replicate9_13.str.admix.K=6.out,872.837716
ILM5_replicate9_14.str.admix.K=6.out,717.641854
ILM5_replicate9_15.str.admix.K=6.out,667.863955
ILM5_replicate9_16.str.admix.K=6.out,718.644726
ILM5_replicate9_17.str.admix.K=6.out,1243.568700
ILM5_replicate9_18.str.admix.K=6.out,1130.232943
ILM5_replicate9_19.str.admix.K=6.out,1214.549725
ILM5_replicate9_1.str.admix.K=6.out,832.432271
ILM5_replicate9_2.str.admix.K=6.out,943.002298
ILM5_replicate9_3.str.admix.K=6.out,1158.147309
ILM5_replicate9_4.str.admix.K=6.out,1310.993177
ILM5_replicate9_5.str.admix.K=6.out,760.252396
ILM5_replicate9_6.str.admix.K=6.out,765.028108
ILM5_replicate9_7.str.admix.K=6.out,986.114306
ILM5_replicate9_8.str.admix.K=6.out,866.958864
ILM5_replicate9_9.str.admix.K=6.out,832.981553
