i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.500000
0	4	0.499999
0	5	0.000001
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	1.000000
1	4	0.000000
1	5	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.000000
2	3	1.000000
2	4	0.000000
2	5	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.500000
3	4	0.499999
3	5	0.000001
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	1.000000
4	4	0.000000
4	5	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	1.000000
5	4	0.000000
5	5	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	1.000000
6	4	0.000000
6	5	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.500000
7	4	0.499998
7	5	0.000001
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	1.000000
8	4	0.000000
8	5	0.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
9	3	0.000000
9	4	0.000000
9	5	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.500000
10	4	0.499999
10	5	0.000000
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	1.000000
12	0	0.520147
12	1	0.000000
12	2	0.000000
12	3	0.479853
12	4	0.000000
12	5	0.000000
13	0	0.566477
13	1	0.000000
13	2	0.000001
13	3	0.000000
13	4	0.433522
13	5	0.000001
14	0	0.520147
14	1	0.000000
14	2	0.000000
14	3	0.479853
14	4	0.000000
14	5	0.000000
15	0	0.566477
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	0.433522
15	5	0.000001
16	0	0.000000
16	1	0.000000
16	2	0.000000
16	3	0.000000
16	4	0.999913
16	5	0.000087
17	0	0.566477
17	1	0.000000
17	2	0.000000
17	3	0.000000
17	4	0.433521
17	5	0.000002
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	0.500000
18	4	0.499999
18	5	0.000001
19	0	0.566477
19	1	0.000000
19	2	0.000000
19	3	0.000000
19	4	0.433523
19	5	0.000001
20	0	0.000000
20	1	0.500000
20	2	0.000000
20	3	0.000000
20	4	0.499998
20	5	0.000001
21	0	0.000000
21	1	1.000000
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.000000
22	0	0.000000
22	1	0.500000
22	2	0.000000
22	3	0.000000
22	4	0.499999
22	5	0.000001
23	0	0.000000
23	1	0.500000
23	2	0.000000
23	3	0.000000
23	4	0.499999
23	5	0.000001
24	0	0.458969
24	1	0.000000
24	2	0.000000
24	3	0.540504
24	4	0.000528
24	5	0.000000
25	0	0.000000
25	1	0.500000
25	2	0.000000
25	3	0.500000
25	4	0.000000
25	5	0.000000
26	0	0.000000
26	1	0.000000
26	2	0.000000
26	3	1.000000
26	4	0.000000
26	5	0.000000
27	0	0.368963
27	1	0.000000
27	2	0.000000
27	3	0.000000
27	4	0.631036
27	5	0.000001
28	0	0.000003
28	1	0.000002
28	2	0.000000
28	3	0.000000
28	4	0.999995
28	5	0.000000
29	0	0.566478
29	1	0.000000
29	2	0.000000
29	3	0.000000
29	4	0.433519
29	5	0.000003
30	0	0.368964
30	1	0.000000
30	2	0.000000
30	3	0.000000
30	4	0.631032
30	5	0.000004
31	0	0.000000
31	1	0.480402
31	2	0.519598
31	3	0.000000
31	4	0.000000
31	5	0.000000
32	0	0.000000
32	1	0.000000
32	2	0.000000
32	3	0.000000
32	4	0.999998
32	5	0.000002
33	0	0.000000
33	1	0.000000
33	2	0.000000
33	3	1.000000
33	4	0.000000
33	5	0.000000
34	0	0.000000
34	1	0.000000
34	2	0.000000
34	3	0.000000
34	4	0.999993
34	5	0.000007
35	0	0.000000
35	1	0.000000
35	2	0.000000
35	3	0.000000
35	4	0.999995
35	5	0.000005
36	0	0.000000
36	1	0.000000
36	2	1.000000
36	3	0.000000
36	4	0.000000
36	5	0.000000
37	0	0.520145
37	1	0.000000
37	2	0.000000
37	3	0.479853
37	4	0.000001
37	5	0.000001
38	0	0.000000
38	1	0.000000
38	2	0.522198
38	3	0.000000
38	4	0.477797
38	5	0.000005
39	0	0.000000
39	1	0.000000
39	2	0.522198
39	3	0.000000
39	4	0.477798
39	5	0.000004
40	0	0.000000
40	1	0.000000
40	2	0.000000
40	3	0.000000
40	4	0.999991
40	5	0.000009
41	0	0.000000
41	1	0.500001
41	2	0.000000
41	3	0.000000
41	4	0.499996
41	5	0.000003
42	0	0.000000
42	1	0.000000
42	2	0.000000
42	3	0.500000
42	4	0.499999
42	5	0.000001
43	0	0.000000
43	1	0.000000
43	2	0.000000
43	3	0.000000
43	4	0.999971
43	5	0.000029
44	0	0.000000
44	1	0.000000
44	2	0.000000
44	3	0.000000
44	4	0.999996
44	5	0.000004
45	0	0.000000
45	1	0.500001
45	2	0.000000
45	3	0.000000
45	4	0.499995
45	5	0.000003
46	0	0.459420
46	1	0.000000
46	2	0.000000
46	3	0.540580
46	4	0.000000
46	5	0.000000
47	0	0.000001
47	1	0.536963
47	2	0.000000
47	3	0.000000
47	4	0.000001
47	5	0.463034
48	0	0.368963
48	1	0.000000
48	2	0.000000
48	3	0.000000
48	4	0.631036
48	5	0.000001
49	0	0.000000
49	1	0.000000
49	2	0.000000
49	3	0.000000
49	4	0.999990
49	5	0.000010

