k	l	m	KLM
0	0	0	0.945096
0	0	1	0.054904
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.214743
0	2	1	0.785257
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.891270
0	4	1	0.108730
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.999917
0	11	1	0.000083
0	12	0	1.000000
0	12	1	0.000000
0	12	2	0.000000
0	13	0	0.999956
0	13	1	0.000044
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	1.000000
0	16	1	0.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	0.000000
0	20	1	1.000000
0	21	0	0.638243
0	21	1	0.361757
0	22	0	0.000000
0	22	1	1.000000
1	0	0	1.000000
1	0	1	0.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.968786
1	5	1	0.031214
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.921379
1	10	1	0.078621
1	11	0	0.754865
1	11	1	0.245135
1	12	0	0.657308
1	12	1	0.077885
1	12	2	0.264807
1	13	0	0.754852
1	13	1	0.245148
1	14	0	1.000000
1	14	1	0.000000
1	15	0	0.031440
1	15	1	0.968560
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.220214
1	17	1	0.779786
1	18	0	1.000000
1	18	1	0.000000
1	19	0	1.000000
1	19	1	0.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	1.000000
1	21	1	0.000000
1	22	0	1.000000
1	22	1	0.000000

