k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.969648
0	4	1	0.030352
0	5	0	0.818019
0	5	1	0.181981
0	6	0	1.000000
0	6	1	0.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.580664
0	8	1	0.419336
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.580664
0	10	1	0.419336
1	0	0	0.014886
1	0	1	0.985114
1	1	0	0.970181
1	1	1	0.029819
1	2	0	0.193186
1	2	1	0.806814
1	3	0	0.896224
1	3	1	0.103776
1	4	0	1.000000
1	4	1	0.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.000000
1	6	1	1.000000
1	7	0	0.489520
1	7	1	0.510480
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.896224
1	9	1	0.103776
1	10	0	1.000000
1	10	1	0.000000

