k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.072516
0	1	1	0.927484
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.292586
0	10	1	0.707414
1	0	0	0.690584
1	0	1	0.309416
1	1	0	0.000000
1	1	1	1.000000
1	2	0	0.213259
1	2	1	0.786741
1	3	0	0.547952
1	3	1	0.452048
1	4	0	0.452048
1	4	1	0.547952
1	5	0	0.941169
1	5	1	0.058831
1	6	0	0.652604
1	6	1	0.347396
1	7	0	0.056079
1	7	1	0.943921
1	8	0	0.774701
1	8	1	0.225299
1	9	0	0.547952
1	9	1	0.452048
1	10	0	0.000000
1	10	1	1.000000

