i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.000000
2	2	1.000000
3	0	0.000833
3	1	0.457962
3	2	0.541205
4	0	0.098101
4	1	0.430367
4	2	0.471532
5	0	0.342478
5	1	0.657522
5	2	0.000000
6	0	0.342362
6	1	0.657638
6	2	0.000000
7	0	0.000000
7	1	1.000000
7	2	0.000000
8	0	0.098167
8	1	0.430311
8	2	0.471522
9	0	0.000006
9	1	0.534309
9	2	0.465686
10	0	0.419595
10	1	0.580405
10	2	0.000000
11	0	1.000000
11	1	0.000000
11	2	0.000000
12	0	1.000000
12	1	0.000000
12	2	0.000000
13	0	1.000000
13	1	0.000000
13	2	0.000000
14	0	1.000000
14	1	0.000000
14	2	0.000000
15	0	0.212757
15	1	0.787243
15	2	0.000000
16	0	0.000000
16	1	1.000000
16	2	0.000000
17	0	0.593844
17	1	0.406156
17	2	0.000000
18	0	0.000000
18	1	1.000000
18	2	0.000000
19	0	0.759577
19	1	0.240423
19	2	0.000000
20	0	0.514936
20	1	0.000000
20	2	0.485064
21	0	1.000000
21	1	0.000000
21	2	0.000000
22	0	1.000000
22	1	0.000000
22	2	0.000000
23	0	1.000000
23	1	0.000000
23	2	0.000000
24	0	1.000000
24	1	0.000000
24	2	0.000000
25	0	0.999999
25	1	0.000001
25	2	0.000000
26	0	1.000000
26	1	0.000000
26	2	0.000000
27	0	0.719562
27	1	0.280438
27	2	0.000000
28	0	0.999999
28	1	0.000001
28	2	0.000000
29	0	0.999999
29	1	0.000001
29	2	0.000000
30	0	0.479307
30	1	0.000000
30	2	0.520693
31	0	1.000000
31	1	0.000000
31	2	0.000000
32	0	0.463827
32	1	0.000000
32	2	0.536173
33	0	0.463827
33	1	0.000000
33	2	0.536173
34	0	0.000000
34	1	0.000000
34	2	1.000000
35	0	1.000000
35	1	0.000000
35	2	0.000000
36	0	0.479307
36	1	0.000000
36	2	0.520693
37	0	0.419594
37	1	0.580406
37	2	0.000000
38	0	0.463827
38	1	0.000000
38	2	0.536173
39	0	1.000000
39	1	0.000000
39	2	0.000000
40	0	0.177555
40	1	0.822445
40	2	0.000000
41	0	0.000013
41	1	0.477670
41	2	0.522317
42	0	0.000012
42	1	0.489367
42	2	0.510621
43	0	0.000000
43	1	1.000000
43	2	0.000000
44	0	0.177551
44	1	0.822449
44	2	0.000000
45	0	0.000068
45	1	0.999932
45	2	0.000000
46	0	0.000012
46	1	0.477670
46	2	0.522317
47	0	0.000018
47	1	0.527974
47	2	0.472008
48	0	0.000013
48	1	0.477670
48	2	0.522317
49	0	0.000017
49	1	0.527975
49	2	0.472008

