File,AIC
ILM5_replicate0_0.str.admix.K=4.out,450.699224
ILM5_replicate0_10.str.admix.K=4.out,1026.014833
ILM5_replicate0_11.str.admix.K=4.out,776.735911
ILM5_replicate0_12.str.admix.K=4.out,701.470655
ILM5_replicate0_13.str.admix.K=4.out,635.666399
ILM5_replicate0_14.str.admix.K=4.out,469.007515
ILM5_replicate0_15.str.admix.K=4.out,594.780742
ILM5_replicate0_16.str.admix.K=4.out,402.824973
ILM5_replicate0_17.str.admix.K=4.out,627.214843
ILM5_replicate0_18.str.admix.K=4.out,402.959887
ILM5_replicate0_19.str.admix.K=4.out,575.559063
ILM5_replicate0_1.str.admix.K=4.out,1041.678005
ILM5_replicate0_2.str.admix.K=4.out,777.056697
ILM5_replicate0_3.str.admix.K=4.out,794.543736
ILM5_replicate0_4.str.admix.K=4.out,886.834828
ILM5_replicate0_5.str.admix.K=4.out,1045.537047
ILM5_replicate0_6.str.admix.K=4.out,659.472365
ILM5_replicate0_7.str.admix.K=4.out,501.791254
ILM5_replicate0_8.str.admix.K=4.out,640.185346
ILM5_replicate0_9.str.admix.K=4.out,529.306827
ILM5_replicate1_0.str.admix.K=4.out,569.138413
ILM5_replicate1_10.str.admix.K=4.out,1132.288675
ILM5_replicate1_11.str.admix.K=4.out,851.952537
ILM5_replicate1_12.str.admix.K=4.out,572.440322
ILM5_replicate1_13.str.admix.K=4.out,1061.673758
ILM5_replicate1_14.str.admix.K=4.out,587.841585
ILM5_replicate1_15.str.admix.K=4.out,808.056398
ILM5_replicate1_16.str.admix.K=4.out,892.491903
ILM5_replicate1_17.str.admix.K=4.out,641.212152
ILM5_replicate1_18.str.admix.K=4.out,1937.672194
ILM5_replicate1_19.str.admix.K=4.out,751.262783
ILM5_replicate1_1.str.admix.K=4.out,640.073244
ILM5_replicate1_2.str.admix.K=4.out,863.651892
ILM5_replicate1_3.str.admix.K=4.out,464.591778
ILM5_replicate1_4.str.admix.K=4.out,367.389710
ILM5_replicate1_5.str.admix.K=4.out,1079.017222
ILM5_replicate1_6.str.admix.K=4.out,615.460458
ILM5_replicate1_7.str.admix.K=4.out,819.606686
ILM5_replicate1_8.str.admix.K=4.out,609.743033
ILM5_replicate1_9.str.admix.K=4.out,1028.324170
ILM5_replicate2_0.str.admix.K=4.out,1037.369897
ILM5_replicate2_10.str.admix.K=4.out,869.830398
ILM5_replicate2_11.str.admix.K=4.out,1073.196794
ILM5_replicate2_12.str.admix.K=4.out,501.786571
ILM5_replicate2_13.str.admix.K=4.out,630.386534
ILM5_replicate2_14.str.admix.K=4.out,771.633702
