k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.411348
0	2	1	0.588652
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.588652
0	4	1	0.411348
0	5	0	0.980871
0	5	1	0.019129
0	6	0	0.182538
0	6	1	0.817462
0	7	0	0.000000
0	7	1	1.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.013164
0	10	1	0.986836
0	11	0	0.000000
0	11	1	1.000000
0	12	0	0.986836
0	12	1	0.013164
1	0	0	1.000000
1	0	1	0.000000
1	1	0	0.000000
1	1	1	1.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.710626
1	3	1	0.289374
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.977558
1	5	1	0.022442
1	6	0	0.000000
1	6	1	1.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	1.000000
1	12	1	0.000000

