File,BIC
ILM5_replicate0_0.str.admix.K=1.out,359.356026
ILM5_replicate0_10.str.admix.K=1.out,1320.898659
ILM5_replicate0_11.str.admix.K=1.out,752.613137
ILM5_replicate0_12.str.admix.K=1.out,759.013655
ILM5_replicate0_13.str.admix.K=1.out,897.050974
ILM5_replicate0_14.str.admix.K=1.out,310.731360
ILM5_replicate0_15.str.admix.K=1.out,682.134023
ILM5_replicate0_16.str.admix.K=1.out,198.097174
ILM5_replicate0_17.str.admix.K=1.out,670.416262
ILM5_replicate0_18.str.admix.K=1.out,169.728944
ILM5_replicate0_19.str.admix.K=1.out,560.434241
ILM5_replicate0_1.str.admix.K=1.out,1312.834634
ILM5_replicate0_2.str.admix.K=1.out,814.920602
ILM5_replicate0_3.str.admix.K=1.out,973.755181
ILM5_replicate0_4.str.admix.K=1.out,938.272257
ILM5_replicate0_5.str.admix.K=1.out,1641.491152
ILM5_replicate0_6.str.admix.K=1.out,885.908843
ILM5_replicate0_7.str.admix.K=1.out,449.615243
ILM5_replicate0_8.str.admix.K=1.out,710.891374
ILM5_replicate0_9.str.admix.K=1.out,410.358656
ILM5_replicate1_0.str.admix.K=1.out,521.748625
ILM5_replicate1_10.str.admix.K=1.out,1969.352718
ILM5_replicate1_11.str.admix.K=1.out,1225.022762
ILM5_replicate1_12.str.admix.K=1.out,585.362382
ILM5_replicate1_13.str.admix.K=1.out,1480.112995
ILM5_replicate1_14.str.admix.K=1.out,454.553886
ILM5_replicate1_15.str.admix.K=1.out,942.991722
ILM5_replicate1_16.str.admix.K=1.out,1195.820082
ILM5_replicate1_17.str.admix.K=1.out,557.960174
ILM5_replicate1_18.str.admix.K=1.out,3081.936686
ILM5_replicate1_19.str.admix.K=1.out,1145.042797
ILM5_replicate1_1.str.admix.K=1.out,593.598311
ILM5_replicate1_2.str.admix.K=1.out,991.265833
ILM5_replicate1_3.str.admix.K=1.out,427.343235
ILM5_replicate1_4.str.admix.K=1.out,147.702448
ILM5_replicate1_5.str.admix.K=1.out,1552.593076
ILM5_replicate1_6.str.admix.K=1.out,724.773902
ILM5_replicate1_7.str.admix.K=1.out,1107.283846
ILM5_replicate1_8.str.admix.K=1.out,557.593181
ILM5_replicate1_9.str.admix.K=1.out,1588.993132
ILM5_replicate2_0.str.admix.K=1.out,1151.591092
ILM5_replicate2_10.str.admix.K=1.out,939.772171
ILM5_replicate2_11.str.admix.K=1.out,1607.830285
ILM5_replicate2_12.str.admix.K=1.out,293.618978
ILM5_replicate2_13.str.admix.K=1.out,828.524923
ILM5_replicate2_14.str.admix.K=1.out,827.461293
