File,BIC
ILM5_replicate0_0.str.admix.K=6.out,1236.103385
ILM5_replicate0_10.str.admix.K=6.out,1915.854607
ILM5_replicate0_11.str.admix.K=6.out,1582.853247
ILM5_replicate0_12.str.admix.K=6.out,1547.000310
ILM5_replicate0_13.str.admix.K=6.out,1414.922831
ILM5_replicate0_14.str.admix.K=6.out,1237.422464
ILM5_replicate0_15.str.admix.K=6.out,1385.935487
ILM5_replicate0_16.str.admix.K=6.out,1171.132340
ILM5_replicate0_17.str.admix.K=6.out,1498.046212
ILM5_replicate0_18.str.admix.K=6.out,1165.896495
ILM5_replicate0_19.str.admix.K=6.out,1382.765828
ILM5_replicate0_1.str.admix.K=6.out,1977.509049
ILM5_replicate0_2.str.admix.K=6.out,1521.508913
ILM5_replicate0_3.str.admix.K=6.out,1610.808958
ILM5_replicate0_4.str.admix.K=6.out,1650.550803
ILM5_replicate0_5.str.admix.K=6.out,1971.101891
ILM5_replicate0_6.str.admix.K=6.out,1517.566085
ILM5_replicate0_7.str.admix.K=6.out,1239.068812
ILM5_replicate0_8.str.admix.K=6.out,1473.736753
ILM5_replicate0_9.str.admix.K=6.out,1301.471409
ILM5_replicate1_0.str.admix.K=6.out,1305.274141
ILM5_replicate1_10.str.admix.K=6.out,1927.456001
ILM5_replicate1_11.str.admix.K=6.out,1742.395975
ILM5_replicate1_12.str.admix.K=6.out,1346.887995
ILM5_replicate1_13.str.admix.K=6.out,2034.093293
ILM5_replicate1_14.str.admix.K=6.out,1333.996364
ILM5_replicate1_15.str.admix.K=6.out,1609.588121
ILM5_replicate1_16.str.admix.K=6.out,1713.586977
ILM5_replicate1_17.str.admix.K=6.out,1339.128829
ILM5_replicate1_18.str.admix.K=6.out,2931.079561
ILM5_replicate1_19.str.admix.K=6.out,1613.631187
ILM5_replicate1_1.str.admix.K=6.out,1423.642974
ILM5_replicate1_2.str.admix.K=6.out,1717.295839
ILM5_replicate1_3.str.admix.K=6.out,1239.120697
ILM5_replicate1_4.str.admix.K=6.out,1091.351943
ILM5_replicate1_5.str.admix.K=6.out,1960.640354
ILM5_replicate1_6.str.admix.K=6.out,1421.210724
ILM5_replicate1_7.str.admix.K=6.out,1706.161187
