File,BIC
ILM5_replicate0_0.str.admix.K=4.out,791.039319
ILM5_replicate0_10.str.admix.K=4.out,1435.187756
ILM5_replicate0_11.str.admix.K=4.out,1155.316466
ILM5_replicate0_12.str.admix.K=4.out,1095.347395
ILM5_replicate0_13.str.admix.K=4.out,998.950770
ILM5_replicate0_14.str.admix.K=4.out,809.347610
ILM5_replicate0_15.str.admix.K=4.out,942.768929
ILM5_replicate0_16.str.admix.K=4.out,735.516976
ILM5_replicate0_17.str.admix.K=4.out,1013.443490
ILM5_replicate0_18.str.admix.K=4.out,735.651889
ILM5_replicate0_19.str.admix.K=4.out,946.491526
ILM5_replicate0_1.str.admix.K=4.out,1458.499020
ILM5_replicate0_2.str.admix.K=4.out,1163.285344
ILM5_replicate0_3.str.admix.K=4.out,1173.124291
ILM5_replicate0_4.str.admix.K=4.out,1280.711567
ILM5_replicate0_5.str.admix.K=4.out,1454.709971
ILM5_replicate0_6.str.admix.K=4.out,1045.701012
ILM5_replicate0_7.str.admix.K=4.out,842.131349
ILM5_replicate0_8.str.admix.K=4.out,1026.413993
ILM5_replicate0_9.str.admix.K=4.out,869.646922
ILM5_replicate1_0.str.admix.K=4.out,894.182324
ILM5_replicate1_10.str.admix.K=4.out,1579.702058
ILM5_replicate1_11.str.admix.K=4.out,1291.717828
ILM5_replicate1_12.str.admix.K=4.out,920.428509
ILM5_replicate1_13.str.admix.K=4.out,1516.735234
ILM5_replicate1_14.str.admix.K=4.out,928.181680
ILM5_replicate1_15.str.admix.K=4.out,1186.636953
ILM5_replicate1_16.str.admix.K=4.out,1286.368642
ILM5_replicate1_17.str.admix.K=4.out,996.848431
ILM5_replicate1_18.str.admix.K=4.out,2415.677945
ILM5_replicate1_19.str.admix.K=4.out,1137.491430
ILM5_replicate1_1.str.admix.K=4.out,1003.357615
ILM5_replicate1_2.str.admix.K=4.out,1272.824816
ILM5_replicate1_3.str.admix.K=4.out,804.931873
ILM5_replicate1_4.str.admix.K=4.out,677.137437
ILM5_replicate1_5.str.admix.K=4.out,1488.190145
ILM5_replicate1_6.str.admix.K=4.out,986.392921
